frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
424.32,-8.60,-5.61,-8.60,-5.61,5.60,5.53,-3.00,-2.99,-2.99
428.56,-8.53,-5.55,-8.53,-5.55,5.55,5.50,-2.98,-2.98,-2.98
432.85,-8.46,-5.48,-8.46,-5.49,5.49,5.46,-2.97,-2.97,-2.97
437.18,-8.38,-5.42,-8.38,-5.43,5.43,5.42,-2.95,-2.95,-2.96
441.55,-8.31,-5.37,-8.31,-5.37,5.37,5.38,-2.94,-2.94,-2.94
445.96,-8.24,-5.31,-8.24,-5.31,5.31,5.33,-2.93,-2.93,-2.93
450.42,-8.16,-5.24,-8.16,-5.25,5.25,5.29,-2.92,-2.92,-2.92
454.93,-8.09,-5.19,-8.09,-5.18,5.18,5.24,-2.91,-2.90,-2.90
459.48,-8.01,-5.12,-8.01,-5.12,5.12,5.19,-2.89,-2.89,-2.89
464.07,-7.94,-5.05,-7.94,-5.06,5.06,5.14,-2.87,-2.88,-2.88
468.71,-7.86,-5.00,-7.86,-5.00,5.00,5.09,-2.86,-2.86,-2.86
473.40,-7.78,-4.93,-7.78,-4.93,4.94,5.04,-2.85,-2.85,-2.85
478.13,-7.70,-4.87,-7.70,-4.87,4.87,4.99,-2.83,-2.83,-2.83
482.91,-7.62,-4.80,-7.62,-4.80,4.80,4.93,-2.82,-2.82,-2.82
487.74,-7.54,-4.74,-7.54,-4.74,4.74,4.88,-2.80,-2.80,-2.80
492.62,-7.45,-4.67,-7.45,-4.67,4.66,4.82,-2.79,-2.79,-2.78
497.55,-7.36,-4.59,-7.36,-4.59,4.59,4.77,-2.77,-2.77,-2.77
502.52,-7.27,-4.52,-7.27,-4.51,4.51,4.71,-2.76,-2.76,-2.75
507.55,-7.17,-4.43,-7.17,-4.43,4.43,4.65,-2.74,-2.74,-2.74
512.62,-7.07,-4.35,-7.07,-4.35,4.34,4.59,-2.72,-2.72,-2.72
517.75,-6.96,-4.26,-6.96,-4.26,4.26,4.53,-2.71,-2.71,-2.70
522.93,-6.85,-4.17,-6.85,-4.17,4.17,4.47,-2.69,-2.69,-2.68
528.16,-6.74,-4.07,-6.74,-4.08,4.08,4.42,-2.67,-2.67,-2.67
533.44,-6.63,-3.98,-6.64,-3.98,3.99,4.36,-2.65,-2.65,-2.65
538.77,-6.53,-3.90,-6.53,-3.90,3.90,4.30,-2.63,-2.63,-2.63
544.16,-6.42,-3.81,-6.42,-3.81,3.81,4.24,-2.61,-2.61,-2.61
549.60,-6.32,-3.73,-6.32,-3.72,3.73,4.18,-2.59,-2.59,-2.59
555.10,-6.22,-3.64,-6.22,-3.64,3.64,4.12,-2.58,-2.58,-2.58
560.65,-6.12,-3.56,-6.12,-3.56,3.56,4.06,-2.56,-2.56,-2.56
566.25,-6.03,-3.49,-6.03,-3.48,3.48,4.00,-2.55,-2.55,-2.54
571.92,-5.94,-3.41,-5.94,-3.41,3.40,3.94,-2.53,-2.53,-2.53
577.64,-5.85,-3.33,-5.85,-3.33,3.33,3.88,-2.52,-2.52,-2.52
583.41,-5.77,-3.26,-5.77,-3.26,3.26,3.82,-2.50,-2.50,-2.50
589.25,-5.68,-3.19,-5.68,-3.20,3.20,3.76,-2.48,-2.48,-2.49
595.14,-5.61,-3.14,-5.61,-3.14,3.14,3.70,-2.47,-2.47,-2.47
601.09,-5.54,-3.08,-5.54,-3.08,3.09,3.64,-2.45,-2.45,-2.46
607.10,-5.48,-3.04,-5.48,-3.04,3.04,3.58,-2.44,-2.44,-2.44
613.17,-5.42,-3.00,-5.42,-3.00,3.00,3.52,-2.42,-2.42,-2.42
619.30,-5.37,-2.97,-5.37,-2.97,2.96,3.46,-2.40,-2.40,-2.40
625.50,-5.32,-2.93,-5.32,-2.93,2.93,3.40,-2.39,-2.38,-2.38
631.75,-5.27,-2.89,-5.27,-2.90,2.90,3.35,-2.37,-2.37,-2.37
638.07,-5.22,-2.87,-5.22,-2.87,2.87,3.29,-2.35,-2.35,-2.35
644.45,-5.17,-2.83,-5.17,-2.83,2.83,3.23,-2.34,-2.34,-2.34
650.89,-5.13,-2.81,-5.13,-2.80,2.80,3.17,-2.33,-2.33,-2.32
657.40,-5.08,-2.77,-5.08,-2.77,2.76,3.12,-2.32,-2.32,-2.31
663.98,-5.03,-2.74,-5.03,-2.73,2.73,3.06,-2.30,-2.30,-2.29
670.62,-4.97,-2.69,-4.97,-2.69,2.69,3.01,-2.29,-2.29,-2.28
677.32,-4.92,-2.65,-4.92,-2.65,2.65,2.95,-2.27,-2.27,-2.27
684.10,-4.86,-2.60,-4.86,-2.61,2.61,2.90,-2.25,-2.25,-2.26
690.94,-4.81,-2.57,-4.81,-2.57,2.58,2.85,-2.24,-2.24,-2.24
697.85,-4.77,-2.54,-4.77,-2.54,2.54,2.79,-2.23,-2.23,-2.23
704.83,-4.73,-2.51,-4.73,-2.51,2.51,2.74,-2.22,-2.22,-2.22
711.87,-4.70,-2.48,-4.70,-2.48,2.48,2.69,-2.21,-2.21,-2.21
718.99,-4.66,-2.46,-4.66,-2.46,2.46,2.64,-2.20,-2.20,-2.20
726.18,-4.63,-2.44,-4.63,-2.44,2.44,2.59,-2.19,-2.19,-2.19
733.44,-4.60,-2.42,-4.60,-2.42,2.42,2.54,-2.18,-2.18,-2.18
740.78,-4.57,-2.41,-4.57,-2.40,2.40,2.49,-2.17,-2.17,-2.16
748.19,-4.54,-2.39,-4.54,-2.39,2.39,2.44,-2.15,-2.15,-2.15
755.67,-4.52,-2.37,-4.52,-2.37,2.37,2.39,-2.14,-2.14,-2.15
763.23,-4.50,-2.35,-4.50,-2.36,2.36,2.34,-2.14,-2.14,-2.14
770.86,-4.47,-2.34,-4.47,-2.34,2.35,2.29,-2.13,-2.13,-2.13
778.57,-4.45,-2.33,-4.45,-2.33,2.33,2.24,-2.12,-2.12,-2.12
786.35,-4.43,-2.32,-4.43,-2.32,2.31,2.20,-2.12,-2.12,-2.11
794.22,-4.40,-2.29,-4.40,-2.30,2.28,2.15,-2.12,-2.12,-2.11
802.16,-4.37,-2.27,-4.37,-2.27,2.25,2.10,-2.11,-2.11,-2.10
810.18,-4.33,-2.23,-4.33,-2.23,2.22,2.06,-2.10,-2.10,-2.09
818.28,-4.28,-2.19,-4.28,-2.19,2.19,2.01,-2.09,-2.09,-2.09
826.46,-4.23,-2.15,-4.24,-2.15,2.16,1.97,-2.08,-2.08,-2.08
834.73,-4.19,-2.11,-4.20,-2.12,2.13,1.93,-2.07,-2.07,-2.08
843.08,-4.16,-2.09,-4.16,-2.09,2.10,1.88,-2.06,-2.06,-2.07
851.51,-4.14,-2.07,-4.14,-2.07,2.08,1.84,-2.06,-2.06,-2.07
860.02,-4.12,-2.06,-4.12,-2.06,2.06,1.80,-2.06,-2.06,-2.06
868.62,-4.11,-2.05,-4.11,-2.05,2.05,1.76,-2.06,-2.05,-2.06
877.31,-4.10,-2.04,-4.10,-2.05,2.05,1.71,-2.05,-2.05,-2.05
886.08,-4.09,-2.05,-4.09,-2.05,2.05,1.67,-2.04,-2.04,-2.04
894.94,-4.09,-2.05,-4.09,-2.05,2.05,1.63,-2.03,-2.03,-2.03
903.89,-4.08,-2.05,-4.08,-2.05,2.05,1.59,-2.03,-2.03,-2.03
912.93,-4.08,-2.05,-4.08,-2.06,2.05,1.55,-2.02,-2.03,-2.02
922.06,-4.07,-2.06,-4.07,-2.05,2.05,1.51,-2.02,-2.02,-2.01
931.28,-4.05,-2.04,-4.05,-2.04,2.03,1.48,-2.02,-2.02,-2.01
940.59,-4.03,-2.02,-4.02,-2.02,2.01,1.44,-2.01,-2.01,-2.00
950.00,-3.99,-2.00,-3.99,-1.99,1.99,1.40,-2.00,-2.00,-1.99
959.50,-3.94,-1.95,-3.94,-1.96,1.96,1.36,-1.98,-1.98,-1.98
969.09,-3.88,-1.92,-3.88,-1.92,1.92,1.32,-1.96,-1.96,-1.96
978.78,-3.83,-1.88,-3.83,-1.88,1.89,1.29,-1.94,-1.94,-1.95
988.57,-3.77,-1.83,-3.77,-1.83,1.85,1.25,-1.93,-1.93,-1.94
998.46,-3.72,-1.79,-3.72,-1.80,1.80,1.22,-1.91,-1.92,-1.92
1008.44,-3.66,-1.76,-3.66,-1.76,1.75,1.18,-1.90,-1.91,-1.90
1018.53,-3.60,-1.72,-3.60,-1.72,1.71,1.14,-1.90,-1.89,-1.88
1028.71,-3.53,-1.67,-3.53,-1.66,1.66,1.11,-1.87,-1.87,-1.86
1039.00,-3.44,-1.60,-3.45,-1.60,1.60,1.07,-1.84,-1.84,-1.84
1049.39,-3.36,-1.54,-3.36,-1.54,1.54,1.04,-1.82,-1.82,-1.82
1059.88,-3.28,-1.47,-3.28,-1.48,1.48,1.01,-1.79,-1.79,-1.80
1070.48,-3.19,-1.42,-3.19,-1.42,1.42,0.97,-1.77,-1.77,-1.77
1081.19,-3.10,-1.36,-3.10,-1.35,1.35,0.94,-1.74,-1.74,-1.74
1092.00,-3.00,-1.29,-3.00,-1.29,1.29,0.90,-1.71,-1.71,-1.71
1102.92,-2.90,-1.22,-2.90,-1.22,1.22,0.87,-1.68,-1.68,-1.68
1113.95,-2.80,-1.15,-2.80,-1.15,1.15,0.84,-1.65,-1.65,-1.65
1125.09,-2.69,-1.08,-2.69,-1.08,1.08,0.81,-1.61,-1.61,-1.61
1136.34,-2.58,-1.01,-2.58,-1.01,1.00,0.77,-1.58,-1.58,-1.57
1147.70,-2.46,-0.94,-2.46,-0.94,0.93,0.74,-1.53,-1.53,-1.52
1159.18,-2.34,-0.86,-2.34,-0.86,0.85,0.71,-1.49,-1.49,-1.48
1170.77,-2.22,-0.78,-2.22,-0.78,0.78,0.68,-1.44,-1.44,-1.44
1182.48,-2.09,-0.70,-2.09,-0.70,0.71,0.65,-1.39,-1.39,-1.39
1194.30,-1.97,-0.63,-1.98,-0.63,0.64,0.61,-1.34,-1.34,-1.34
1206.25,-1.86,-0.57,-1.86,-0.57,0.58,0.58,-1.29,-1.28,-1.29
1218.31,-1.76,-0.53,-1.76,-0.52,0.53,0.55,-1.23,-1.23,-1.23
1230.49,-1.66,-0.48,-1.66,-0.48,0.48,0.52,-1.17,-1.17,-1.18
1242.80,-1.57,-0.44,-1.57,-0.44,0.45,0.49,-1.12,-1.12,-1.13
1255.22,-1.50,-0.43,-1.50,-0.42,0.43,0.46,-1.07,-1.07,-1.07
1267.78,-1.43,-0.42,-1.43,-0.42,0.42,0.43,-1.01,-1.01,-1.01
1280.45,-1.36,-0.41,-1.36,-0.41,0.41,0.40,-0.96,-0.95,-0.95
1293.26,-1.30,-0.42,-1.30,-0.41,0.41,0.37,-0.89,-0.89,-0.88
1306.19,-1.23,-0.41,-1.23,-0.41,0.41,0.34,-0.82,-0.82,-0.82
1319.25,-1.17,-0.42,-1.17,-0.42,0.42,0.31,-0.75,-0.75,-0.75
1332.45,-1.11,-0.43,-1.11,-0.43,0.44,0.28,-0.68,-0.68,-0.68
1345.77,-1.06,-0.45,-1.06,-0.45,0.45,0.25,-0.61,-0.61,-0.61
1359.23,-1.00,-0.46,-1.00,-0.46,0.47,0.22,-0.54,-0.53,-0.54
1372.82,-0.95,-0.48,-0.95,-0.48,0.48,0.19,-0.46,-0.46,-0.46
1386.55,-0.89,-0.50,-0.89,-0.50,0.50,0.16,-0.39,-0.39,-0.39
1400.41,-0.83,-0.51,-0.83,-0.51,0.50,0.13,-0.33,-0.33,-0.32
1414.42,-0.77,-0.51,-0.76,-0.52,0.50,0.09,-0.26,-0.26,-0.25
1428.56,-0.69,-0.52,-0.69,-0.51,0.50,0.06,-0.19,-0.19,-0.17
1442.85,-0.60,-0.50,-0.60,-0.50,0.48,0.03,-0.12,-0.12,-0.10
1457.28,-0.50,-0.47,-0.50,-0.47,0.46,0.00,-0.04,-0.04,-0.03
1471.85,-0.40,-0.44,-0.40,-0.43,0.44,-0.03,0.04,0.04,0.04
1486.57,-0.29,-0.40,-0.29,-0.41,0.42,-0.06,0.12,0.12,0.11
1501.43,-0.19,-0.38,-0.19,-0.38,0.39,-0.09,0.20,0.20,0.19
1516.45,-0.09,-0.37,-0.09,-0.36,0.37,-0.12,0.29,0.29,0.28
1531.61,0.01,-0.35,0.01,-0.35,0.36,-0.15,0.37,0.37,0.36
1546.93,0.11,-0.34,0.11,-0.34,0.34,-0.18,0.45,0.45,0.45
1562.40,0.20,-0.34,0.20,-0.33,0.33,-0.21,0.53,0.53,0.54
1578.02,0.30,-0.33,0.30,-0.32,0.32,-0.25,0.62,0.62,0.63
1593.80,0.40,-0.31,0.40,-0.31,0.31,-0.28,0.71,0.71,0.71
1609.74,0.51,-0.30,0.51,-0.29,0.30,-0.31,0.81,0.81,0.81
1625.84,0.63,-0.28,0.63,-0.28,0.28,-0.34,0.91,0.91,0.91
1642.10,0.75,-0.26,0.75,-0.27,0.26,-0.38,1.01,1.01,1.01
1658.52,0.87,-0.25,0.87,-0.25,0.25,-0.41,1.11,1.11,1.12
1675.10,0.99,-0.23,0.99,-0.23,0.22,-0.44,1.21,1.22,1.22
1691.85,1.12,-0.20,1.12,-0.20,0.20,-0.48,1.32,1.32,1.32
1708.77,1.25,-0.18,1.25,-0.18,0.18,-0.51,1.43,1.43,1.43
1725.86,1.39,-0.15,1.39,-0.15,0.15,-0.54,1.54,1.54,1.54
1743.12,1.53,-0.13,1.53,-0.12,0.13,-0.58,1.66,1.66,1.66
1760.55,1.68,-0.09,1.68,-0.09,0.10,-0.61,1.78,1.78,1.77
1778.15,1.82,-0.07,1.82,-0.07,0.07,-0.65,1.89,1.89,1.89
1795.94,1.96,-0.03,1.96,-0.04,0.04,-0.69,2.01,2.01,2.00
1813.90,2.11,-0.01,2.11,-0.01,0.01,-0.72,2.12,2.12,2.12
1832.03,2.25,0.02,2.26,0.02,-0.03,-0.76,2.23,2.23,2.24
1850.36,2.41,0.05,2.42,0.05,-0.07,-0.80,2.35,2.35,2.37
1868.86,2.58,0.10,2.58,0.10,-0.11,-0.84,2.48,2.48,2.49
1887.55,2.76,0.15,2.76,0.15,-0.15,-0.87,2.61,2.61,2.61
1906.42,2.94,0.21,2.94,0.21,-0.19,-0.91,2.75,2.75,2.73
1925.49,3.12,0.26,3.11,0.26,-0.24,-0.95,2.88,2.88,2.86
1944.74,3.29,0.30,3.29,0.30,-0.28,-0.99,3.00,3.00,2.99
1964.19,3.45,0.34,3.45,0.34,-0.33,-1.03,3.12,3.12,3.12
1983.83,3.62,0.38,3.62,0.38,-0.39,-1.08,3.23,3.23,3.24
2003.67,3.79,0.42,3.79,0.43,-0.45,-1.12,3.34,3.34,3.37
2023.71,3.97,0.50,3.97,0.49,-0.51,-1.16,3.46,3.46,3.47
2043.94,4.15,0.57,4.15,0.57,-0.58,-1.21,3.57,3.57,3.58
2064.38,4.34,0.66,4.35,0.66,-0.66,-1.25,3.69,3.69,3.69
2085.03,4.54,0.75,4.54,0.75,-0.74,-1.30,3.80,3.80,3.79
2105.88,4.74,0.84,4.74,0.84,-0.84,-1.34,3.91,3.90,3.90
2126.94,4.94,0.94,4.94,0.94,-0.93,-1.39,4.01,4.01,4.00
2148.20,5.14,1.03,5.14,1.03,-1.03,-1.44,4.11,4.11,4.11
2169.69,5.34,1.14,5.34,1.14,-1.14,-1.49,4.21,4.21,4.21
2191.38,5.55,1.24,5.55,1.24,-1.24,-1.54,4.31,4.31,4.31
2213.30,5.77,1.36,5.77,1.35,-1.35,-1.59,4.41,4.41,4.41
2235.43,5.98,1.46,5.98,1.46,-1.47,-1.64,4.51,4.51,4.52
2257.78,6.20,1.58,6.20,1.58,-1.59,-1.69,4.61,4.61,4.62
2280.36,6.42,1.71,6.42,1.70,-1.71,-1.75,4.71,4.71,4.71
2303.17,6.64,1.83,6.64,1.83,-1.84,-1.80,4.80,4.81,4.81
2326.20,6.87,1.97,6.88,1.97,-1.97,-1.86,4.90,4.91,4.91
2349.46,7.11,2.10,7.11,2.10,-2.10,-1.92,5.01,5.00,5.01
2372.95,7.33,2.25,7.33,2.24,-2.23,-1.98,5.10,5.10,5.09
2396.68,7.55,2.38,7.55,2.38,-2.37,-2.04,5.18,5.18,5.17
2420.65,7.75,2.51,7.75,2.51,-2.50,-2.10,5.25,5.25,5.24
2444.86,7.95,2.63,7.95,2.63,-2.63,-2.16,5.32,5.32,5.32
2469.31,8.15,2.76,8.15,2.76,-2.76,-2.23,5.38,5.39,5.39
2494.00,8.35,2.88,8.35,2.88,-2.89,-2.30,5.45,5.46,5.47
2518.94,8.55,3.01,8.55,3.02,-3.02,-2.36,5.53,5.53,5.54
2544.13,8.75,3.15,8.75,3.15,-3.15,-2.43,5.60,5.60,5.60
2569.57,8.95,3.29,8.95,3.29,-3.28,-2.51,5.67,5.67,5.66
2595.27,9.15,3.42,9.15,3.42,-3.41,-2.58,5.73,5.73,5.73
2621.22,9.33,3.55,9.33,3.54,-3.54,-2.66,5.79,5.79,5.79
2647.43,9.51,3.67,9.52,3.67,-3.67,-2.73,5.85,5.85,5.85
2673.90,9.69,3.78,9.69,3.79,-3.79,-2.81,5.91,5.91,5.91
2700.64,9.86,3.90,9.86,3.90,-3.90,-2.89,5.96,5.96,5.96
2727.65,10.03,4.01,10.03,4.01,-4.01,-2.98,6.02,6.02,6.02
2754.93,10.19,4.12,10.19,4.12,-4.12,-3.06,6.07,6.07,6.07
2782.48,10.34,4.22,10.34,4.22,-4.22,-3.15,6.12,6.12,6.12
2810.30,10.48,4.31,10.48,4.32,-4.32,-3.24,6.17,6.16,6.17
2838.40,10.61,4.41,10.61,4.41,-4.41,-3.34,6.20,6.20,6.21
2866.79,10.74,4.50,10.74,4.49,-4.50,-3.43,6.24,6.24,6.24
2895.46,10.85,4.58,10.86,4.58,-4.59,-3.53,6.27,6.27,6.28
2924.41,10.97,4.66,10.97,4.66,-4.66,-3.63,6.31,6.31,6.31
2953.65,11.08,4.75,11.08,4.74,-4.73,-3.73,6.35,6.35,6.34
2983.19,11.18,4.81,11.18,4.81,-4.79,-3.84,6.39,6.39,6.38
3013.02,11.27,4.86,11.27,4.86,-4.85,-3.95,6.43,6.42,6.41
3043.15,11.34,4.90,11.34,4.90,-4.89,-4.06,6.45,6.45,6.45
3073.58,11.41,4.93,11.41,4.93,-4.93,-4.18,6.48,6.48,6.48
3104.32,11.47,4.95,11.47,4.96,-4.96,-4.30,6.51,6.51,6.52
3135.36,11.54,4.99,11.54,4.99,-4.99,-4.42,6.54,6.54,6.55
3166.72,11.59,5.01,11.59,5.02,-5.02,-4.55,6.57,6.57,6.58
3198.38,11.65,5.06,11.65,5.05,-5.05,-4.68,6.60,6.60,6.59
3230.37,11.69,5.09,11.70,5.09,-5.08,-4.81,6.62,6.62,6.61
3262.67,11.74,5.12,11.74,5.12,-5.12,-4.95,6.63,6.63,6.62
3295.30,11.79,5.15,11.79,5.15,-5.16,-5.09,6.64,6.63,6.64
3328.25,11.84,5.19,11.84,5.20,-5.20,-5.24,6.64,6.64,6.65
3361.53,11.90,5.24,11.91,5.25,-5.26,-5.39,6.64,6.65,6.66
3395.15,11.98,5.32,11.98,5.32,-5.32,-5.54,6.65,6.65,6.66
3429.10,12.06,5.40,12.06,5.40,-5.39,-5.70,6.66,6.66,6.66
3463.39,12.14,5.49,12.14,5.49,-5.48,-5.86,6.66,6.66,6.65
3498.03,12.23,5.58,12.23,5.58,-5.57,-6.03,6.66,6.66,6.65
3533.01,12.32,5.68,12.33,5.68,-5.68,-6.21,6.64,6.64,6.65
3568.34,12.43,5.79,12.43,5.80,-5.80,-6.38,6.63,6.63,6.64
3604.02,12.55,5.94,12.55,5.93,-5.93,-6.57,6.61,6.61,6.61
3640.06,12.67,6.08,12.67,6.08,-6.08,-6.76,6.59,6.59,6.59
3676.46,12.81,6.24,12.81,6.25,-6.25,-6.95,6.56,6.56,6.57
3713.22,12.97,6.43,12.97,6.43,-6.43,-7.15,6.54,6.54,6.54
3750.36,13.14,6.62,13.14,6.63,-6.63,-7.36,6.51,6.51,6.52
3787.86,13.33,6.85,13.33,6.85,-6.85,-7.57,6.48,6.48,6.48
3825.74,13.53,7.09,13.53,7.09,-7.08,-7.78,6.44,6.44,6.44
3864.00,13.74,7.34,13.74,7.34,-7.34,-8.00,6.40,6.40,6.40
3902.64,13.97,7.61,13.97,7.60,-7.61,-8.23,6.36,6.36,6.36
3941.66,14.21,7.88,14.21,7.89,-7.90,-8.46,6.31,6.32,6.33
3981.08,14.47,8.18,14.47,8.18,-8.20,-8.70,6.27,6.27,6.29
4020.89,14.74,8.50,14.74,8.50,-8.51,-8.94,6.23,6.23,6.24
4061.10,15.01,8.83,15.01,8.83,-8.83,-9.18,6.18,6.18,6.18
4101.71,15.29,9.17,15.29,9.17,-9.17,-9.43,6.12,6.13,6.12
4142.73,15.57,9.50,15.57,9.51,-9.50,-9.68,6.07,6.07,6.07
4184.15,15.85,9.85,15.85,9.84,-9.84,-9.93,6.01,6.01,6.01
4226.00,16.13,10.18,16.13,10.18,-10.18,-10.18,5.95,5.95,5.95
4268.26,16.39,10.50,16.39,10.51,-10.51,-10.43,5.88,5.88,5.89
4310.94,16.64,10.83,16.64,10.83,-10.82,-10.68,5.81,5.81,5.81
4354.05,16.87,11.14,16.86,11.13,-11.13,-10.92,5.74,5.74,5.73
4397.59,17.07,11.41,17.07,11.42,-11.41,-11.15,5.66,5.66,5.66
4441.56,17.26,11.68,17.26,11.68,-11.68,-11.38,5.58,5.58,5.58
4485.98,17.42,11.92,17.42,11.92,-11.92,-11.58,5.50,5.50,5.50
4530.84,17.55,12.13,17.55,12.14,-12.13,-11.78,5.42,5.42,5.42
4576.15,17.65,12.32,17.65,12.32,-12.32,-11.95,5.34,5.34,5.33
4621.91,17.72,12.47,17.72,12.47,-12.46,-12.10,5.26,5.25,5.25
4668.13,17.74,12.58,17.74,12.58,-12.57,-12.22,5.17,5.17,5.16
4714.81,17.73,12.66,17.73,12.65,-12.65,-12.31,5.08,5.08,5.07
4761.96,17.67,12.68,17.67,12.69,-12.68,-12.37,4.99,4.99,4.99
4809.58,17.57,12.68,17.57,12.68,-12.67,-12.39,4.90,4.90,4.89
4857.67,17.43,12.63,17.43,12.63,-12.62,-12.38,4.81,4.80,4.80
4906.25,17.24,12.54,17.24,12.54,-12.53,-12.33,4.71,4.71,4.71
4955.31,17.02,12.41,17.02,12.41,-12.40,-12.25,4.62,4.62,4.61
5004.87,16.77,12.25,16.77,12.24,-12.23,-12.14,4.54,4.54,4.52
5054.91,16.48,12.04,16.48,12.04,-12.03,-12.00,4.45,4.45,4.44
5105.46,16.16,11.80,16.16,11.80,-11.80,-11.83,4.36,4.36,4.36
5156.52,15.82,11.53,15.82,11.53,-11.54,-11.63,4.28,4.28,4.29
5208.08,15.46,11.25,15.46,11.25,-11.26,-11.42,4.20,4.20,4.21
5260.16,15.09,10.96,15.09,10.96,-10.96,-11.18,4.12,4.12,4.13
5312.77,14.70,10.65,14.70,10.66,-10.66,-10.94,4.05,4.05,4.05
5365.89,14.32,10.35,14.31,10.35,-10.35,-10.68,3.97,3.97,3.97
5419.55,13.92,10.04,13.92,10.03,-10.03,-10.41,3.89,3.89,3.89
5473.75,13.54,9.72,13.53,9.72,-9.72,-10.14,3.81,3.81,3.82
5528.49,13.15,9.41,13.15,9.41,-9.42,-9.86,3.74,3.74,3.74
5583.77,12.78,9.12,12.78,9.11,-9.12,-9.59,3.66,3.66,3.66
5639.61,12.42,8.82,12.42,8.82,-8.83,-9.31,3.59,3.59,3.60
5696.00,12.08,8.55,12.08,8.55,-8.55,-9.03,3.53,3.53,3.53
5752.96,11.75,8.29,11.76,8.29,-8.29,-8.76,3.46,3.47,3.47
5810.49,11.45,8.04,11.45,8.04,-8.05,-8.48,3.40,3.40,3.41
5868.60,11.17,7.82,11.17,7.82,-7.83,-8.22,3.33,3.34,3.35
5927.28,10.90,7.61,10.91,7.62,-7.64,-7.95,3.26,3.27,3.29
5986.56,10.65,7.43,10.66,7.44,-7.46,-7.69,3.19,3.20,3.22
6046.42,10.42,7.28,10.43,7.29,-7.31,-7.43,3.11,3.13,3.14
6106.89,10.19,7.15,10.21,7.16,-7.16,-7.18,3.03,3.05,3.05
6167.96,9.97,7.01,10.00,7.03,-7.03,-6.94,2.94,2.97,2.96
6229.64,9.75,6.89,9.79,6.91,-6.90,-6.69,2.86,2.89,2.87
6291.93,9.54,6.76,9.57,6.78,-6.77,-6.46,2.77,2.81,2.78
6354.85,9.31,6.61,9.35,6.64,-6.63,-6.23,2.68,2.72,2.70
6418.40,9.08,6.46,9.13,6.49,-6.48,-6.00,2.59,2.65,2.62
6482.58,8.83,6.28,8.89,6.33,-6.32,-5.78,2.51,2.57,2.55
6547.41,8.58,6.11,8.64,6.16,-6.15,-5.56,2.42,2.49,2.47
6612.88,8.31,5.92,8.38,5.97,-5.97,-5.35,2.34,2.41,2.39
6679.01,8.04,5.73,8.10,5.78,-5.78,-5.14,2.26,2.32,2.31
6745.80,7.75,5.53,7.81,5.58,-5.58,-4.93,2.18,2.24,2.23
6813.26,7.47,5.33,7.51,5.37,-5.37,-4.73,2.10,2.14,2.14
6881.39,7.17,5.13,7.20,5.15,-5.15,-4.54,2.02,2.05,2.04
6950.21,6.88,4.93,6.87,4.92,-4.92,-4.34,1.96,1.95,1.95
7019.71,6.59,4.73,6.54,4.69,-4.69,-4.16,1.90,1.85,1.86
7089.91,6.30,4.53,6.20,4.45,-4.45,-3.97,1.85,1.74,1.77
7160.81,6.02,4.36,5.85,4.21,-4.21,-3.79,1.81,1.64,1.67
7232.41,5.75,4.19,5.49,3.97,-3.96,-3.61,1.78,1.53,1.56
7304.74,5.47,4.02,5.13,3.72,-3.72,-3.44,1.76,1.41,1.45
7377.79,5.20,3.86,4.77,3.47,-3.47,-3.27,1.73,1.29,1.34
7451.56,4.92,3.69,4.40,3.23,-3.23,-3.10,1.69,1.18,1.23
7526.08,4.64,3.52,4.04,2.99,-2.99,-2.93,1.65,1.06,1.12
7601.34,4.34,3.32,3.69,2.75,-2.75,-2.77,1.58,0.93,1.02
7677.35,4.03,3.11,3.34,2.52,-2.53,-2.61,1.50,0.81,0.92
7754.13,3.70,2.88,3.00,2.30,-2.31,-2.46,1.40,0.69,0.82
7831.67,3.36,2.64,2.67,2.09,-2.10,-2.30,1.26,0.57,0.72
7909.98,3.00,2.38,2.35,1.90,-1.90,-2.15,1.10,0.45,0.62
7989.08,2.62,2.10,2.03,1.71,-1.70,-2.01,0.91,0.33,0.52
8068.98,2.21,1.80,1.72,1.53,-1.52,-1.86,0.69,0.20,0.41
8149.67,1.79,1.49,1.43,1.35,-1.35,-1.73,0.44,0.08,0.30
8231.16,1.36,1.18,1.14,1.19,-1.19,-1.59,0.17,-0.05,0.18
8313.47,0.92,0.85,0.86,1.04,-1.04,-1.46,-0.12,-0.18,0.07
8396.61,0.47,0.51,0.60,0.90,-0.90,-1.33,-0.43,-0.31,-0.04
8480.57,0.04,0.19,0.34,0.78,-0.78,-1.21,-0.73,-0.43,-0.15
8565.38,-0.36,-0.08,0.11,0.67,-0.67,-1.09,-1.03,-0.56,-0.28
8651.03,-0.74,-0.33,-0.11,0.57,-0.58,-0.98,-1.32,-0.69,-0.41
8737.54,-1.07,-0.53,-0.31,0.50,-0.50,-0.87,-1.57,-0.82,-0.54
8824.92,-1.34,-0.67,-0.50,0.44,-0.44,-0.77,-1.79,-0.94,-0.67
8913.17,-1.57,-0.77,-0.66,0.40,-0.40,-0.67,-1.97,-1.06,-0.80
9002.30,-1.75,-0.82,-0.81,0.37,-0.38,-0.59,-2.13,-1.18,-0.92
9092.32,-1.89,-0.82,-0.94,0.37,-0.37,-0.50,-2.26,-1.31,-1.07
