frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
399.73,-3.91,-0.86,-3.92,-0.86,0.86,0.81,-3.05,-3.05,-3.05
403.72,-3.91,-0.87,-3.91,-0.87,0.87,0.82,-3.04,-3.04,-3.04
407.76,-3.90,-0.88,-3.90,-0.88,0.88,0.84,-3.02,-3.02,-3.02
411.84,-3.90,-0.89,-3.90,-0.89,0.90,0.85,-3.01,-3.01,-3.01
415.96,-3.90,-0.91,-3.90,-0.91,0.91,0.87,-2.99,-2.99,-2.99
420.12,-3.90,-0.92,-3.90,-0.92,0.92,0.88,-2.98,-2.98,-2.98
424.32,-3.90,-0.94,-3.90,-0.93,0.93,0.89,-2.97,-2.97,-2.96
428.56,-3.89,-0.94,-3.89,-0.94,0.94,0.91,-2.95,-2.95,-2.95
432.85,-3.88,-0.94,-3.88,-0.94,0.94,0.92,-2.94,-2.94,-2.94
437.18,-3.87,-0.95,-3.87,-0.94,0.94,0.93,-2.93,-2.93,-2.92
441.55,-3.85,-0.94,-3.85,-0.94,0.94,0.95,-2.91,-2.91,-2.91
445.96,-3.83,-0.94,-3.83,-0.93,0.93,0.96,-2.90,-2.90,-2.89
450.42,-3.80,-0.91,-3.80,-0.92,0.91,0.97,-2.88,-2.88,-2.88
454.93,-3.76,-0.90,-3.76,-0.90,0.90,0.98,-2.86,-2.86,-2.86
459.48,-3.72,-0.87,-3.73,-0.88,0.88,0.99,-2.85,-2.85,-2.85
464.07,-3.69,-0.86,-3.69,-0.86,0.86,1.00,-2.83,-2.83,-2.83
468.71,-3.66,-0.84,-3.66,-0.84,0.84,1.01,-2.82,-2.82,-2.82
473.40,-3.63,-0.81,-3.63,-0.82,0.82,1.02,-2.81,-2.81,-2.81
478.13,-3.60,-0.80,-3.60,-0.80,0.80,1.03,-2.79,-2.79,-2.79
482.91,-3.57,-0.79,-3.57,-0.79,0.79,1.04,-2.78,-2.78,-2.78
487.74,-3.55,-0.78,-3.55,-0.78,0.79,1.05,-2.76,-2.76,-2.77
492.62,-3.53,-0.78,-3.53,-0.78,0.79,1.06,-2.74,-2.74,-2.75
497.55,-3.52,-0.79,-3.52,-0.79,0.79,1.07,-2.72,-2.72,-2.73
502.52,-3.51,-0.81,-3.51,-0.80,0.81,1.08,-2.70,-2.70,-2.70
507.55,-3.50,-0.82,-3.50,-0.82,0.83,1.09,-2.67,-2.68,-2.68
512.62,-3.50,-0.85,-3.50,-0.85,0.85,1.10,-2.65,-2.65,-2.65
517.75,-3.50,-0.87,-3.50,-0.87,0.87,1.10,-2.62,-2.62,-2.62
522.93,-3.49,-0.90,-3.49,-0.90,0.90,1.11,-2.60,-2.60,-2.59
528.16,-3.49,-0.93,-3.49,-0.93,0.92,1.12,-2.57,-2.57,-2.56
533.44,-3.49,-0.95,-3.49,-0.95,0.94,1.13,-2.55,-2.55,-2.54
538.77,-3.49,-0.97,-3.49,-0.97,0.97,1.13,-2.52,-2.52,-2.52
544.16,-3.49,-0.98,-3.49,-0.98,0.99,1.14,-2.50,-2.50,-2.51
549.60,-3.49,-1.00,-3.49,-1.00,1.01,1.15,-2.49,-2.49,-2.49
555.10,-3.50,-1.02,-3.50,-1.02,1.03,1.15,-2.48,-2.48,-2.48
560.65,-3.51,-1.05,-3.51,-1.04,1.04,1.16,-2.46,-2.46,-2.46
566.25,-3.51,-1.06,-3.51,-1.06,1.06,1.16,-2.45,-2.45,-2.45
571.92,-3.51,-1.07,-3.51,-1.07,1.07,1.17,-2.44,-2.44,-2.44
577.64,-3.50,-1.08,-3.50,-1.08,1.08,1.17,-2.43,-2.43,-2.42
583.41,-3.49,-1.08,-3.49,-1.08,1.08,1.18,-2.42,-2.42,-2.41
589.25,-3.48,-1.07,-3.47,-1.08,1.07,1.18,-2.41,-2.40,-2.40
595.14,-3.45,-1.07,-3.45,-1.07,1.06,1.18,-2.39,-2.39,-2.38
601.09,-3.41,-1.05,-3.41,-1.05,1.04,1.19,-2.37,-2.37,-2.36
607.10,-3.37,-1.02,-3.37,-1.02,1.02,1.19,-2.36,-2.35,-2.35
613.17,-3.33,-0.99,-3.33,-0.99,1.00,1.20,-2.34,-2.34,-2.34
619.30,-3.29,-0.97,-3.29,-0.97,0.97,1.20,-2.32,-2.32,-2.32
625.50,-3.26,-0.94,-3.25,-0.95,0.95,1.20,-2.31,-2.31,-2.31
631.75,-3.22,-0.93,-3.22,-0.93,0.93,1.20,-2.29,-2.29,-2.29
638.07,-3.19,-0.91,-3.19,-0.92,0.92,1.21,-2.27,-2.27,-2.28
644.45,-3.18,-0.92,-3.18,-0.91,0.92,1.21,-2.26,-2.26,-2.26
650.89,-3.17,-0.92,-3.17,-0.92,0.93,1.21,-2.24,-2.24,-2.25
657.40,-3.17,-0.94,-3.17,-0.94,0.94,1.21,-2.23,-2.23,-2.23
663.98,-3.18,-0.96,-3.18,-0.96,0.97,1.21,-2.21,-2.22,-2.22
670.62,-3.21,-1.00,-3.21,-1.00,1.00,1.22,-2.20,-2.20,-2.21
677.32,-3.24,-1.05,-3.24,-1.04,1.05,1.22,-2.19,-2.19,-2.19
684.10,-3.27,-1.09,-3.27,-1.09,1.10,1.22,-2.18,-2.18,-2.18
690.94,-3.31,-1.15,-3.31,-1.15,1.15,1.22,-2.16,-2.16,-2.16
697.85,-3.36,-1.20,-3.36,-1.20,1.20,1.22,-2.15,-2.15,-2.15
704.83,-3.40,-1.26,-3.40,-1.26,1.26,1.22,-2.14,-2.14,-2.14
711.87,-3.44,-1.32,-3.44,-1.31,1.31,1.22,-2.13,-2.13,-2.12
718.99,-3.48,-1.37,-3.47,-1.36,1.36,1.22,-2.12,-2.12,-2.11
726.18,-3.50,-1.40,-3.50,-1.41,1.40,1.22,-2.10,-2.10,-2.10
733.44,-3.52,-1.44,-3.53,-1.44,1.44,1.22,-2.08,-2.08,-2.08
740.78,-3.54,-1.48,-3.54,-1.47,1.47,1.22,-2.07,-2.07,-2.06
748.19,-3.55,-1.50,-3.55,-1.50,1.50,1.22,-2.05,-2.05,-2.05
755.67,-3.55,-1.52,-3.55,-1.52,1.52,1.22,-2.03,-2.03,-2.03
763.23,-3.54,-1.53,-3.54,-1.53,1.53,1.22,-2.01,-2.01,-2.01
770.86,-3.52,-1.54,-3.52,-1.54,1.54,1.22,-1.98,-1.98,-1.98
778.57,-3.49,-1.54,-3.49,-1.54,1.54,1.22,-1.96,-1.96,-1.95
786.35,-3.46,-1.53,-3.46,-1.54,1.53,1.22,-1.93,-1.93,-1.92
794.22,-3.42,-1.52,-3.42,-1.53,1.52,1.22,-1.89,-1.89,-1.89
802.16,-3.38,-1.52,-3.38,-1.51,1.51,1.22,-1.87,-1.87,-1.86
810.18,-3.34,-1.50,-3.34,-1.50,1.50,1.22,-1.84,-1.84,-1.84
818.28,-3.30,-1.48,-3.31,-1.48,1.49,1.22,-1.82,-1.82,-1.82
826.46,-3.28,-1.47,-3.28,-1.47,1.47,1.22,-1.80,-1.80,-1.81
834.73,-3.26,-1.46,-3.26,-1.46,1.46,1.22,-1.79,-1.79,-1.80
843.08,-3.24,-1.46,-3.24,-1.45,1.46,1.21,-1.78,-1.78,-1.78
851.51,-3.22,-1.45,-3.22,-1.45,1.45,1.21,-1.77,-1.77,-1.77
860.02,-3.21,-1.46,-3.21,-1.45,1.45,1.21,-1.76,-1.76,-1.75
868.62,-3.19,-1.45,-3.19,-1.45,1.45,1.21,-1.74,-1.74,-1.74
877.31,-3.18,-1.46,-3.18,-1.45,1.46,1.21,-1.72,-1.72,-1.72
886.08,-3.16,-1.45,-3.17,-1.46,1.46,1.21,-1.70,-1.70,-1.71
894.94,-3.16,-1.47,-3.16,-1.47,1.47,1.21,-1.69,-1.69,-1.69
903.89,-3.15,-1.47,-3.15,-1.47,1.47,1.21,-1.68,-1.68,-1.68
912.93,-3.15,-1.49,-3.15,-1.48,1.47,1.21,-1.67,-1.67,-1.66
922.06,-3.13,-1.48,-3.13,-1.48,1.47,1.21,-1.66,-1.66,-1.65
931.28,-3.11,-1.47,-3.11,-1.47,1.47,1.21,-1.65,-1.65,-1.64
940.59,-3.09,-1.47,-3.09,-1.46,1.46,1.21,-1.63,-1.63,-1.62
950.00,-3.06,-1.44,-3.06,-1.45,1.44,1.21,-1.61,-1.61,-1.61
959.50,-3.02,-1.43,-3.02,-1.43,1.43,1.21,-1.59,-1.59,-1.59
969.09,-2.98,-1.40,-2.99,-1.41,1.41,1.21,-1.57,-1.57,-1.58
978.78,-2.95,-1.39,-2.95,-1.39,1.40,1.21,-1.55,-1.56,-1.56
988.57,-2.93,-1.37,-2.92,-1.37,1.38,1.21,-1.54,-1.54,-1.55
998.46,-2.89,-1.35,-2.89,-1.36,1.37,1.21,-1.53,-1.53,-1.54
1008.44,-2.86,-1.35,-2.86,-1.35,1.35,1.21,-1.51,-1.51,-1.51
1018.53,-2.82,-1.34,-2.82,-1.34,1.33,1.21,-1.50,-1.49,-1.48
1028.71,-2.77,-1.32,-2.77,-1.32,1.30,1.22,-1.47,-1.47,-1.45
1039.00,-2.71,-1.29,-2.71,-1.28,1.27,1.22,-1.43,-1.44,-1.42
1049.39,-2.64,-1.24,-2.64,-1.24,1.24,1.22,-1.40,-1.40,-1.40
1059.88,-2.57,-1.20,-2.57,-1.20,1.20,1.22,-1.37,-1.37,-1.37
1070.48,-2.50,-1.16,-2.50,-1.16,1.16,1.23,-1.34,-1.34,-1.34
1081.19,-2.43,-1.11,-2.43,-1.12,1.11,1.23,-1.31,-1.31,-1.31
1092.00,-2.36,-1.07,-2.35,-1.07,1.07,1.23,-1.28,-1.28,-1.28
1102.92,-2.29,-1.04,-2.29,-1.03,1.04,1.24,-1.25,-1.25,-1.25
1113.95,-2.22,-1.00,-2.22,-1.00,1.01,1.25,-1.21,-1.22,-1.22
1125.09,-2.17,-0.97,-2.17,-0.97,0.99,1.25,-1.18,-1.18,-1.20
1136.34,-2.13,-0.96,-2.13,-0.96,0.98,1.26,-1.15,-1.15,-1.17
1147.70,-2.10,-0.97,-2.10,-0.97,0.98,1.27,-1.12,-1.12,-1.13
1159.18,-2.07,-0.98,-2.07,-0.98,0.98,1.27,-1.09,-1.09,-1.09
1170.77,-2.05,-0.99,-2.05,-1.00,0.99,1.28,-1.06,-1.06,-1.05
1182.48,-2.02,-1.02,-2.02,-1.01,0.99,1.29,-1.02,-1.02,-1.00
1194.30,-1.98,-1.02,-1.98,-1.02,1.00,1.30,-0.98,-0.98,-0.96
1206.25,-1.94,-1.02,-1.94,-1.02,1.01,1.31,-0.93,-0.93,-0.92
1218.31,-1.89,-1.01,-1.89,-1.02,1.02,1.33,-0.88,-0.88,-0.88
1230.49,-1.85,-1.01,-1.85,-1.02,1.02,1.34,-0.82,-0.82,-0.83
1242.80,-1.80,-1.02,-1.79,-1.02,1.03,1.35,-0.77,-0.77,-0.77
1255.22,-1.74,-1.03,-1.74,-1.03,1.03,1.37,-0.71,-0.71,-0.71
1267.78,-1.70,-1.04,-1.70,-1.04,1.04,1.39,-0.66,-0.66,-0.65
1280.45,-1.66,-1.06,-1.66,-1.06,1.06,1.41,-0.60,-0.60,-0.60
1293.26,-1.62,-1.08,-1.62,-1.08,1.08,1.42,-0.54,-0.54,-0.54
1306.19,-1.58,-1.10,-1.58,-1.10,1.11,1.45,-0.47,-0.47,-0.48
1319.25,-1.55,-1.14,-1.55,-1.14,1.15,1.47,-0.40,-0.40,-0.41
1332.45,-1.52,-1.18,-1.52,-1.19,1.20,1.49,-0.33,-0.33,-0.34
1345.77,-1.50,-1.25,-1.50,-1.24,1.25,1.52,-0.25,-0.25,-0.25
1359.23,-1.48,-1.31,-1.48,-1.31,1.32,1.55,-0.17,-0.16,-0.17
1372.82,-1.47,-1.39,-1.47,-1.39,1.39,1.58,-0.08,-0.08,-0.08
1386.55,-1.46,-1.47,-1.46,-1.46,1.46,1.61,0.00,0.00,0.01
1400.41,-1.45,-1.54,-1.45,-1.54,1.54,1.64,0.08,0.08,0.09
1414.42,-1.45,-1.62,-1.45,-1.62,1.61,1.68,0.16,0.16,0.17
1428.56,-1.46,-1.69,-1.45,-1.69,1.68,1.72,0.23,0.23,0.24
1442.85,-1.45,-1.76,-1.45,-1.76,1.75,1.76,0.30,0.30,0.31
1457.28,-1.44,-1.83,-1.44,-1.83,1.82,1.81,0.38,0.38,0.39
1471.85,-1.43,-1.89,-1.43,-1.89,1.88,1.86,0.46,0.45,0.46
1486.57,-1.42,-1.95,-1.42,-1.95,1.95,1.91,0.53,0.53,0.53
1501.43,-1.41,-2.01,-1.41,-2.01,2.02,1.96,0.61,0.62,0.60
1516.45,-1.40,-2.08,-1.40,-2.08,2.10,2.02,0.70,0.70,0.68
1531.61,-1.39,-2.17,-1.39,-2.17,2.18,2.08,0.79,0.79,0.78
1546.93,-1.38,-2.26,-1.38,-2.26,2.26,2.14,0.88,0.88,0.88
1562.40,-1.38,-2.36,-1.38,-2.36,2.35,2.21,0.97,0.97,0.98
1578.02,-1.37,-2.45,-1.37,-2.45,2.43,2.28,1.06,1.06,1.08
1593.80,-1.36,-2.54,-1.36,-2.54,2.52,2.36,1.16,1.16,1.18
1609.74,-1.34,-2.61,-1.34,-2.61,2.61,2.44,1.27,1.27,1.28
1625.84,-1.31,-2.69,-1.31,-2.69,2.70,2.52,1.39,1.39,1.38
1642.10,-1.28,-2.77,-1.28,-2.77,2.78,2.61,1.50,1.50,1.49
1658.52,-1.25,-2.86,-1.26,-2.86,2.87,2.71,1.61,1.61,1.61
1675.10,-1.23,-2.95,-1.23,-2.95,2.95,2.81,1.72,1.72,1.72
1691.85,-1.21,-3.05,-1.21,-3.04,3.04,2.91,1.84,1.84,1.84
1708.77,-1.19,-3.13,-1.19,-3.13,3.13,3.02,1.95,1.95,1.95
1725.86,-1.17,-3.22,-1.17,-3.23,3.23,3.13,2.06,2.06,2.06
1743.12,-1.15,-3.32,-1.15,-3.32,3.32,3.25,2.17,2.17,2.18
1760.55,-1.12,-3.42,-1.12,-3.42,3.41,3.37,2.29,2.29,2.30
1778.15,-1.10,-3.51,-1.10,-3.51,3.50,3.50,2.40,2.40,2.41
1795.94,-1.07,-3.59,-1.07,-3.59,3.59,3.62,2.52,2.52,2.52
1813.90,-1.04,-3.68,-1.05,-3.68,3.68,3.76,2.64,2.64,2.64
1832.03,-1.02,-3.77,-1.02,-3.77,3.78,3.89,2.75,2.75,2.75
1850.36,-1.00,-3.87,-1.00,-3.87,3.87,4.02,2.87,2.87,2.87
1868.86,-0.98,-3.96,-0.98,-3.97,3.98,4.15,3.00,2.99,2.98
1887.55,-0.96,-4.07,-0.97,-4.08,4.08,4.28,3.12,3.11,3.11
1906.42,-0.95,-4.19,-0.95,-4.19,4.19,4.41,3.24,3.24,3.24
1925.49,-0.94,-4.31,-0.94,-4.30,4.30,4.53,3.36,3.36,3.37
1944.74,-0.92,-4.41,-0.92,-4.41,4.41,4.64,3.49,3.49,3.49
1964.19,-0.90,-4.52,-0.90,-4.52,4.52,4.75,3.62,3.62,3.62
1983.83,-0.88,-4.63,-0.88,-4.63,4.63,4.83,3.75,3.75,3.75
2003.67,-0.86,-4.74,-0.86,-4.74,4.76,4.91,3.90,3.90,3.88
2023.71,-0.83,-4.84,-0.83,-4.84,4.89,4.96,4.06,4.06,4.01
2043.94,-0.81,-4.95,-0.81,-4.94,5.01,4.99,4.20,4.20,4.14
2064.38,-0.78,-5.04,-0.78,-5.04,5.10,5.00,4.32,4.32,4.26
2085.03,-0.75,-5.14,-0.75,-5.14,5.15,4.98,4.40,4.40,4.39
2105.88,-0.72,-5.24,-0.72,-5.24,5.15,4.94,4.43,4.43,4.52
2126.94,-0.69,-5.34,-0.69,-5.34,5.10,4.87,4.41,4.41,4.65
2148.20,-0.66,-5.43,-0.66,-5.44,4.99,4.77,4.33,4.33,4.78
2169.69,-0.62,-5.54,-0.62,-5.54,4.83,4.64,4.21,4.21,4.92
2191.38,-0.58,-5.65,-0.58,-5.64,4.62,4.49,4.05,4.05,5.07
2213.30,-0.53,-5.74,-0.53,-5.74,4.38,4.31,3.84,3.85,5.21
2235.43,-0.48,-5.83,-0.48,-5.84,4.10,4.11,3.62,3.62,5.35
2257.78,-0.43,-5.93,-0.43,-5.92,3.82,3.90,3.39,3.39,5.50
2280.36,-0.37,-6.01,-0.37,-6.00,3.53,3.67,3.16,3.16,5.64
2303.17,-0.31,-6.07,-0.31,-6.07,3.27,3.42,2.97,2.97,5.76
2326.20,-0.24,-6.11,-0.24,-6.11,3.02,3.17,2.77,2.77,5.87
2349.46,-0.17,-6.14,-0.17,-6.14,2.76,2.90,2.59,2.59,5.97
2372.95,-0.09,-6.16,-0.09,-6.16,2.50,2.63,2.41,2.41,6.07
2396.68,-0.01,-6.17,-0.01,-6.18,2.24,2.36,2.24,2.23,6.17
2420.65,0.08,-6.19,0.08,-6.19,1.98,2.08,2.06,2.06,6.27
2444.86,0.17,-6.20,0.17,-6.20,1.72,1.81,1.90,1.90,6.37
2469.31,0.26,-6.20,0.27,-6.20,1.47,1.53,1.73,1.73,6.47
2494.00,0.36,-6.20,0.36,-6.20,1.21,1.25,1.57,1.57,6.57
2518.94,0.47,-6.20,0.47,-6.20,0.95,0.98,1.42,1.42,6.67
2544.13,0.57,-6.20,0.57,-6.20,0.69,0.71,1.26,1.26,6.77
2569.57,0.67,-6.20,0.67,-6.20,0.43,0.43,1.10,1.10,6.87
2595.27,0.77,-6.20,0.77,-6.20,0.17,0.16,0.95,0.95,6.97
2621.22,0.88,-6.19,0.88,-6.18,-0.08,-0.10,0.79,0.80,7.07
2647.43,0.99,-6.15,1.00,-6.15,-0.34,-0.37,0.65,0.65,7.15
2673.90,1.12,-6.08,1.12,-6.09,-0.60,-0.63,0.52,0.52,7.20
2700.64,1.24,-6.01,1.24,-6.01,-0.86,-0.89,0.38,0.38,7.25
2727.65,1.37,-5.92,1.37,-5.92,-1.12,-1.15,0.25,0.25,7.29
2754.93,1.50,-5.83,1.50,-5.83,-1.38,-1.41,0.12,0.12,7.33
2782.48,1.63,-5.74,1.63,-5.74,-1.63,-1.66,-0.00,-0.00,7.38
2810.30,1.78,-5.64,1.78,-5.64,-1.89,-1.92,-0.12,-0.11,7.42
2838.40,1.93,-5.53,1.93,-5.52,-2.15,-2.17,-0.22,-0.22,7.46
2866.79,2.10,-5.39,2.10,-5.39,-2.41,-2.43,-0.31,-0.31,7.49
2895.46,2.27,-5.24,2.27,-5.25,-2.67,-2.68,-0.40,-0.40,7.51
2924.41,2.45,-5.09,2.45,-5.09,-2.93,-2.93,-0.48,-0.48,7.54
2953.65,2.63,-4.93,2.63,-4.93,-3.19,-3.19,-0.55,-0.55,7.57
2983.19,2.83,-4.77,2.83,-4.77,-3.44,-3.44,-0.61,-0.61,7.60
3013.02,3.03,-4.60,3.03,-4.60,-3.70,-3.69,-0.67,-0.67,7.63
3043.15,3.24,-4.41,3.24,-4.40,-3.96,-3.94,-0.72,-0.72,7.65
3073.58,3.46,-4.17,3.47,-4.16,-4.22,-4.20,-0.76,-0.75,7.63
3104.32,3.70,-3.90,3.70,-3.90,-4.48,-4.45,-0.77,-0.77,7.60
3135.36,3.96,-3.61,3.96,-3.61,-4.74,-4.70,-0.78,-0.78,7.57
3166.72,4.23,-3.31,4.23,-3.31,-4.99,-4.96,-0.76,-0.77,7.54
3198.38,4.51,-2.99,4.52,-3.00,-5.25,-5.21,-0.74,-0.74,7.51
3230.37,4.82,-2.66,4.82,-2.66,-5.51,-5.46,-0.69,-0.69,7.48
3262.67,5.14,-2.30,5.14,-2.30,-5.77,-5.72,-0.63,-0.63,7.44
3295.30,5.48,-1.90,5.48,-1.90,-6.03,-5.97,-0.55,-0.55,7.38
3328.25,5.83,-1.48,5.83,-1.48,-6.29,-6.22,-0.46,-0.46,7.31
3361.53,6.20,-1.04,6.20,-1.04,-6.54,-6.47,-0.34,-0.34,7.24
3395.15,6.59,-0.58,6.59,-0.58,-6.80,-6.72,-0.21,-0.21,7.17
3429.10,7.01,-0.09,7.01,-0.09,-7.06,-6.97,-0.06,-0.06,7.10
3463.39,7.44,0.41,7.43,0.41,-7.32,-7.22,0.12,0.12,7.03
3498.03,7.88,0.93,7.88,0.93,-7.58,-7.47,0.30,0.31,6.95
3533.01,8.35,1.47,8.35,1.47,-7.84,-7.72,0.51,0.51,6.88
3568.34,8.84,2.03,8.84,2.03,-8.09,-7.97,0.74,0.74,6.81
3604.02,9.34,2.60,9.34,2.60,-8.35,-8.22,0.99,0.99,6.74
3640.06,9.86,3.19,9.86,3.19,-8.61,-8.47,1.25,1.25,6.67
3676.46,10.39,3.80,10.40,3.80,-8.87,-8.72,1.52,1.53,6.60
3713.22,10.95,4.42,10.95,4.42,-9.13,-8.98,1.82,1.82,6.53
3750.36,11.51,5.06,11.50,5.05,-9.39,-9.24,2.12,2.12,6.45
3787.86,12.07,5.69,12.07,5.69,-9.65,-9.50,2.42,2.42,6.38
3825.74,12.63,6.32,12.63,6.32,-9.90,-9.77,2.73,2.73,6.31
3864.00,13.20,6.96,13.20,6.96,-10.16,-10.04,3.04,3.04,6.24
3902.64,13.77,7.60,13.77,7.60,-10.42,-10.32,3.35,3.35,6.17
3941.66,14.33,8.24,14.33,8.23,-10.68,-10.60,3.65,3.65,6.09
3981.08,14.88,8.85,14.88,8.86,-10.94,-10.88,3.94,3.95,6.03
4020.89,15.42,9.47,15.42,9.48,-11.20,-11.17,4.22,4.22,5.95
4061.10,15.93,10.08,15.93,10.08,-11.45,-11.46,4.48,4.48,5.85
4101.71,16.41,10.66,16.41,10.66,-11.71,-11.75,4.70,4.70,5.75
4142.73,16.86,11.21,16.86,11.21,-11.98,-12.04,4.88,4.88,5.65
4184.15,17.27,11.72,17.27,11.72,-12.25,-12.33,5.02,5.02,5.55
4226.00,17.63,12.18,17.63,12.18,-12.52,-12.60,5.11,5.11,5.45
4268.26,17.95,12.60,17.95,12.60,-12.79,-12.87,5.16,5.16,5.35
4310.94,18.21,12.96,18.21,12.96,-13.04,-13.11,5.16,5.16,5.25
4354.05,18.41,13.26,18.41,13.26,-13.28,-13.33,5.13,5.13,5.15
4397.59,18.55,13.51,18.55,13.50,-13.48,-13.52,5.07,5.07,5.05
4441.56,18.63,13.68,18.63,13.68,-13.64,-13.67,4.99,4.99,4.95
4485.98,18.64,13.79,18.64,13.79,-13.74,-13.77,4.90,4.90,4.85
4530.84,18.58,13.83,18.57,13.83,-13.77,-13.83,4.81,4.81,4.75
4576.15,18.44,13.79,18.44,13.79,-13.73,-13.83,4.71,4.71,4.65
4621.91,18.23,13.69,18.23,13.68,-13.63,-13.78,4.61,4.61,4.55
4668.13,17.95,13.48,17.95,13.49,-13.46,-13.67,4.49,4.49,4.47
4714.81,17.61,13.23,17.61,13.23,-13.26,-13.51,4.35,4.35,4.38
4761.96,17.20,12.90,17.19,12.90,-13.02,-13.31,4.18,4.18,4.30
4809.58,16.72,12.51,16.72,12.51,-12.76,-13.07,3.97,3.96,4.21
4857.67,16.19,12.06,16.18,12.06,-12.49,-12.79,3.70,3.70,4.13
4906.25,15.59,11.56,15.59,11.56,-12.21,-12.49,3.38,3.38,4.04
4955.31,14.96,11.01,14.96,11.01,-11.94,-12.17,3.01,3.01,3.95
5004.87,14.28,10.43,14.28,10.43,-11.68,-11.83,2.60,2.60,3.85
5054.91,13.57,9.82,13.57,9.82,-11.42,-11.49,2.15,2.15,3.75
5105.46,12.83,9.19,12.83,9.19,-11.16,-11.14,1.67,1.67,3.65
5156.52,12.08,8.53,12.08,8.53,-10.90,-10.80,1.18,1.18,3.55
5208.08,11.31,7.86,11.31,7.87,-10.65,-10.46,0.67,0.67,3.45
5260.16,10.54,7.19,10.54,7.19,-10.39,-10.12,0.15,0.15,3.35
5312.77,9.77,6.51,9.77,6.50,-10.13,-9.79,-0.36,-0.36,3.26
5365.89,9.00,5.81,9.00,5.81,-9.87,-9.47,-0.87,-0.87,3.19
5419.55,8.25,5.13,8.25,5.13,-9.61,-9.15,-1.37,-1.37,3.12
5473.75,7.51,4.46,7.51,4.46,-9.35,-8.85,-1.85,-1.84,3.05
5528.49,6.79,3.82,6.80,3.82,-9.10,-8.56,-2.31,-2.30,2.97
5583.77,6.10,3.20,6.11,3.21,-8.84,-8.27,-2.74,-2.73,2.90
5639.61,5.44,2.62,5.46,2.63,-8.58,-8.00,-3.13,-3.12,2.83
5696.00,4.82,2.06,4.84,2.09,-8.32,-7.74,-3.50,-3.48,2.76
5752.96,4.24,1.57,4.27,1.59,-8.06,-7.48,-3.82,-3.80,2.67
5810.49,3.70,1.11,3.74,1.15,-7.80,-7.24,-4.10,-4.07,2.59
5868.60,3.20,0.71,3.26,0.75,-7.55,-7.01,-4.34,-4.29,2.50
5927.28,2.75,0.33,2.83,0.41,-7.29,-6.79,-4.53,-4.46,2.42
5986.56,2.34,0.02,2.45,0.12,-7.03,-6.57,-4.68,-4.58,2.33
6046.42,1.98,-0.26,2.12,-0.12,-6.77,-6.37,-4.79,-4.65,2.24
6106.89,1.66,-0.49,1.84,-0.30,-6.51,-6.17,-4.85,-4.67,2.15
6167.96,1.38,-0.66,1.62,-0.42,-6.25,-5.99,-4.87,-4.63,2.04
6229.64,1.14,-0.79,1.46,-0.47,-5.99,-5.81,-4.85,-4.53,1.93
6291.93,0.94,-0.87,1.36,-0.46,-5.74,-5.64,-4.79,-4.38,1.81
6354.85,0.78,-0.92,1.32,-0.39,-5.48,-5.47,-4.69,-4.16,1.70
6418.40,0.66,-0.93,1.34,-0.25,-5.22,-5.31,-4.56,-3.88,1.59
6482.58,0.58,-0.88,1.43,-0.06,-4.96,-5.17,-4.38,-3.53,1.47
6547.41,0.54,-0.82,1.58,0.18,-4.70,-5.02,-4.17,-3.12,1.36
6612.88,0.52,-0.77,1.78,0.47,-4.43,-4.89,-3.91,-2.65,1.29
6679.01,0.54,-0.68,2.03,0.79,-4.13,-4.76,-3.60,-2.11,1.22
6745.80,0.58,-0.57,2.30,1.14,-3.85,-4.63,-3.27,-1.54,1.15
6813.26,0.64,-0.44,2.59,1.51,-3.59,-4.52,-2.95,-1.00,1.08
6881.39,0.72,-0.29,2.88,1.88,-3.39,-4.40,-2.66,-0.51,1.01
6950.21,0.82,-0.10,3.14,2.24,-3.23,-4.30,-2.41,-0.09,0.93
7019.71,0.94,0.08,3.37,2.57,-3.14,-4.20,-2.20,0.23,0.86
7089.91,1.07,0.32,3.55,2.85,-3.11,-4.10,-2.04,0.44,0.75
7160.81,1.21,0.58,3.66,3.09,-3.12,-4.01,-1.91,0.54,0.63
7232.41,1.36,0.85,3.72,3.26,-3.17,-3.93,-1.81,0.55,0.52
7304.74,1.52,1.12,3.73,3.38,-3.25,-3.84,-1.73,0.48,0.40
7377.79,1.69,1.40,3.69,3.45,-3.34,-3.77,-1.65,0.35,0.29
7451.56,1.86,1.69,3.60,3.48,-3.41,-3.69,-1.55,0.19,0.17
7526.08,2.04,1.98,3.48,3.47,-3.45,-3.63,-1.41,0.02,0.06
7601.34,2.23,2.29,3.32,3.44,-3.44,-3.56,-1.21,-0.12,-0.05
7677.35,2.44,2.61,3.15,3.38,-3.38,-3.50,-0.94,-0.23,-0.17
7754.13,2.66,2.95,2.95,3.30,-3.30,-3.45,-0.64,-0.35,-0.28
7831.67,2.90,3.31,2.75,3.21,-3.21,-3.40,-0.31,-0.47,-0.40
7909.98,3.16,3.67,2.54,3.11,-3.12,-3.35,0.04,-0.58,-0.51
7989.08,3.43,4.05,2.32,3.02,-3.03,-3.30,0.40,-0.70,-0.62
8068.98,3.70,4.45,2.11,2.92,-2.93,-3.26,0.77,-0.82,-0.74
8149.67,3.99,4.85,1.91,2.84,-2.85,-3.22,1.14,-0.94,-0.86
