frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
450.42,-2.42,0.51,-2.42,0.50,-0.50,-0.46,-2.92,-2.92,-2.92
454.93,-2.46,0.44,-2.46,0.44,-0.44,-0.39,-2.90,-2.90,-2.90
459.48,-2.51,0.38,-2.51,0.38,-0.38,-0.32,-2.89,-2.89,-2.89
464.07,-2.56,0.32,-2.56,0.31,-0.31,-0.24,-2.88,-2.88,-2.88
468.71,-2.61,0.25,-2.61,0.25,-0.25,-0.17,-2.86,-2.86,-2.86
473.40,-2.66,0.19,-2.67,0.18,-0.18,-0.10,-2.85,-2.85,-2.85
478.13,-2.72,0.11,-2.72,0.12,-0.11,-0.03,-2.83,-2.83,-2.83
482.91,-2.77,0.05,-2.77,0.05,-0.05,0.04,-2.82,-2.82,-2.82
487.74,-2.83,-0.02,-2.83,-0.02,0.02,0.11,-2.80,-2.80,-2.80
492.62,-2.88,-0.10,-2.88,-0.09,0.09,0.18,-2.79,-2.79,-2.78
497.55,-2.93,-0.16,-2.93,-0.16,0.16,0.25,-2.77,-2.77,-2.77
502.52,-2.98,-0.23,-2.98,-0.22,0.22,0.32,-2.76,-2.76,-2.75
507.55,-3.02,-0.28,-3.02,-0.28,0.28,0.39,-2.74,-2.74,-2.74
512.62,-3.07,-0.35,-3.07,-0.35,0.35,0.46,-2.72,-2.72,-2.72
517.75,-3.11,-0.41,-3.11,-0.41,0.41,0.52,-2.70,-2.70,-2.70
522.93,-3.16,-0.48,-3.16,-0.47,0.47,0.59,-2.69,-2.69,-2.68
528.16,-3.21,-0.53,-3.21,-0.54,0.54,0.66,-2.67,-2.67,-2.67
533.44,-3.26,-0.60,-3.25,-0.60,0.61,0.72,-2.65,-2.65,-2.65
538.77,-3.31,-0.67,-3.31,-0.67,0.68,0.79,-2.63,-2.63,-2.63
544.16,-3.36,-0.75,-3.36,-0.75,0.75,0.85,-2.61,-2.61,-2.61
549.60,-3.42,-0.83,-3.42,-0.83,0.83,0.92,-2.59,-2.59,-2.59
555.10,-3.49,-0.90,-3.49,-0.91,0.91,0.98,-2.57,-2.57,-2.58
560.65,-3.55,-0.99,-3.55,-0.99,0.99,1.05,-2.56,-2.56,-2.56
566.25,-3.63,-1.08,-3.63,-1.08,1.08,1.11,-2.55,-2.55,-2.54
571.92,-3.70,-1.17,-3.70,-1.17,1.16,1.17,-2.54,-2.54,-2.53
577.64,-3.76,-1.24,-3.77,-1.25,1.24,1.23,-2.52,-2.52,-2.52
583.41,-3.83,-1.33,-3.83,-1.33,1.33,1.29,-2.51,-2.51,-2.50
589.25,-3.90,-1.41,-3.90,-1.41,1.41,1.35,-2.49,-2.49,-2.49
595.14,-3.96,-1.49,-3.96,-1.49,1.49,1.41,-2.47,-2.47,-2.47
601.09,-4.02,-1.56,-4.02,-1.56,1.57,1.47,-2.45,-2.45,-2.46
607.10,-4.08,-1.64,-4.08,-1.64,1.65,1.52,-2.43,-2.43,-2.44
613.17,-4.14,-1.72,-4.14,-1.72,1.72,1.58,-2.42,-2.42,-2.42
619.30,-4.20,-1.80,-4.20,-1.80,1.80,1.64,-2.40,-2.40,-2.40
625.50,-4.26,-1.88,-4.26,-1.87,1.87,1.69,-2.39,-2.39,-2.38
631.75,-4.31,-1.94,-4.31,-1.94,1.93,1.74,-2.38,-2.38,-2.37
638.07,-4.35,-2.00,-4.35,-2.00,1.99,1.79,-2.36,-2.36,-2.35
644.45,-4.39,-2.04,-4.38,-2.04,2.04,1.85,-2.35,-2.35,-2.34
650.89,-4.41,-2.09,-4.41,-2.08,2.08,1.90,-2.33,-2.33,-2.32
657.40,-4.43,-2.12,-4.43,-2.12,2.12,1.94,-2.31,-2.31,-2.31
663.98,-4.44,-2.15,-4.44,-2.15,2.15,1.99,-2.29,-2.29,-2.29
670.62,-4.46,-2.18,-4.46,-2.18,2.18,2.04,-2.28,-2.28,-2.28
677.32,-4.48,-2.20,-4.48,-2.21,2.21,2.08,-2.26,-2.26,-2.27
684.10,-4.49,-2.23,-4.49,-2.24,2.24,2.12,-2.25,-2.25,-2.26
690.94,-4.52,-2.27,-4.52,-2.27,2.28,2.17,-2.24,-2.24,-2.24
697.85,-4.54,-2.31,-4.54,-2.31,2.31,2.21,-2.23,-2.23,-2.23
704.83,-4.57,-2.35,-4.57,-2.35,2.35,2.25,-2.22,-2.22,-2.22
711.87,-4.60,-2.38,-4.59,-2.38,2.38,2.28,-2.21,-2.21,-2.21
718.99,-4.62,-2.42,-4.62,-2.42,2.42,2.32,-2.20,-2.20,-2.20
726.18,-4.64,-2.45,-4.64,-2.45,2.45,2.35,-2.19,-2.19,-2.19
733.44,-4.66,-2.47,-4.66,-2.48,2.47,2.38,-2.18,-2.18,-2.18
740.78,-4.67,-2.51,-4.67,-2.50,2.50,2.41,-2.17,-2.17,-2.16
748.19,-4.67,-2.52,-4.67,-2.52,2.52,2.44,-2.16,-2.16,-2.15
755.67,-4.68,-2.52,-4.68,-2.53,2.53,2.47,-2.15,-2.15,-2.15
763.23,-4.67,-2.53,-4.68,-2.53,2.54,2.49,-2.14,-2.14,-2.14
770.86,-4.67,-2.54,-4.67,-2.54,2.54,2.52,-2.13,-2.13,-2.13
778.57,-4.67,-2.54,-4.67,-2.54,2.54,2.54,-2.13,-2.12,-2.12
786.35,-4.66,-2.54,-4.66,-2.54,2.54,2.56,-2.12,-2.12,-2.11
794.22,-4.64,-2.53,-4.64,-2.53,2.53,2.58,-2.11,-2.11,-2.11
802.16,-4.62,-2.52,-4.62,-2.52,2.52,2.59,-2.10,-2.10,-2.10
810.18,-4.60,-2.51,-4.60,-2.51,2.51,2.60,-2.09,-2.09,-2.09
818.28,-4.59,-2.50,-4.59,-2.50,2.50,2.62,-2.09,-2.09,-2.09
826.46,-4.57,-2.49,-4.57,-2.49,2.49,2.63,-2.08,-2.08,-2.08
834.73,-4.56,-2.48,-4.56,-2.48,2.49,2.63,-2.07,-2.07,-2.08
843.08,-4.55,-2.48,-4.56,-2.48,2.49,2.64,-2.07,-2.07,-2.07
851.51,-4.55,-2.48,-4.55,-2.48,2.49,2.64,-2.06,-2.06,-2.07
860.02,-4.55,-2.49,-4.55,-2.49,2.49,2.65,-2.06,-2.06,-2.06
868.62,-4.55,-2.49,-4.55,-2.49,2.49,2.65,-2.06,-2.06,-2.06
877.31,-4.55,-2.50,-4.55,-2.50,2.49,2.64,-2.05,-2.05,-2.05
886.08,-4.54,-2.50,-4.54,-2.50,2.49,2.64,-2.05,-2.05,-2.04
894.94,-4.53,-2.50,-4.53,-2.49,2.49,2.63,-2.04,-2.04,-2.03
903.89,-4.51,-2.48,-4.51,-2.49,2.48,2.63,-2.03,-2.03,-2.03
912.93,-4.49,-2.47,-4.49,-2.47,2.47,2.62,-2.03,-2.03,-2.02
922.06,-4.47,-2.46,-4.47,-2.45,2.45,2.61,-2.02,-2.02,-2.01
931.28,-4.44,-2.43,-4.44,-2.43,2.43,2.60,-2.01,-2.01,-2.01
940.59,-4.42,-2.41,-4.41,-2.41,2.41,2.58,-2.00,-2.00,-2.00
950.00,-4.39,-2.39,-4.38,-2.39,2.39,2.57,-1.99,-1.99,-1.99
959.50,-4.35,-2.37,-4.35,-2.37,2.37,2.55,-1.98,-1.98,-1.98
969.09,-4.32,-2.36,-4.32,-2.36,2.36,2.53,-1.96,-1.96,-1.96
978.78,-4.30,-2.35,-4.30,-2.35,2.35,2.51,-1.95,-1.95,-1.95
988.57,-4.28,-2.34,-4.28,-2.34,2.35,2.49,-1.93,-1.93,-1.94
998.46,-4.27,-2.35,-4.27,-2.35,2.36,2.46,-1.91,-1.91,-1.92
1008.44,-4.26,-2.36,-4.26,-2.36,2.37,2.44,-1.89,-1.89,-1.90
1018.53,-4.26,-2.38,-4.26,-2.38,2.39,2.41,-1.87,-1.87,-1.88
1028.71,-4.27,-2.41,-4.27,-2.41,2.41,2.39,-1.86,-1.86,-1.86
1039.00,-4.29,-2.44,-4.28,-2.44,2.43,2.36,-1.85,-1.85,-1.84
1049.39,-4.28,-2.46,-4.28,-2.46,2.45,2.33,-1.84,-1.84,-1.82
1059.88,-4.27,-2.46,-4.27,-2.47,2.45,2.30,-1.81,-1.81,-1.80
1070.48,-4.23,-2.46,-4.23,-2.46,2.45,2.26,-1.79,-1.79,-1.77
1081.19,-4.19,-2.45,-4.19,-2.44,2.43,2.23,-1.75,-1.75,-1.74
1092.00,-4.13,-2.42,-4.13,-2.41,2.41,2.20,-1.72,-1.72,-1.71
1102.92,-4.05,-2.37,-4.05,-2.37,2.37,2.16,-1.68,-1.68,-1.68
1113.95,-3.97,-2.32,-3.97,-2.32,2.33,2.13,-1.64,-1.64,-1.65
1125.09,-3.89,-2.27,-3.89,-2.27,2.28,2.09,-1.60,-1.60,-1.61
1136.34,-3.80,-2.23,-3.80,-2.23,2.24,2.05,-1.56,-1.56,-1.57
1147.70,-3.71,-2.19,-3.71,-2.19,2.19,2.02,-1.52,-1.52,-1.52
1159.18,-3.62,-2.14,-3.62,-2.14,2.14,1.98,-1.48,-1.48,-1.48
1170.77,-3.53,-2.09,-3.53,-2.09,2.09,1.94,-1.44,-1.44,-1.44
1182.48,-3.44,-2.04,-3.43,-2.04,2.04,1.90,-1.39,-1.39,-1.39
1194.30,-3.34,-2.00,-3.34,-1.99,1.99,1.86,-1.34,-1.34,-1.34
1206.25,-3.24,-1.94,-3.24,-1.95,1.94,1.82,-1.29,-1.29,-1.29
1218.31,-3.13,-1.90,-3.13,-1.89,1.89,1.78,-1.24,-1.24,-1.23
1230.49,-3.02,-1.84,-3.02,-1.84,1.84,1.73,-1.18,-1.18,-1.18
1242.80,-2.91,-1.78,-2.91,-1.78,1.79,1.69,-1.12,-1.12,-1.13
1255.22,-2.80,-1.73,-2.80,-1.73,1.73,1.65,-1.07,-1.07,-1.07
1267.78,-2.69,-1.68,-2.69,-1.68,1.68,1.61,-1.01,-1.01,-1.01
1280.45,-2.57,-1.62,-2.57,-1.62,1.62,1.56,-0.95,-0.95,-0.95
1293.26,-2.45,-1.57,-2.45,-1.57,1.56,1.52,-0.89,-0.89,-0.88
1306.19,-2.33,-1.51,-2.33,-1.51,1.50,1.47,-0.83,-0.83,-0.82
1319.25,-2.20,-1.44,-2.20,-1.44,1.44,1.43,-0.76,-0.76,-0.75
1332.45,-2.06,-1.38,-2.06,-1.37,1.37,1.39,-0.69,-0.68,-0.68
1345.77,-1.92,-1.31,-1.92,-1.31,1.31,1.34,-0.61,-0.61,-0.61
1359.23,-1.78,-1.24,-1.78,-1.24,1.25,1.30,-0.53,-0.53,-0.54
1372.82,-1.65,-1.19,-1.65,-1.19,1.20,1.25,-0.45,-0.45,-0.46
1386.55,-1.53,-1.14,-1.53,-1.14,1.15,1.21,-0.38,-0.38,-0.39
1400.41,-1.42,-1.10,-1.42,-1.10,1.11,1.16,-0.31,-0.31,-0.32
1414.42,-1.31,-1.06,-1.31,-1.07,1.07,1.11,-0.25,-0.25,-0.25
1428.56,-1.21,-1.04,-1.21,-1.04,1.03,1.07,-0.19,-0.19,-0.17
1442.85,-1.10,-1.00,-1.10,-1.00,0.98,1.02,-0.12,-0.12,-0.10
1457.28,-0.98,-0.95,-0.98,-0.95,0.93,0.98,-0.05,-0.05,-0.03
1471.85,-0.85,-0.89,-0.85,-0.89,0.88,0.93,0.02,0.03,0.04
1486.57,-0.71,-0.82,-0.71,-0.82,0.82,0.89,0.11,0.11,0.11
1501.43,-0.56,-0.75,-0.56,-0.75,0.76,0.84,0.20,0.20,0.19
1516.45,-0.41,-0.69,-0.41,-0.69,0.70,0.80,0.29,0.29,0.28
1531.61,-0.27,-0.62,-0.27,-0.63,0.64,0.75,0.38,0.37,0.36
1546.93,-0.13,-0.57,-0.13,-0.58,0.58,0.70,0.46,0.46,0.45
1562.40,0.00,-0.53,0.01,-0.53,0.53,0.66,0.54,0.54,0.54
1578.02,0.14,-0.49,0.14,-0.49,0.48,0.61,0.62,0.62,0.63
1593.80,0.27,-0.44,0.27,-0.44,0.44,0.57,0.71,0.71,0.71
1609.74,0.41,-0.40,0.41,-0.40,0.39,0.52,0.80,0.80,0.81
1625.84,0.55,-0.35,0.55,-0.35,0.35,0.48,0.90,0.90,0.91
1642.10,0.70,-0.31,0.70,-0.31,0.30,0.43,1.00,1.00,1.01
1658.52,0.85,-0.27,0.85,-0.26,0.26,0.39,1.11,1.11,1.12
1675.10,1.00,-0.22,1.00,-0.22,0.22,0.34,1.22,1.22,1.22
1691.85,1.15,-0.17,1.15,-0.17,0.19,0.30,1.33,1.33,1.32
1708.77,1.29,-0.14,1.29,-0.14,0.16,0.26,1.44,1.44,1.43
1725.86,1.42,-0.12,1.42,-0.12,0.13,0.21,1.55,1.55,1.54
1743.12,1.55,-0.11,1.55,-0.11,0.11,0.17,1.66,1.66,1.66
1760.55,1.68,-0.09,1.68,-0.09,0.08,0.13,1.76,1.76,1.77
1778.15,1.81,-0.08,1.81,-0.08,0.06,0.09,1.87,1.87,1.89
1795.94,1.94,-0.05,1.95,-0.05,0.04,0.04,1.99,1.99,2.00
1813.90,2.09,-0.03,2.09,-0.03,0.02,0.00,2.11,2.11,2.12
1832.03,2.24,0.00,2.24,-0.00,-0.00,-0.04,2.24,2.24,2.24
1850.36,2.39,0.02,2.39,0.03,-0.02,-0.08,2.37,2.37,2.37
1868.86,2.54,0.05,2.54,0.05,-0.05,-0.12,2.49,2.49,2.49
1887.55,2.69,0.08,2.69,0.08,-0.07,-0.16,2.62,2.62,2.61
1906.42,2.83,0.10,2.83,0.09,-0.08,-0.19,2.74,2.74,2.73
1925.49,2.96,0.10,2.96,0.10,-0.10,-0.23,2.86,2.86,2.86
1944.74,3.10,0.11,3.10,0.11,-0.12,-0.27,2.98,2.99,2.99
1964.19,3.24,0.12,3.24,0.12,-0.13,-0.30,3.11,3.11,3.12
1983.83,3.38,0.14,3.38,0.14,-0.15,-0.34,3.23,3.23,3.24
2003.67,3.52,0.16,3.52,0.16,-0.17,-0.37,3.35,3.35,3.37
2023.71,3.67,0.20,3.67,0.19,-0.20,-0.40,3.47,3.47,3.47
2043.94,3.81,0.23,3.80,0.22,-0.22,-0.43,3.58,3.58,3.58
2064.38,3.94,0.25,3.94,0.26,-0.26,-0.46,3.69,3.69,3.69
2085.03,4.08,0.29,4.08,0.29,-0.29,-0.49,3.79,3.79,3.79
2105.88,4.22,0.32,4.22,0.32,-0.32,-0.52,3.90,3.90,3.90
2126.94,4.35,0.35,4.35,0.35,-0.35,-0.54,4.00,4.01,4.00
2148.20,4.49,0.38,4.49,0.38,-0.38,-0.56,4.11,4.11,4.11
2169.69,4.62,0.41,4.62,0.41,-0.40,-0.59,4.22,4.21,4.21
2191.38,4.74,0.43,4.74,0.43,-0.43,-0.60,4.31,4.31,4.31
2213.30,4.86,0.45,4.86,0.45,-0.45,-0.62,4.41,4.41,4.41
2235.43,4.98,0.46,4.98,0.46,-0.47,-0.64,4.51,4.51,4.52
2257.78,5.10,0.48,5.10,0.48,-0.49,-0.65,4.61,4.61,4.62
2280.36,5.22,0.51,5.22,0.51,-0.50,-0.66,4.72,4.72,4.71
2303.17,5.34,0.53,5.34,0.53,-0.52,-0.67,4.82,4.81,4.81
2326.20,5.45,0.54,5.45,0.54,-0.54,-0.67,4.91,4.91,4.91
2349.46,5.56,0.55,5.56,0.56,-0.56,-0.67,4.99,5.00,5.01
2372.95,5.66,0.58,5.67,0.58,-0.59,-0.67,5.08,5.08,5.09
2396.68,5.77,0.60,5.77,0.60,-0.61,-0.67,5.16,5.16,5.17
2420.65,5.87,0.63,5.87,0.63,-0.63,-0.66,5.25,5.25,5.24
2444.86,5.97,0.65,5.97,0.65,-0.64,-0.65,5.32,5.32,5.32
2469.31,6.05,0.67,6.05,0.66,-0.66,-0.64,5.40,5.40,5.39
2494.00,6.14,0.67,6.14,0.67,-0.67,-0.62,5.47,5.47,5.47
2518.94,6.21,0.67,6.21,0.68,-0.67,-0.60,5.54,5.54,5.54
2544.13,6.28,0.68,6.28,0.68,-0.67,-0.57,5.60,5.60,5.60
2569.57,6.33,0.68,6.33,0.67,-0.67,-0.54,5.66,5.66,5.66
2595.27,6.39,0.66,6.39,0.66,-0.66,-0.50,5.72,5.72,5.73
2621.22,6.43,0.64,6.43,0.64,-0.65,-0.47,5.78,5.78,5.79
2647.43,6.48,0.63,6.48,0.63,-0.63,-0.42,5.84,5.84,5.85
2673.90,6.52,0.61,6.52,0.61,-0.61,-0.38,5.90,5.90,5.91
2700.64,6.55,0.59,6.55,0.59,-0.58,-0.32,5.97,5.97,5.96
2727.65,6.57,0.55,6.57,0.55,-0.55,-0.27,6.02,6.02,6.02
2754.93,6.58,0.51,6.58,0.51,-0.51,-0.20,6.08,6.07,6.07
2782.48,6.58,0.46,6.58,0.46,-0.46,-0.14,6.12,6.12,6.12
2810.30,6.56,0.39,6.56,0.39,-0.40,-0.06,6.16,6.16,6.17
2838.40,6.53,0.32,6.53,0.32,-0.33,0.02,6.20,6.20,6.21
2866.79,6.49,0.25,6.49,0.25,-0.25,0.10,6.24,6.24,6.24
2895.46,6.44,0.16,6.44,0.16,-0.16,0.19,6.28,6.28,6.28
2924.41,6.37,0.07,6.37,0.07,-0.06,0.28,6.31,6.31,6.31
2953.65,6.30,-0.04,6.30,-0.05,0.05,0.38,6.35,6.35,6.34
2983.19,6.21,-0.17,6.21,-0.17,0.18,0.49,6.38,6.38,6.38
3013.02,6.10,-0.31,6.10,-0.31,0.31,0.60,6.42,6.42,6.41
3043.15,5.99,-0.46,5.99,-0.46,0.46,0.72,6.45,6.45,6.45
3073.58,5.86,-0.62,5.86,-0.62,0.63,0.85,6.48,6.48,6.48
3104.32,5.72,-0.80,5.72,-0.80,0.80,0.98,6.51,6.51,6.52
3135.36,5.56,-0.99,5.56,-0.99,0.98,1.11,6.54,6.54,6.55
3166.72,5.39,-1.18,5.39,-1.18,1.18,1.26,6.57,6.57,6.58
3198.38,5.22,-1.37,5.22,-1.38,1.38,1.41,6.59,6.59,6.59
3230.37,5.02,-1.58,5.02,-1.58,1.59,1.57,6.61,6.61,6.61
3262.67,4.82,-1.80,4.82,-1.80,1.80,1.73,6.62,6.63,6.62
3295.30,4.61,-2.03,4.61,-2.03,2.03,1.91,6.64,6.64,6.64
3328.25,4.39,-2.26,4.39,-2.26,2.26,2.09,6.65,6.65,6.65
3361.53,4.16,-2.50,4.16,-2.50,2.50,2.27,6.66,6.65,6.66
3395.15,3.92,-2.74,3.92,-2.74,2.74,2.47,6.66,6.66,6.66
3429.10,3.67,-2.99,3.67,-2.99,2.99,2.67,6.66,6.66,6.66
3463.39,3.41,-3.24,3.41,-3.24,3.25,2.89,6.66,6.66,6.65
3498.03,3.14,-3.50,3.15,-3.51,3.51,3.11,6.65,6.65,6.65
3533.01,2.87,-3.77,2.87,-3.77,3.77,3.33,6.65,6.65,6.65
3568.34,2.60,-4.04,2.60,-4.04,4.04,3.57,6.64,6.63,6.64
3604.02,2.31,-4.30,2.31,-4.30,4.31,3.81,6.62,6.62,6.61
3640.06,2.02,-4.57,2.02,-4.57,4.57,4.07,6.59,6.59,6.59
3676.46,1.73,-4.84,1.73,-4.84,4.84,4.33,6.56,6.56,6.57
3713.22,1.44,-5.10,1.44,-5.11,5.10,4.60,6.54,6.54,6.54
3750.36,1.15,-5.37,1.15,-5.37,5.36,4.88,6.51,6.51,6.52
3787.86,0.86,-5.62,0.86,-5.62,5.61,5.16,6.48,6.48,6.48
3825.74,0.58,-5.86,0.58,-5.86,5.87,5.45,6.44,6.44,6.44
3864.00,0.30,-6.10,0.30,-6.10,6.11,5.75,6.41,6.41,6.40
3902.64,0.02,-6.34,0.02,-6.34,6.35,6.05,6.37,6.37,6.36
3941.66,-0.26,-6.58,-0.26,-6.58,6.58,6.35,6.32,6.32,6.33
3981.08,-0.53,-6.81,-0.53,-6.81,6.80,6.66,6.28,6.28,6.29
4020.89,-0.79,-7.03,-0.79,-7.03,7.02,6.96,6.23,6.23,6.24
4061.10,-1.05,-7.23,-1.05,-7.23,7.23,7.26,6.18,6.18,6.18
4101.71,-1.31,-7.42,-1.31,-7.43,7.43,7.55,6.13,6.13,6.12
4142.73,-1.55,-7.62,-1.55,-7.62,7.63,7.83,6.07,6.07,6.07
4184.15,-1.80,-7.81,-1.80,-7.81,7.81,8.10,6.01,6.01,6.01
4226.00,-2.03,-7.98,-2.03,-7.99,7.98,8.35,5.95,5.95,5.95
4268.26,-2.27,-8.15,-2.26,-8.15,8.14,8.57,5.88,5.88,5.89
4310.94,-2.49,-8.29,-2.49,-8.30,8.29,8.77,5.81,5.81,5.81
4354.05,-2.70,-8.43,-2.70,-8.44,8.43,8.94,5.73,5.73,5.73
4397.59,-2.91,-8.57,-2.91,-8.56,8.56,9.08,5.65,5.66,5.66
4441.56,-3.10,-8.68,-3.10,-8.68,8.68,9.19,5.58,5.58,5.58
4485.98,-3.28,-8.78,-3.28,-8.78,8.78,9.26,5.50,5.50,5.50
4530.84,-3.46,-8.88,-3.46,-8.87,8.87,9.30,5.42,5.42,5.42
4576.15,-3.62,-8.95,-3.62,-8.95,8.96,9.31,5.34,5.34,5.33
4621.91,-3.78,-9.02,-3.78,-9.02,9.03,9.28,5.25,5.25,5.25
4668.13,-3.93,-9.09,-3.93,-9.09,9.09,9.24,5.16,5.16,5.16
4714.81,-4.07,-9.14,-4.07,-9.14,9.14,9.17,5.07,5.07,5.07
4761.96,-4.20,-9.19,-4.20,-9.18,9.18,9.09,4.98,4.98,4.99
4809.58,-4.32,-9.21,-4.32,-9.22,9.21,8.99,4.89,4.89,4.89
4857.67,-4.44,-9.24,-4.43,-9.23,9.23,8.88,4.79,4.80,4.80
4906.25,-4.53,-9.24,-4.53,-9.24,9.24,8.76,4.71,4.71,4.71
4955.31,-4.62,-9.23,-4.62,-9.23,9.24,8.65,4.62,4.62,4.61
5004.87,-4.69,-9.21,-4.69,-9.22,9.22,8.53,4.53,4.53,4.52
5054.91,-4.76,-9.19,-4.76,-9.19,9.20,8.41,4.44,4.44,4.44
5105.46,-4.80,-9.16,-4.80,-9.16,9.16,8.29,4.36,4.36,4.36
5156.52,-4.84,-9.12,-4.83,-9.12,9.11,8.19,4.28,4.28,4.29
5208.08,-4.85,-9.06,-4.85,-9.06,9.05,8.08,4.20,4.20,4.21
5260.16,-4.85,-8.98,-4.85,-8.98,8.98,7.98,4.13,4.13,4.13
5312.77,-4.84,-8.89,-4.84,-8.89,8.89,7.89,4.05,4.05,4.05
5365.89,-4.82,-8.79,-4.82,-8.79,8.79,7.81,3.97,3.97,3.97
5419.55,-4.78,-8.67,-4.78,-8.67,8.67,7.74,3.89,3.89,3.89
5473.75,-4.73,-8.55,-4.72,-8.54,8.54,7.67,3.81,3.81,3.82
5528.49,-4.66,-8.39,-4.65,-8.39,8.39,7.61,3.73,3.73,3.74
5583.77,-4.57,-8.22,-4.56,-8.23,8.23,7.56,3.66,3.66,3.66
5639.61,-4.46,-8.05,-4.45,-8.05,8.05,7.52,3.60,3.60,3.60
5696.00,-4.33,-7.86,-4.33,-7.86,7.87,7.49,3.53,3.54,3.53
5752.96,-4.19,-7.66,-4.19,-7.66,7.66,7.46,3.47,3.47,3.47
5810.49,-4.04,-7.45,-4.04,-7.45,7.45,7.44,3.41,3.41,3.41
5868.60,-3.88,-7.22,-3.88,-7.23,7.22,7.43,3.35,3.34,3.35
5927.28,-3.70,-6.99,-3.71,-7.00,6.98,7.42,3.28,3.27,3.29
5986.56,-3.51,-6.73,-3.53,-6.75,6.73,7.42,3.22,3.20,3.22
6046.42,-3.31,-6.45,-3.35,-6.49,6.47,7.43,3.15,3.12,3.14
6106.89,-3.11,-6.16,-3.17,-6.23,6.21,7.44,3.09,3.03,3.05
6167.96,-2.91,-5.87,-3.00,-5.96,5.95,7.46,3.04,2.95,2.96
6229.64,-2.70,-5.57,-2.84,-5.72,5.71,7.49,3.01,2.87,2.87
6291.93,-2.50,-5.28,-2.70,-5.49,5.50,7.52,3.00,2.79,2.78
6354.85,-2.31,-5.00,-2.60,-5.31,5.32,7.55,3.02,2.72,2.70
6418.40,-2.13,-4.75,-2.55,-5.18,5.20,7.60,3.07,2.65,2.62
6482.58,-1.97,-4.52,-2.55,-5.11,5.14,7.64,3.16,2.58,2.55
6547.41,-1.84,-4.31,-2.63,-5.12,5.15,7.69,3.31,2.52,2.47
6612.88,-1.75,-4.14,-2.80,-5.20,5.25,7.75,3.50,2.45,2.39
6679.01,-1.69,-4.00,-3.05,-5.37,5.43,7.80,3.74,2.38,2.31
6745.80,-1.67,-3.90,-3.40,-5.63,5.69,7.87,4.02,2.29,2.23
6813.26,-1.70,-3.84,-3.83,-5.98,6.03,7.93,4.32,2.19,2.14
6881.39,-1.79,-3.83,-4.35,-6.39,6.43,8.00,4.63,2.08,2.04
6950.21,-1.95,-3.90,-4.92,-6.86,6.87,8.08,4.92,1.96,1.95
7019.71,-2.17,-4.03,-5.51,-7.36,7.34,8.15,5.18,1.83,1.86
7089.91,-2.45,-4.22,-6.12,-7.86,7.82,8.23,5.37,1.70,1.77
7160.81,-2.80,-4.47,-6.71,-8.34,8.30,8.31,5.49,1.59,1.67
7232.41,-3.23,-4.78,-7.27,-8.79,8.74,8.40,5.52,1.48,1.56
7304.74,-3.71,-5.16,-7.78,-9.19,9.15,8.49,5.44,1.37,1.45
7377.79,-4.25,-5.59,-8.26,-9.55,9.52,8.58,5.27,1.27,1.34
7451.56,-4.86,-6.09,-8.69,-9.86,9.85,8.67,4.99,1.16,1.23
7526.08,-5.51,-6.63,-9.08,-10.13,10.13,8.76,4.62,1.06,1.12
7601.34,-6.21,-7.23,-9.43,-10.37,10.37,8.86,4.16,0.94,1.02
7677.35,-6.95,-7.87,-9.75,-10.57,10.58,8.96,3.63,0.82,0.92
7754.13,-7.71,-8.53,-10.04,-10.74,10.74,9.06,3.03,0.70,0.82
7831.67,-8.50,-9.22,-10.31,-10.88,10.88,9.16,2.38,0.57,0.72
7909.98,-9.29,-9.91,-10.53,-10.98,10.98,9.26,1.69,0.45,0.62
7989.08,-10.09,-10.61,-10.73,-11.06,11.05,9.37,0.96,0.32,0.52
8068.98,-10.89,-11.30,-10.90,-11.10,11.09,9.47,0.20,0.19,0.41
8149.67,-11.67,-11.97,-11.04,-11.11,11.11,9.58,-0.56,0.06,0.30
8231.16,-12.43,-12.61,-11.15,-11.10,11.09,9.68,-1.33,-0.06,0.18
8313.47,-13.16,-13.23,-11.25,-11.07,11.06,9.79,-2.10,-0.18,0.07
8396.61,-13.85,-13.81,-11.32,-11.02,11.02,9.89,-2.83,-0.31,-0.04
8480.57,-14.49,-14.34,-11.39,-10.96,10.96,10.00,-3.53,-0.43,-0.15
8565.38,-15.09,-14.80,-11.45,-10.89,10.90,10.11,-4.19,-0.55,-0.28
8651.03,-15.62,-15.21,-11.51,-10.83,10.84,10.21,-4.78,-0.68,-0.41
8737.54,-16.10,-15.55,-11.58,-10.77,10.78,10.32,-5.31,-0.80,-0.54
8824.92,-16.50,-15.83,-11.66,-10.72,10.73,10.42,-5.77,-0.93,-0.67
8913.17,-16.84,-16.04,-11.74,-10.69,10.69,10.52,-6.14,-1.05,-0.80
9002.30,-17.09,-16.17,-11.84,-10.66,10.67,10.62,-6.42,-1.17,-0.92
9092.32,-17.27,-16.20,-11.96,-10.65,10.66,10.72,-6.61,-1.29,-1.07
9183.25,-17.38,-16.16,-12.08,-10.66,10.67,10.82,-6.71,-1.41,-1.22
9275.08,-17.43,-16.05,-12.22,-10.68,10.69,10.91,-6.74,-1.53,-1.37
9367.83,-17.41,-15.90,-12.37,-10.72,10.73,11.00,-6.69,-1.65,-1.51
9461.51,-17.35,-15.69,-12.54,-10.77,10.77,11.09,-6.58,-1.76,-1.66
