frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
437.18,-3.87,-0.91,-3.87,-0.91,0.91,0.75,-2.96,-2.96,-2.96
441.55,-3.85,-0.91,-3.85,-0.90,0.90,0.76,-2.95,-2.95,-2.94
445.96,-3.83,-0.90,-3.83,-0.89,0.89,0.77,-2.94,-2.94,-2.93
450.42,-3.80,-0.87,-3.80,-0.88,0.87,0.78,-2.92,-2.92,-2.92
454.93,-3.76,-0.86,-3.76,-0.86,0.85,0.78,-2.91,-2.91,-2.90
459.48,-3.72,-0.83,-3.73,-0.83,0.84,0.79,-2.89,-2.89,-2.89
464.07,-3.69,-0.81,-3.69,-0.81,0.82,0.80,-2.87,-2.88,-2.88
468.71,-3.66,-0.80,-3.66,-0.79,0.80,0.80,-2.86,-2.86,-2.86
473.40,-3.63,-0.77,-3.63,-0.78,0.78,0.81,-2.85,-2.85,-2.85
478.13,-3.60,-0.76,-3.60,-0.76,0.77,0.82,-2.83,-2.83,-2.83
482.91,-3.57,-0.75,-3.57,-0.75,0.75,0.82,-2.82,-2.82,-2.82
487.74,-3.55,-0.75,-3.55,-0.75,0.75,0.83,-2.80,-2.80,-2.80
492.62,-3.53,-0.75,-3.53,-0.75,0.75,0.84,-2.78,-2.78,-2.78
497.55,-3.52,-0.75,-3.52,-0.75,0.75,0.84,-2.77,-2.77,-2.77
502.52,-3.51,-0.76,-3.51,-0.75,0.76,0.85,-2.75,-2.75,-2.75
507.55,-3.50,-0.76,-3.50,-0.76,0.76,0.85,-2.74,-2.74,-2.74
512.62,-3.50,-0.78,-3.50,-0.78,0.78,0.86,-2.72,-2.72,-2.72
517.75,-3.50,-0.79,-3.50,-0.79,0.79,0.87,-2.71,-2.71,-2.70
522.93,-3.49,-0.81,-3.49,-0.81,0.80,0.87,-2.69,-2.69,-2.68
528.16,-3.49,-0.82,-3.49,-0.82,0.82,0.88,-2.67,-2.67,-2.67
533.44,-3.49,-0.84,-3.49,-0.84,0.84,0.88,-2.65,-2.65,-2.65
538.77,-3.49,-0.86,-3.49,-0.86,0.86,0.89,-2.63,-2.63,-2.63
544.16,-3.49,-0.88,-3.49,-0.88,0.88,0.89,-2.61,-2.61,-2.61
549.60,-3.49,-0.90,-3.49,-0.90,0.90,0.90,-2.59,-2.59,-2.59
555.10,-3.50,-0.92,-3.50,-0.92,0.92,0.90,-2.58,-2.58,-2.58
560.65,-3.51,-0.95,-3.51,-0.95,0.94,0.91,-2.56,-2.56,-2.56
566.25,-3.51,-0.97,-3.51,-0.96,0.96,0.91,-2.55,-2.55,-2.54
571.92,-3.51,-0.98,-3.51,-0.98,0.97,0.91,-2.53,-2.53,-2.53
577.64,-3.50,-0.98,-3.50,-0.99,0.98,0.92,-2.52,-2.52,-2.52
583.41,-3.49,-0.99,-3.49,-0.99,0.98,0.92,-2.51,-2.51,-2.50
589.25,-3.48,-0.98,-3.47,-0.99,0.98,0.93,-2.50,-2.50,-2.49
595.14,-3.45,-0.98,-3.45,-0.97,0.97,0.93,-2.48,-2.48,-2.47
601.09,-3.41,-0.95,-3.41,-0.95,0.95,0.94,-2.46,-2.46,-2.46
607.10,-3.37,-0.93,-3.37,-0.93,0.93,0.94,-2.44,-2.44,-2.44
613.17,-3.33,-0.91,-3.33,-0.91,0.91,0.95,-2.42,-2.42,-2.42
619.30,-3.29,-0.89,-3.29,-0.89,0.89,0.95,-2.40,-2.40,-2.40
625.50,-3.26,-0.87,-3.25,-0.87,0.87,0.95,-2.39,-2.38,-2.38
631.75,-3.22,-0.85,-3.22,-0.85,0.86,0.96,-2.37,-2.37,-2.37
638.07,-3.19,-0.84,-3.19,-0.84,0.85,0.96,-2.35,-2.35,-2.35
644.45,-3.18,-0.84,-3.18,-0.84,0.85,0.97,-2.33,-2.33,-2.34
650.89,-3.17,-0.85,-3.17,-0.85,0.85,0.97,-2.32,-2.32,-2.32
657.40,-3.17,-0.86,-3.17,-0.86,0.87,0.97,-2.30,-2.30,-2.31
663.98,-3.18,-0.89,-3.18,-0.89,0.89,0.98,-2.29,-2.29,-2.29
670.62,-3.21,-0.93,-3.21,-0.92,0.93,0.98,-2.28,-2.28,-2.28
677.32,-3.24,-0.97,-3.24,-0.97,0.97,0.98,-2.27,-2.27,-2.27
684.10,-3.27,-1.01,-3.27,-1.02,1.02,0.99,-2.25,-2.26,-2.26
690.94,-3.31,-1.07,-3.31,-1.07,1.07,0.99,-2.24,-2.24,-2.24
697.85,-3.36,-1.12,-3.36,-1.12,1.12,1.00,-2.23,-2.23,-2.23
704.83,-3.40,-1.18,-3.40,-1.18,1.17,1.00,-2.22,-2.22,-2.22
711.87,-3.44,-1.23,-3.44,-1.23,1.23,1.00,-2.21,-2.21,-2.21
718.99,-3.48,-1.28,-3.47,-1.27,1.27,1.01,-2.21,-2.20,-2.20
726.18,-3.50,-1.31,-3.50,-1.31,1.31,1.01,-2.19,-2.19,-2.19
733.44,-3.52,-1.34,-3.53,-1.35,1.35,1.01,-2.18,-2.18,-2.18
740.78,-3.54,-1.38,-3.54,-1.38,1.37,1.02,-2.17,-2.17,-2.16
748.19,-3.55,-1.40,-3.55,-1.39,1.39,1.02,-2.16,-2.16,-2.15
755.67,-3.55,-1.40,-3.55,-1.40,1.40,1.02,-2.15,-2.15,-2.15
763.23,-3.54,-1.40,-3.54,-1.40,1.39,1.03,-2.15,-2.15,-2.14
770.86,-3.52,-1.39,-3.52,-1.39,1.38,1.03,-2.14,-2.14,-2.13
778.57,-3.49,-1.37,-3.49,-1.37,1.36,1.04,-2.13,-2.13,-2.12
786.35,-3.46,-1.34,-3.46,-1.34,1.34,1.04,-2.12,-2.12,-2.11
794.22,-3.42,-1.30,-3.42,-1.31,1.31,1.04,-2.11,-2.11,-2.11
802.16,-3.38,-1.28,-3.38,-1.28,1.28,1.05,-2.10,-2.10,-2.10
810.18,-3.34,-1.25,-3.34,-1.24,1.25,1.05,-2.09,-2.09,-2.09
818.28,-3.30,-1.21,-3.31,-1.22,1.23,1.05,-2.08,-2.08,-2.09
826.46,-3.28,-1.20,-3.28,-1.20,1.20,1.06,-2.08,-2.08,-2.08
834.73,-3.26,-1.18,-3.26,-1.18,1.18,1.06,-2.08,-2.08,-2.08
843.08,-3.24,-1.17,-3.24,-1.17,1.16,1.07,-2.08,-2.08,-2.07
851.51,-3.22,-1.15,-3.22,-1.15,1.15,1.07,-2.07,-2.07,-2.07
860.02,-3.21,-1.15,-3.21,-1.14,1.14,1.07,-2.07,-2.06,-2.06
868.62,-3.19,-1.13,-3.19,-1.13,1.14,1.08,-2.06,-2.06,-2.06
877.31,-3.18,-1.13,-3.18,-1.13,1.13,1.08,-2.05,-2.05,-2.05
886.08,-3.16,-1.12,-3.17,-1.12,1.13,1.09,-2.03,-2.04,-2.04
894.94,-3.16,-1.13,-3.16,-1.12,1.13,1.09,-2.03,-2.03,-2.03
903.89,-3.15,-1.12,-3.15,-1.13,1.12,1.09,-2.03,-2.03,-2.03
912.93,-3.15,-1.13,-3.15,-1.12,1.12,1.10,-2.03,-2.03,-2.02
922.06,-3.13,-1.12,-3.13,-1.12,1.11,1.10,-2.03,-2.02,-2.01
931.28,-3.11,-1.10,-3.11,-1.10,1.10,1.11,-2.02,-2.02,-2.01
940.59,-3.09,-1.09,-3.09,-1.08,1.08,1.11,-2.01,-2.00,-2.00
950.00,-3.06,-1.06,-3.06,-1.06,1.07,1.12,-1.99,-1.99,-1.99
959.50,-3.02,-1.04,-3.02,-1.04,1.05,1.12,-1.97,-1.97,-1.98
969.09,-2.98,-1.02,-2.99,-1.02,1.03,1.13,-1.95,-1.96,-1.96
978.78,-2.95,-1.00,-2.95,-1.00,1.01,1.13,-1.94,-1.94,-1.95
988.57,-2.93,-0.98,-2.92,-0.99,0.99,1.14,-1.93,-1.93,-1.94
998.46,-2.89,-0.97,-2.89,-0.97,0.97,1.14,-1.92,-1.92,-1.92
1008.44,-2.86,-0.96,-2.86,-0.96,0.95,1.15,-1.91,-1.91,-1.90
1018.53,-2.82,-0.94,-2.82,-0.94,0.92,1.15,-1.90,-1.89,-1.88
1028.71,-2.77,-0.91,-2.77,-0.91,0.89,1.16,-1.88,-1.87,-1.86
1039.00,-2.71,-0.87,-2.71,-0.87,0.86,1.17,-1.85,-1.85,-1.84
1049.39,-2.64,-0.82,-2.64,-0.82,0.82,1.17,-1.82,-1.82,-1.82
1059.88,-2.57,-0.77,-2.57,-0.77,0.77,1.18,-1.80,-1.80,-1.80
1070.48,-2.50,-0.73,-2.50,-0.73,0.73,1.19,-1.77,-1.77,-1.77
1081.19,-2.43,-0.68,-2.43,-0.68,0.68,1.19,-1.74,-1.74,-1.74
1092.00,-2.36,-0.64,-2.35,-0.64,0.64,1.20,-1.71,-1.71,-1.71
1102.92,-2.29,-0.61,-2.29,-0.60,0.61,1.21,-1.68,-1.67,-1.68
1113.95,-2.22,-0.57,-2.22,-0.58,0.59,1.21,-1.63,-1.63,-1.65
1125.09,-2.17,-0.56,-2.17,-0.56,0.58,1.22,-1.59,-1.60,-1.61
1136.34,-2.13,-0.56,-2.13,-0.56,0.57,1.23,-1.56,-1.56,-1.57
1147.70,-2.10,-0.58,-2.10,-0.57,0.58,1.24,-1.52,-1.52,-1.52
1159.18,-2.07,-0.59,-2.07,-0.59,0.59,1.25,-1.49,-1.49,-1.48
1170.77,-2.05,-0.60,-2.05,-0.61,0.60,1.26,-1.44,-1.45,-1.44
1182.48,-2.02,-0.63,-2.02,-0.62,0.62,1.27,-1.40,-1.40,-1.39
1194.30,-1.98,-0.64,-1.98,-0.64,0.63,1.27,-1.35,-1.35,-1.34
1206.25,-1.94,-0.65,-1.94,-0.65,0.64,1.29,-1.30,-1.30,-1.29
1218.31,-1.89,-0.66,-1.89,-0.66,0.65,1.30,-1.24,-1.24,-1.23
1230.49,-1.85,-0.66,-1.85,-0.66,0.66,1.31,-1.19,-1.19,-1.18
1242.80,-1.80,-0.66,-1.79,-0.67,0.67,1.32,-1.13,-1.13,-1.13
1255.22,-1.74,-0.67,-1.74,-0.67,0.68,1.33,-1.07,-1.07,-1.07
1267.78,-1.70,-0.68,-1.70,-0.69,0.69,1.34,-1.00,-1.01,-1.01
1280.45,-1.66,-0.71,-1.66,-0.71,0.71,1.36,-0.95,-0.95,-0.95
1293.26,-1.62,-0.74,-1.62,-0.73,0.73,1.37,-0.88,-0.88,-0.88
1306.19,-1.58,-0.76,-1.58,-0.76,0.76,1.39,-0.82,-0.82,-0.82
1319.25,-1.55,-0.80,-1.55,-0.80,0.80,1.40,-0.75,-0.75,-0.75
1332.45,-1.52,-0.84,-1.52,-0.84,0.84,1.42,-0.68,-0.68,-0.68
1345.77,-1.50,-0.89,-1.50,-0.89,0.89,1.43,-0.61,-0.61,-0.61
1359.23,-1.48,-0.94,-1.48,-0.94,0.95,1.45,-0.54,-0.53,-0.54
1372.82,-1.47,-1.01,-1.47,-1.00,1.01,1.47,-0.46,-0.46,-0.46
1386.55,-1.46,-1.07,-1.46,-1.07,1.07,1.49,-0.39,-0.39,-0.39
1400.41,-1.45,-1.13,-1.45,-1.13,1.14,1.51,-0.32,-0.32,-0.32
1414.42,-1.45,-1.20,-1.45,-1.21,1.20,1.53,-0.25,-0.25,-0.25
1428.56,-1.46,-1.28,-1.45,-1.28,1.27,1.56,-0.19,-0.18,-0.17
1442.85,-1.45,-1.35,-1.45,-1.35,1.34,1.58,-0.12,-0.11,-0.10
1457.28,-1.44,-1.41,-1.44,-1.41,1.40,1.61,-0.04,-0.04,-0.03
1471.85,-1.43,-1.47,-1.43,-1.47,1.47,1.64,0.04,0.04,0.04
1486.57,-1.42,-1.53,-1.42,-1.53,1.54,1.67,0.12,0.12,0.11
1501.43,-1.41,-1.60,-1.41,-1.60,1.61,1.70,0.20,0.20,0.19
1516.45,-1.40,-1.68,-1.40,-1.67,1.68,1.73,0.28,0.28,0.28
1531.61,-1.39,-1.75,-1.39,-1.75,1.76,1.77,0.37,0.36,0.36
1546.93,-1.38,-1.83,-1.38,-1.83,1.83,1.80,0.45,0.45,0.45
1562.40,-1.38,-1.92,-1.38,-1.92,1.91,1.84,0.53,0.53,0.54
1578.02,-1.37,-2.00,-1.37,-2.00,1.99,1.89,0.62,0.62,0.63
1593.80,-1.36,-2.07,-1.36,-2.07,2.07,1.93,0.71,0.71,0.71
1609.74,-1.34,-2.14,-1.34,-2.14,2.14,1.98,0.81,0.81,0.81
1625.84,-1.31,-2.22,-1.31,-2.22,2.22,2.03,0.91,0.91,0.91
1642.10,-1.28,-2.29,-1.28,-2.29,2.29,2.09,1.01,1.01,1.01
1658.52,-1.25,-2.37,-1.26,-2.37,2.37,2.15,1.12,1.12,1.12
1675.10,-1.23,-2.45,-1.23,-2.45,2.45,2.21,1.22,1.22,1.22
1691.85,-1.21,-2.53,-1.21,-2.53,2.53,2.28,1.33,1.33,1.32
1708.77,-1.19,-2.61,-1.19,-2.62,2.62,2.35,1.43,1.43,1.43
1725.86,-1.17,-2.71,-1.17,-2.71,2.71,2.43,1.54,1.54,1.54
1743.12,-1.15,-2.80,-1.15,-2.80,2.80,2.52,1.65,1.65,1.66
1760.55,-1.12,-2.89,-1.12,-2.89,2.89,2.61,1.76,1.76,1.77
1778.15,-1.10,-2.99,-1.10,-2.98,2.98,2.70,1.88,1.88,1.89
1795.94,-1.07,-3.07,-1.07,-3.07,3.07,2.81,2.00,2.00,2.00
1813.90,-1.04,-3.16,-1.05,-3.17,3.17,2.91,2.12,2.12,2.12
1832.03,-1.02,-3.26,-1.02,-3.26,3.27,3.03,2.24,2.24,2.24
1850.36,-1.00,-3.37,-1.00,-3.37,3.37,3.15,2.37,2.37,2.37
1868.86,-0.98,-3.47,-0.98,-3.47,3.47,3.28,2.49,2.49,2.49
1887.55,-0.96,-3.57,-0.97,-3.57,3.58,3.41,2.62,2.61,2.61
1906.42,-0.95,-3.68,-0.95,-3.68,3.69,3.55,2.74,2.74,2.73
1925.49,-0.94,-3.80,-0.94,-3.80,3.80,3.70,2.86,2.86,2.86
1944.74,-0.92,-3.91,-0.92,-3.91,3.91,3.84,2.99,2.99,2.99
1964.19,-0.90,-4.02,-0.90,-4.02,4.01,3.98,3.11,3.11,3.12
1983.83,-0.88,-4.12,-0.88,-4.12,4.11,4.13,3.23,3.23,3.24
2003.67,-0.86,-4.23,-0.86,-4.22,4.21,4.26,3.35,3.35,3.37
2023.71,-0.83,-4.30,-0.83,-4.31,4.30,4.39,3.47,3.47,3.47
2043.94,-0.81,-4.39,-0.81,-4.39,4.39,4.51,3.58,3.58,3.58
2064.38,-0.78,-4.47,-0.78,-4.47,4.47,4.61,3.69,3.69,3.69
2085.03,-0.75,-4.54,-0.75,-4.54,4.55,4.70,3.79,3.80,3.79
2105.88,-0.72,-4.62,-0.72,-4.62,4.62,4.77,3.90,3.90,3.90
2126.94,-0.69,-4.69,-0.69,-4.69,4.69,4.83,4.00,4.00,4.00
2148.20,-0.66,-4.76,-0.66,-4.76,4.76,4.86,4.11,4.11,4.11
2169.69,-0.62,-4.83,-0.62,-4.83,4.83,4.89,4.21,4.21,4.21
2191.38,-0.58,-4.89,-0.58,-4.89,4.89,4.90,4.31,4.31,4.31
2213.30,-0.53,-4.94,-0.53,-4.95,4.95,4.90,4.41,4.41,4.41
2235.43,-0.48,-5.00,-0.48,-5.00,5.00,4.89,4.52,4.52,4.52
2257.78,-0.43,-5.05,-0.43,-5.04,5.05,4.88,4.62,4.62,4.62
2280.36,-0.37,-5.08,-0.37,-5.08,5.09,4.87,4.72,4.72,4.71
2303.17,-0.31,-5.12,-0.31,-5.12,5.12,4.87,4.81,4.81,4.81
2326.20,-0.24,-5.15,-0.24,-5.15,5.15,4.86,4.90,4.90,4.91
2349.46,-0.17,-5.18,-0.17,-5.17,5.16,4.86,4.99,4.99,5.01
2372.95,-0.09,-5.18,-0.09,-5.18,5.17,4.87,5.08,5.08,5.09
2396.68,-0.01,-5.17,-0.01,-5.18,5.17,4.88,5.17,5.17,5.17
2420.65,0.08,-5.16,0.08,-5.16,5.17,4.90,5.25,5.25,5.24
2444.86,0.17,-5.15,0.17,-5.15,5.15,4.92,5.32,5.32,5.32
2469.31,0.26,-5.12,0.27,-5.13,5.13,4.95,5.39,5.39,5.39
2494.00,0.36,-5.10,0.36,-5.10,5.10,4.97,5.47,5.47,5.47
2518.94,0.47,-5.07,0.47,-5.07,5.07,5.00,5.54,5.54,5.54
2544.13,0.57,-5.03,0.57,-5.03,5.04,5.03,5.61,5.61,5.60
2569.57,0.67,-4.99,0.67,-4.99,5.00,5.05,5.67,5.67,5.66
2595.27,0.77,-4.96,0.77,-4.95,4.95,5.06,5.73,5.73,5.73
2621.22,0.88,-4.91,0.88,-4.91,4.90,5.07,5.78,5.78,5.79
2647.43,0.99,-4.85,1.00,-4.85,4.85,5.07,5.84,5.85,5.85
2673.90,1.12,-4.79,1.12,-4.79,4.79,5.05,5.91,5.91,5.91
2700.64,1.24,-4.72,1.24,-4.72,4.73,5.01,5.97,5.97,5.96
2727.65,1.37,-4.65,1.37,-4.65,4.65,4.96,6.02,6.02,6.02
2754.93,1.50,-4.57,1.50,-4.57,4.57,4.88,6.07,6.07,6.07
2782.48,1.63,-4.48,1.63,-4.49,4.48,4.78,6.11,6.11,6.12
2810.30,1.78,-4.39,1.78,-4.39,4.38,4.67,6.16,6.16,6.17
2838.40,1.93,-4.28,1.93,-4.27,4.27,4.53,6.20,6.20,6.21
2866.79,2.10,-4.14,2.10,-4.15,4.14,4.36,6.24,6.24,6.24
2895.46,2.27,-4.01,2.27,-4.01,4.01,4.18,6.28,6.28,6.28
2924.41,2.45,-3.86,2.45,-3.86,3.87,3.98,6.31,6.32,6.31
2953.65,2.63,-3.70,2.63,-3.71,3.72,3.76,6.35,6.35,6.34
2983.19,2.83,-3.55,2.83,-3.55,3.56,3.52,6.39,6.39,6.38
3013.02,3.03,-3.38,3.03,-3.38,3.39,3.27,6.42,6.42,6.41
3043.15,3.24,-3.21,3.24,-3.20,3.21,3.01,6.45,6.45,6.45
3073.58,3.46,-3.02,3.47,-3.02,3.01,2.74,6.48,6.48,6.48
3104.32,3.70,-2.82,3.70,-2.81,2.81,2.46,6.51,6.51,6.52
3135.36,3.96,-2.59,3.96,-2.59,2.58,2.17,6.54,6.54,6.55
3166.72,4.23,-2.35,4.23,-2.35,2.34,1.87,6.57,6.57,6.58
3198.38,4.51,-2.07,4.52,-2.08,2.08,1.57,6.59,6.59,6.59
3230.37,4.82,-1.79,4.82,-1.79,1.79,1.26,6.61,6.61,6.61
3262.67,5.14,-1.48,5.14,-1.48,1.49,0.95,6.63,6.63,6.62
3295.30,5.48,-1.16,5.48,-1.16,1.16,0.63,6.64,6.64,6.64
3328.25,5.83,-0.82,5.83,-0.82,0.82,0.30,6.65,6.65,6.65
3361.53,6.20,-0.46,6.20,-0.46,0.45,-0.02,6.65,6.65,6.66
3395.15,6.59,-0.07,6.59,-0.06,0.06,-0.36,6.66,6.66,6.66
3429.10,7.01,0.35,7.01,0.35,-0.35,-0.70,6.66,6.66,6.66
3463.39,7.44,0.79,7.43,0.78,-0.78,-1.05,6.66,6.66,6.65
3498.03,7.88,1.23,7.88,1.23,-1.23,-1.40,6.65,6.65,6.65
3533.01,8.35,1.70,8.35,1.71,-1.71,-1.77,6.64,6.64,6.65
3568.34,8.84,2.20,8.84,2.20,-2.21,-2.14,6.63,6.62,6.64
3604.02,9.34,2.73,9.34,2.73,-2.73,-2.53,6.61,6.61,6.61
3640.06,9.86,3.27,9.86,3.27,-3.27,-2.93,6.59,6.59,6.59
3676.46,10.39,3.83,10.40,3.83,-3.83,-3.34,6.56,6.56,6.57
3713.22,10.95,4.41,10.95,4.40,-4.41,-3.78,6.54,6.54,6.54
3750.36,11.51,4.99,11.50,4.99,-4.99,-4.22,6.51,6.51,6.52
3787.86,12.07,5.59,12.07,5.59,-5.59,-4.69,6.48,6.48,6.48
3825.74,12.63,6.19,12.63,6.19,-6.19,-5.18,6.44,6.44,6.44
3864.00,13.20,6.80,13.20,6.80,-6.80,-5.70,6.40,6.40,6.40
3902.64,13.77,7.41,13.77,7.40,-7.41,-6.24,6.36,6.36,6.36
3941.66,14.33,8.00,14.33,8.00,-8.01,-6.81,6.32,6.32,6.33
3981.08,14.88,8.59,14.88,8.60,-8.61,-7.41,6.28,6.28,6.29
4020.89,15.42,9.18,15.42,9.18,-9.19,-8.05,6.23,6.23,6.24
4061.10,15.93,9.75,15.93,9.75,-9.75,-8.71,6.19,6.18,6.18
4101.71,16.41,10.29,16.41,10.29,-10.28,-9.41,6.13,6.13,6.12
4142.73,16.86,10.79,16.86,10.79,-10.79,-10.14,6.07,6.07,6.07
4184.15,17.27,11.26,17.27,11.26,-11.26,-10.89,6.01,6.01,6.01
4226.00,17.63,11.68,17.63,11.68,-11.68,-11.65,5.95,5.95,5.95
4268.26,17.95,12.06,17.95,12.06,-12.07,-12.39,5.88,5.88,5.89
4310.94,18.21,12.40,18.21,12.40,-12.40,-13.08,5.81,5.81,5.81
4354.05,18.41,12.68,18.41,12.68,-12.67,-13.65,5.74,5.74,5.73
4397.59,18.55,12.90,18.55,12.90,-12.89,-14.06,5.67,5.67,5.66
4441.56,18.63,13.05,18.63,13.05,-13.04,-14.25,5.59,5.59,5.58
4485.98,18.64,13.14,18.64,13.14,-13.13,-14.19,5.51,5.51,5.50
4530.84,18.58,13.16,18.57,13.16,-13.15,-13.90,5.43,5.43,5.42
4576.15,18.44,13.11,18.44,13.11,-13.10,-13.43,5.34,5.34,5.33
4621.91,18.23,12.99,18.23,12.99,-12.98,-12.85,5.26,5.26,5.25
4668.13,17.95,12.79,17.95,12.79,-12.79,-12.20,5.17,5.17,5.16
4714.81,17.61,12.54,17.61,12.53,-12.53,-11.52,5.08,5.08,5.07
4761.96,17.20,12.21,17.19,12.21,-12.21,-10.85,4.99,4.99,4.99
4809.58,16.72,11.83,16.72,11.83,-11.82,-10.20,4.90,4.90,4.89
4857.67,16.19,11.39,16.18,11.38,-11.38,-9.58,4.81,4.81,4.80
4906.25,15.59,10.89,15.59,10.89,-10.88,-9.00,4.71,4.71,4.71
4955.31,14.96,10.35,14.96,10.34,-10.34,-8.45,4.62,4.62,4.61
5004.87,14.28,9.76,14.28,9.76,-9.75,-7.93,4.53,4.53,4.52
5054.91,13.57,9.13,13.57,9.13,-9.13,-7.45,4.44,4.44,4.44
5105.46,12.83,8.48,12.83,8.47,-8.47,-7.01,4.36,4.36,4.36
5156.52,12.08,7.79,12.08,7.79,-7.80,-6.59,4.28,4.28,4.29
5208.08,11.31,7.10,11.31,7.10,-7.09,-6.20,4.23,4.23,4.21
5260.16,10.54,6.41,10.54,6.41,-6.37,-5.84,4.17,4.17,4.13
5312.77,9.77,5.72,9.77,5.72,-5.66,-5.50,4.11,4.11,4.05
5365.89,9.00,5.03,9.00,5.03,-4.99,-5.19,4.01,4.01,3.97
5419.55,8.25,4.36,8.25,4.35,-4.37,-4.89,3.87,3.88,3.89
5473.75,7.51,3.69,7.51,3.70,-3.81,-4.62,3.69,3.70,3.82
5528.49,6.79,3.05,6.80,3.06,-3.32,-4.36,3.47,3.48,3.74
5583.77,6.10,2.44,6.11,2.44,-2.89,-4.12,3.21,3.22,3.66
5639.61,5.44,1.85,5.46,1.86,-2.52,-3.90,2.92,2.93,3.60
5696.00,4.82,1.29,4.84,1.31,-2.21,-3.69,2.61,2.63,3.53
5752.96,4.24,0.77,4.27,0.80,-1.94,-3.49,2.29,2.32,3.47
5810.49,3.70,0.29,3.74,0.33,-1.70,-3.31,1.99,2.03,3.41
5868.60,3.20,-0.14,3.26,-0.10,-1.48,-3.14,1.72,1.78,3.35
5927.28,2.75,-0.54,2.83,-0.46,-1.25,-2.98,1.50,1.58,3.29
5986.56,2.34,-0.87,2.45,-0.77,-0.99,-2.83,1.36,1.46,3.22
6046.42,1.98,-1.16,2.12,-1.02,-0.69,-2.69,1.29,1.43,3.14
6106.89,1.66,-1.39,1.84,-1.21,-0.39,-2.56,1.27,1.45,3.05
6167.96,1.38,-1.58,1.62,-1.34,-0.11,-2.44,1.27,1.51,2.96
6229.64,1.14,-1.73,1.46,-1.41,0.12,-2.32,1.26,1.59,2.87
6291.93,0.94,-1.84,1.36,-1.43,0.30,-2.22,1.24,1.66,2.78
6354.85,0.78,-1.92,1.32,-1.39,0.41,-2.12,1.19,1.73,2.70
6418.40,0.66,-1.96,1.34,-1.29,0.45,-2.03,1.11,1.79,2.62
6482.58,0.58,-1.96,1.43,-1.13,0.40,-1.94,0.98,1.83,2.55
6547.41,0.54,-1.93,1.58,-0.91,0.28,-1.86,0.82,1.86,2.47
6612.88,0.52,-1.87,1.78,-0.63,0.09,-1.79,0.62,1.87,2.39
6679.01,0.54,-1.77,2.03,-0.30,-0.15,-1.72,0.39,1.87,2.31
6745.80,0.58,-1.65,2.30,0.07,-0.44,-1.66,0.14,1.86,2.23
6813.26,0.64,-1.50,2.59,0.45,-0.75,-1.60,-0.11,1.84,2.14
6881.39,0.72,-1.32,2.88,0.83,-1.05,-1.55,-0.33,1.83,2.04
6950.21,0.82,-1.12,3.14,1.20,-1.31,-1.50,-0.49,1.83,1.95
7019.71,0.94,-0.92,3.37,1.52,-1.56,-1.46,-0.62,1.81,1.86
7089.91,1.07,-0.70,3.55,1.80,-1.79,-1.42,-0.72,1.76,1.77
7160.81,1.21,-0.46,3.66,2.03,-1.99,-1.39,-0.78,1.67,1.67
7232.41,1.36,-0.20,3.72,2.20,-2.16,-1.36,-0.79,1.57,1.56
7304.74,1.52,0.07,3.73,2.32,-2.28,-1.33,-0.76,1.45,1.45
7377.79,1.69,0.35,3.69,2.39,-2.37,-1.31,-0.68,1.32,1.34
7451.56,1.86,0.63,3.60,2.42,-2.41,-1.30,-0.56,1.19,1.23
7526.08,2.04,0.92,3.48,2.42,-2.42,-1.28,-0.38,1.06,1.12
7601.34,2.23,1.22,3.32,2.39,-2.39,-1.27,-0.15,0.94,1.02
7677.35,2.44,1.52,3.15,2.33,-2.33,-1.27,0.11,0.81,0.92
7754.13,2.66,1.85,2.95,2.26,-2.26,-1.27,0.40,0.69,0.82
7831.67,2.90,2.19,2.75,2.17,-2.18,-1.27,0.72,0.57,0.72
7909.98,3.16,2.54,2.54,2.09,-2.09,-1.27,1.07,0.44,0.62
7989.08,3.43,2.91,2.32,2.00,-2.01,-1.28,1.42,0.32,0.52
8068.98,3.70,3.30,2.11,1.91,-1.92,-1.30,1.78,0.19,0.41
8149.67,3.99,3.69,1.91,1.83,-1.84,-1.32,2.15,0.07,0.30
8231.16,4.28,4.10,1.71,1.76,-1.77,-1.34,2.51,-0.06,0.18
8313.47,4.56,4.49,1.53,1.71,-1.71,-1.36,2.85,-0.18,0.07
8396.61,4.83,4.87,1.35,1.66,-1.66,-1.39,3.17,-0.31,-0.04
8480.57,5.08,5.23,1.19,1.62,-1.62,-1.43,3.46,-0.43,-0.15
8565.38,5.30,5.58,1.04,1.60,-1.60,-1.46,3.69,-0.56,-0.28
8651.03,5.48,5.89,0.91,1.59,-1.60,-1.51,3.88,-0.69,-0.41
8737.54,5.61,6.15,0.79,1.60,-1.61,-1.55,4.00,-0.82,-0.54
8824.92,5.69,6.36,0.69,1.62,-1.64,-1.60,4.06,-0.94,-0.67
8913.17,5.72,6.52,0.61,1.67,-1.68,-1.66,4.04,-1.07,-0.80
9002.30,5.68,6.60,0.55,1.73,-1.73,-1.71,3.95,-1.19,-0.92
9092.32,5.58,6.65,0.50,1.80,-1.80,-1.78,3.78,-1.30,-1.07
9183.25,5.41,6.63,0.46,1.88,-1.87,-1.84,3.54,-1.42,-1.22
9275.08,5.18,6.55,0.42,1.96,-1.95,-1.91,3.23,-1.53,-1.37
