frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
468.71,-0.31,2.55,-0.31,2.55,-2.55,-2.64,-2.86,-2.86,-2.86
473.40,-0.33,2.52,-0.33,2.52,-2.51,-2.61,-2.85,-2.85,-2.85
478.13,-0.35,2.48,-0.35,2.48,-2.48,-2.59,-2.83,-2.83,-2.83
482.91,-0.37,2.45,-0.37,2.45,-2.45,-2.56,-2.82,-2.82,-2.82
487.74,-0.39,2.41,-0.39,2.41,-2.42,-2.54,-2.81,-2.81,-2.80
492.62,-0.40,2.38,-0.40,2.39,-2.39,-2.52,-2.79,-2.79,-2.78
497.55,-0.40,2.37,-0.40,2.37,-2.37,-2.49,-2.77,-2.77,-2.77
502.52,-0.40,2.35,-0.41,2.35,-2.34,-2.47,-2.75,-2.75,-2.75
507.55,-0.41,2.34,-0.41,2.33,-2.32,-2.45,-2.73,-2.73,-2.74
512.62,-0.41,2.31,-0.41,2.31,-2.30,-2.43,-2.71,-2.71,-2.72
517.75,-0.42,2.28,-0.42,2.28,-2.27,-2.41,-2.69,-2.70,-2.70
522.93,-0.43,2.25,-0.43,2.25,-2.26,-2.40,-2.69,-2.69,-2.68
528.16,-0.44,2.23,-0.44,2.23,-2.24,-2.38,-2.68,-2.68,-2.67
533.44,-0.44,2.22,-0.44,2.21,-2.23,-2.36,-2.66,-2.66,-2.65
538.77,-0.43,2.21,-0.43,2.21,-2.22,-2.35,-2.64,-2.64,-2.63
544.16,-0.41,2.20,-0.40,2.21,-2.22,-2.33,-2.62,-2.62,-2.61
549.60,-0.38,2.21,-0.38,2.22,-2.22,-2.32,-2.60,-2.60,-2.59
555.10,-0.35,2.24,-0.35,2.23,-2.22,-2.30,-2.57,-2.57,-2.58
560.65,-0.32,2.24,-0.32,2.24,-2.23,-2.29,-2.55,-2.56,-2.56
566.25,-0.30,2.24,-0.30,2.25,-2.24,-2.28,-2.54,-2.54,-2.54
571.92,-0.28,2.25,-0.28,2.25,-2.25,-2.27,-2.53,-2.53,-2.53
577.64,-0.27,2.26,-0.27,2.25,-2.25,-2.26,-2.52,-2.52,-2.52
583.41,-0.25,2.25,-0.25,2.25,-2.25,-2.25,-2.50,-2.50,-2.50
589.25,-0.24,2.25,-0.24,2.25,-2.24,-2.24,-2.48,-2.48,-2.49
595.14,-0.23,2.24,-0.23,2.24,-2.23,-2.23,-2.47,-2.47,-2.47
601.09,-0.24,2.23,-0.23,2.22,-2.22,-2.22,-2.45,-2.45,-2.46
607.10,-0.24,2.21,-0.24,2.20,-2.20,-2.21,-2.44,-2.44,-2.44
613.17,-0.25,2.18,-0.24,2.18,-2.18,-2.20,-2.43,-2.42,-2.42
619.30,-0.25,2.15,-0.25,2.15,-2.16,-2.20,-2.41,-2.41,-2.40
625.50,-0.25,2.13,-0.26,2.13,-2.13,-2.19,-2.39,-2.39,-2.38
631.75,-0.26,2.11,-0.26,2.11,-2.11,-2.18,-2.37,-2.37,-2.37
638.07,-0.27,2.08,-0.27,2.08,-2.09,-2.18,-2.35,-2.35,-2.35
644.45,-0.28,2.07,-0.27,2.06,-2.06,-2.17,-2.34,-2.34,-2.34
650.89,-0.28,2.04,-0.28,2.04,-2.04,-2.17,-2.32,-2.32,-2.32
657.40,-0.28,2.03,-0.29,2.02,-2.02,-2.16,-2.30,-2.30,-2.31
663.98,-0.29,2.00,-0.29,2.00,-1.99,-2.16,-2.29,-2.29,-2.29
670.62,-0.31,1.97,-0.31,1.98,-1.97,-2.15,-2.28,-2.28,-2.28
677.32,-0.32,1.95,-0.32,1.95,-1.96,-2.15,-2.27,-2.27,-2.27
684.10,-0.33,1.93,-0.33,1.93,-1.94,-2.15,-2.27,-2.27,-2.26
690.94,-0.32,1.92,-0.32,1.92,-1.93,-2.14,-2.26,-2.25,-2.24
697.85,-0.31,1.92,-0.31,1.92,-1.93,-2.14,-2.24,-2.24,-2.23
704.83,-0.29,1.93,-0.30,1.92,-1.93,-2.14,-2.22,-2.22,-2.22
711.87,-0.28,1.93,-0.28,1.93,-1.93,-2.14,-2.21,-2.21,-2.21
718.99,-0.27,1.93,-0.26,1.94,-1.94,-2.13,-2.20,-2.20,-2.20
726.18,-0.24,1.95,-0.24,1.95,-1.95,-2.13,-2.19,-2.19,-2.19
733.44,-0.21,1.97,-0.21,1.96,-1.95,-2.13,-2.17,-2.17,-2.18
740.78,-0.18,1.98,-0.19,1.98,-1.96,-2.13,-2.15,-2.15,-2.16
748.19,-0.17,1.98,-0.17,1.98,-1.97,-2.13,-2.14,-2.14,-2.15
755.67,-0.16,1.99,-0.16,1.98,-1.98,-2.13,-2.15,-2.15,-2.15
763.23,-0.15,1.99,-0.15,1.99,-2.00,-2.13,-2.15,-2.15,-2.14
770.86,-0.13,2.00,-0.12,2.01,-2.03,-2.12,-2.15,-2.15,-2.13
778.57,-0.09,2.03,-0.09,2.04,-2.06,-2.12,-2.14,-2.14,-2.12
786.35,-0.03,2.08,-0.03,2.08,-2.09,-2.12,-2.13,-2.13,-2.11
794.22,0.02,2.14,0.03,2.13,-2.13,-2.12,-2.11,-2.11,-2.11
802.16,0.09,2.19,0.09,2.19,-2.17,-2.12,-2.09,-2.09,-2.10
810.18,0.14,2.24,0.14,2.23,-2.22,-2.12,-2.08,-2.08,-2.09
818.28,0.18,2.28,0.18,2.27,-2.27,-2.12,-2.08,-2.08,-2.09
826.46,0.22,2.30,0.22,2.31,-2.31,-2.12,-2.09,-2.08,-2.08
834.73,0.26,2.34,0.26,2.34,-2.35,-2.11,-2.08,-2.08,-2.08
843.08,0.30,2.37,0.30,2.37,-2.38,-2.11,-2.08,-2.08,-2.07
851.51,0.33,2.40,0.33,2.40,-2.40,-2.11,-2.07,-2.07,-2.07
860.02,0.36,2.42,0.36,2.42,-2.42,-2.11,-2.06,-2.06,-2.06
868.62,0.38,2.44,0.38,2.44,-2.43,-2.11,-2.05,-2.05,-2.06
877.31,0.40,2.45,0.40,2.45,-2.44,-2.10,-2.04,-2.04,-2.05
886.08,0.41,2.45,0.41,2.45,-2.44,-2.10,-2.02,-2.03,-2.04
894.94,0.40,2.43,0.40,2.43,-2.43,-2.10,-2.03,-2.03,-2.03
903.89,0.38,2.41,0.38,2.41,-2.42,-2.09,-2.04,-2.04,-2.03
912.93,0.36,2.38,0.36,2.38,-2.40,-2.09,-2.04,-2.04,-2.02
922.06,0.35,2.36,0.35,2.37,-2.38,-2.08,-2.03,-2.03,-2.01
931.28,0.35,2.36,0.35,2.35,-2.36,-2.08,-2.01,-2.01,-2.01
940.59,0.34,2.34,0.34,2.34,-2.33,-2.07,-1.99,-1.99,-2.00
950.00,0.33,2.32,0.33,2.32,-2.30,-2.07,-1.97,-1.98,-1.99
959.50,0.30,2.28,0.30,2.28,-2.27,-2.06,-1.97,-1.97,-1.98
969.09,0.27,2.23,0.27,2.24,-2.24,-2.05,-1.97,-1.97,-1.96
978.78,0.24,2.19,0.24,2.20,-2.20,-2.04,-1.96,-1.96,-1.95
988.57,0.22,2.16,0.22,2.16,-2.16,-2.03,-1.94,-1.94,-1.94
998.46,0.20,2.13,0.20,2.12,-2.12,-2.03,-1.92,-1.92,-1.92
1008.44,0.18,2.08,0.18,2.09,-2.09,-2.01,-1.91,-1.90,-1.90
1018.53,0.16,2.04,0.17,2.05,-2.05,-2.00,-1.89,-1.88,-1.88
1028.71,0.16,2.02,0.16,2.02,-2.02,-1.99,-1.86,-1.86,-1.86
1039.00,0.16,2.00,0.15,1.99,-1.99,-1.98,-1.83,-1.84,-1.84
1049.39,0.15,1.97,0.15,1.97,-1.97,-1.96,-1.82,-1.82,-1.82
1059.88,0.14,1.94,0.14,1.94,-1.94,-1.95,-1.80,-1.80,-1.80
1070.48,0.15,1.92,0.15,1.92,-1.93,-1.93,-1.78,-1.78,-1.77
1081.19,0.17,1.91,0.17,1.91,-1.92,-1.91,-1.75,-1.75,-1.74
1092.00,0.19,1.90,0.19,1.90,-1.91,-1.90,-1.72,-1.72,-1.71
1102.92,0.22,1.90,0.22,1.90,-1.91,-1.88,-1.69,-1.69,-1.68
1113.95,0.25,1.91,0.26,1.91,-1.91,-1.85,-1.65,-1.65,-1.65
1125.09,0.30,1.91,0.30,1.91,-1.91,-1.83,-1.62,-1.61,-1.61
1136.34,0.35,1.92,0.35,1.92,-1.92,-1.81,-1.57,-1.57,-1.57
1147.70,0.41,1.93,0.40,1.93,-1.93,-1.78,-1.52,-1.52,-1.52
1159.18,0.45,1.93,0.45,1.93,-1.93,-1.75,-1.48,-1.48,-1.48
1170.77,0.49,1.93,0.49,1.93,-1.93,-1.72,-1.44,-1.43,-1.44
1182.48,0.53,1.92,0.53,1.93,-1.92,-1.69,-1.39,-1.39,-1.39
1194.30,0.57,1.91,0.57,1.91,-1.91,-1.66,-1.34,-1.34,-1.34
1206.25,0.60,1.89,0.59,1.88,-1.88,-1.63,-1.29,-1.29,-1.29
1218.31,0.61,1.84,0.61,1.85,-1.85,-1.59,-1.24,-1.24,-1.23
1230.49,0.62,1.81,0.63,1.81,-1.81,-1.55,-1.18,-1.18,-1.18
1242.80,0.64,1.77,0.63,1.76,-1.75,-1.51,-1.12,-1.12,-1.13
1255.22,0.63,1.70,0.63,1.70,-1.69,-1.47,-1.06,-1.06,-1.07
1267.78,0.61,1.62,0.61,1.62,-1.61,-1.42,-1.00,-1.00,-1.01
1280.45,0.58,1.53,0.58,1.53,-1.53,-1.37,-0.95,-0.95,-0.95
1293.26,0.54,1.42,0.54,1.43,-1.43,-1.32,-0.89,-0.89,-0.88
1306.19,0.50,1.32,0.50,1.32,-1.32,-1.27,-0.82,-0.82,-0.82
1319.25,0.46,1.21,0.46,1.21,-1.21,-1.22,-0.75,-0.75,-0.75
1332.45,0.41,1.10,0.41,1.10,-1.08,-1.16,-0.67,-0.67,-0.68
1345.77,0.36,0.97,0.36,0.97,-0.95,-1.10,-0.60,-0.60,-0.61
1359.23,0.29,0.83,0.29,0.83,-0.82,-1.03,-0.53,-0.53,-0.54
1372.82,0.22,0.68,0.22,0.69,-0.69,-0.97,-0.47,-0.46,-0.46
1386.55,0.16,0.55,0.16,0.56,-0.56,-0.90,-0.40,-0.40,-0.39
1400.41,0.12,0.44,0.11,0.43,-0.44,-0.83,-0.33,-0.33,-0.32
1414.42,0.07,0.33,0.07,0.32,-0.34,-0.75,-0.26,-0.26,-0.25
1428.56,0.05,0.22,0.04,0.22,-0.24,-0.67,-0.20,-0.20,-0.17
1442.85,0.03,0.13,0.04,0.14,-0.17,-0.59,-0.14,-0.13,-0.10
1457.28,0.04,0.08,0.05,0.08,-0.10,-0.50,-0.05,-0.05,-0.03
1471.85,0.08,0.04,0.07,0.04,-0.04,-0.41,0.04,0.04,0.04
1486.57,0.11,0.00,0.10,-0.01,0.02,-0.32,0.13,0.13,0.11
1501.43,0.12,-0.06,0.13,-0.06,0.08,-0.22,0.21,0.21,0.19
1516.45,0.14,-0.14,0.14,-0.13,0.15,-0.12,0.29,0.29,0.28
1531.61,0.15,-0.21,0.15,-0.21,0.22,-0.02,0.38,0.37,0.36
1546.93,0.15,-0.30,0.15,-0.30,0.31,0.09,0.47,0.46,0.45
1562.40,0.13,-0.41,0.13,-0.41,0.42,0.20,0.55,0.55,0.54
1578.02,0.10,-0.53,0.10,-0.53,0.53,0.31,0.63,0.63,0.63
1593.80,0.06,-0.65,0.06,-0.65,0.66,0.43,0.72,0.72,0.71
1609.74,0.02,-0.78,0.02,-0.79,0.79,0.55,0.81,0.81,0.81
1625.84,-0.01,-0.92,-0.02,-0.92,0.91,0.68,0.90,0.90,0.91
1642.10,-0.05,-1.05,-0.04,-1.06,1.04,0.80,0.99,0.99,1.01
1658.52,-0.07,-1.19,-0.06,-1.18,1.16,0.94,1.09,1.10,1.12
1675.10,-0.07,-1.29,-0.07,-1.29,1.28,1.07,1.21,1.21,1.22
1691.85,-0.07,-1.39,-0.07,-1.39,1.39,1.20,1.32,1.32,1.32
1708.77,-0.07,-1.49,-0.06,-1.49,1.50,1.34,1.43,1.43,1.43
1725.86,-0.05,-1.59,-0.05,-1.59,1.60,1.48,1.55,1.55,1.54
1743.12,-0.03,-1.69,-0.04,-1.69,1.70,1.61,1.67,1.66,1.66
1760.55,-0.03,-1.80,-0.03,-1.80,1.80,1.75,1.77,1.77,1.77
1778.15,-0.02,-1.91,-0.02,-1.90,1.90,1.89,1.88,1.88,1.89
1795.94,-0.00,-2.00,-0.00,-2.00,2.00,2.03,2.00,2.00,2.00
1813.90,0.02,-2.10,0.02,-2.10,2.11,2.16,2.12,2.12,2.12
1832.03,0.04,-2.20,0.04,-2.21,2.21,2.30,2.25,2.25,2.24
1850.36,0.05,-2.31,0.06,-2.31,2.32,2.42,2.37,2.37,2.37
1868.86,0.07,-2.41,0.07,-2.42,2.43,2.55,2.50,2.50,2.49
1887.55,0.09,-2.52,0.09,-2.52,2.53,2.66,2.62,2.62,2.61
1906.42,0.10,-2.63,0.10,-2.63,2.63,2.77,2.74,2.74,2.73
1925.49,0.13,-2.73,0.13,-2.73,2.73,2.88,2.85,2.85,2.86
1944.74,0.17,-2.82,0.16,-2.82,2.80,2.97,2.97,2.97,2.99
1964.19,0.22,-2.90,0.22,-2.90,2.87,3.05,3.09,3.09,3.12
1983.83,0.29,-2.95,0.30,-2.95,2.92,3.12,3.21,3.22,3.24
2003.67,0.39,-2.98,0.39,-2.97,2.96,3.18,3.35,3.34,3.37
2023.71,0.49,-2.98,0.49,-2.99,2.99,3.23,3.47,3.47,3.47
2043.94,0.59,-2.99,0.59,-2.99,3.01,3.27,3.60,3.60,3.58
2064.38,0.69,-3.00,0.69,-3.00,3.02,3.29,3.72,3.71,3.69
2085.03,0.78,-3.01,0.78,-3.01,3.04,3.30,3.82,3.82,3.79
2105.88,0.86,-3.04,0.86,-3.04,3.05,3.29,3.91,3.91,3.90
2126.94,0.93,-3.06,0.93,-3.07,3.07,3.27,4.00,4.00,4.00
2148.20,1.01,-3.10,1.01,-3.09,3.08,3.24,4.10,4.10,4.11
2169.69,1.10,-3.11,1.10,-3.10,3.10,3.20,4.20,4.20,4.21
2191.38,1.20,-3.11,1.20,-3.11,3.10,3.15,4.30,4.30,4.31
2213.30,1.31,-3.10,1.31,-3.10,3.10,3.09,4.41,4.41,4.41
2235.43,1.42,-3.09,1.43,-3.09,3.08,3.01,4.51,4.51,4.52
2257.78,1.55,-3.07,1.55,-3.07,3.06,2.94,4.61,4.61,4.62
2280.36,1.68,-3.03,1.68,-3.03,3.02,2.85,4.70,4.70,4.71
2303.17,1.82,-2.99,1.82,-2.99,2.98,2.76,4.80,4.80,4.81
2326.20,1.98,-2.93,1.98,-2.93,2.93,2.66,4.91,4.91,4.91
2349.46,2.14,-2.87,2.13,-2.87,2.88,2.56,5.02,5.02,5.01
2372.95,2.29,-2.80,2.28,-2.81,2.83,2.46,5.12,5.11,5.09
2396.68,2.42,-2.75,2.42,-2.75,2.78,2.36,5.20,5.19,5.17
2420.65,2.54,-2.70,2.54,-2.70,2.72,2.26,5.26,5.26,5.24
2444.86,2.66,-2.66,2.66,-2.66,2.65,2.16,5.31,5.31,5.32
2469.31,2.79,-2.60,2.79,-2.60,2.57,2.05,5.36,5.36,5.39
2494.00,2.94,-2.53,2.94,-2.52,2.48,1.96,5.43,5.43,5.47
2518.94,3.12,-2.42,3.12,-2.41,2.39,1.86,5.50,5.51,5.54
2544.13,3.31,-2.29,3.31,-2.29,2.28,1.76,5.59,5.59,5.60
2569.57,3.51,-2.15,3.51,-2.15,2.16,1.67,5.67,5.67,5.66
2595.27,3.71,-2.02,3.71,-2.02,2.04,1.59,5.75,5.75,5.73
2621.22,3.90,-1.89,3.90,-1.89,1.92,1.51,5.81,5.81,5.79
2647.43,4.07,-1.77,4.07,-1.78,1.79,1.43,5.87,5.87,5.85
2673.90,4.24,-1.67,4.24,-1.67,1.68,1.35,5.92,5.91,5.91
2700.64,4.39,-1.57,4.39,-1.57,1.57,1.29,5.96,5.96,5.96
2727.65,4.55,-1.47,4.55,-1.47,1.46,1.22,6.01,6.01,6.02
2754.93,4.70,-1.37,4.70,-1.37,1.35,1.17,6.05,6.05,6.07
2782.48,4.85,-1.26,4.86,-1.27,1.25,1.11,6.10,6.10,6.12
2810.30,5.01,-1.16,5.01,-1.16,1.15,1.07,6.16,6.15,6.17
2838.40,5.16,-1.05,5.16,-1.05,1.05,1.03,6.20,6.20,6.21
2866.79,5.30,-0.94,5.30,-0.94,0.95,0.99,6.25,6.25,6.24
2895.46,5.43,-0.85,5.43,-0.85,0.86,0.96,6.29,6.29,6.28
2924.41,5.54,-0.77,5.54,-0.77,0.79,0.94,6.33,6.33,6.31
2953.65,5.63,-0.71,5.63,-0.71,0.72,0.92,6.35,6.35,6.34
2983.19,5.71,-0.67,5.71,-0.66,0.67,0.91,6.38,6.38,6.38
3013.02,5.78,-0.63,5.78,-0.63,0.62,0.91,6.40,6.41,6.41
3043.15,5.85,-0.60,5.85,-0.60,0.59,0.91,6.44,6.44,6.45
3073.58,5.91,-0.57,5.91,-0.57,0.56,0.92,6.47,6.47,6.48
3104.32,5.97,-0.55,5.97,-0.55,0.54,0.93,6.51,6.51,6.52
3135.36,6.01,-0.54,6.01,-0.54,0.53,0.95,6.54,6.54,6.55
3166.72,6.04,-0.53,6.04,-0.53,0.53,0.97,6.57,6.57,6.58
3198.38,6.06,-0.52,6.07,-0.53,0.53,1.00,6.59,6.59,6.59
3230.37,6.07,-0.54,6.07,-0.54,0.54,1.04,6.61,6.61,6.61
3262.67,6.07,-0.55,6.06,-0.56,0.56,1.08,6.63,6.63,6.62
3295.30,6.04,-0.60,6.04,-0.60,0.59,1.13,6.63,6.63,6.64
3328.25,6.00,-0.65,6.00,-0.65,0.64,1.19,6.64,6.64,6.65
3361.53,5.95,-0.71,5.95,-0.71,0.70,1.25,6.65,6.66,6.66
3395.15,5.89,-0.77,5.89,-0.77,0.78,1.32,6.67,6.67,6.66
3429.10,5.80,-0.86,5.80,-0.86,0.88,1.39,6.68,6.68,6.66
3463.39,5.69,-0.96,5.68,-0.97,0.99,1.47,6.67,6.67,6.65
3498.03,5.54,-1.10,5.55,-1.11,1.11,1.56,6.65,6.66,6.65
3533.01,5.39,-1.26,5.39,-1.25,1.24,1.65,6.63,6.63,6.65
3568.34,5.22,-1.41,5.23,-1.41,1.39,1.75,6.61,6.61,6.64
3604.02,5.06,-1.55,5.06,-1.56,1.54,1.86,6.60,6.60,6.61
3640.06,4.88,-1.71,4.88,-1.71,1.71,1.97,6.59,6.59,6.59
3676.46,4.70,-1.87,4.69,-1.87,1.88,2.09,6.58,6.57,6.57
3713.22,4.50,-2.04,4.49,-2.05,2.06,2.22,6.55,6.55,6.54
3750.36,4.28,-2.24,4.28,-2.24,2.24,2.35,6.52,6.52,6.52
3787.86,4.05,-2.43,4.05,-2.43,2.43,2.50,6.48,6.48,6.48
3825.74,3.81,-2.63,3.81,-2.63,2.62,2.64,6.43,6.44,6.44
3864.00,3.57,-2.83,3.57,-2.83,2.83,2.80,6.39,6.40,6.40
3902.64,3.32,-3.03,3.32,-3.04,3.03,2.96,6.36,6.36,6.36
3941.66,3.08,-3.25,3.08,-3.25,3.25,3.13,6.32,6.32,6.33
3981.08,2.82,-3.47,2.82,-3.47,3.46,3.30,6.29,6.28,6.29
4020.89,2.56,-3.68,2.55,-3.68,3.69,3.49,6.24,6.24,6.24
4061.10,2.28,-3.90,2.28,-3.91,3.91,3.68,6.19,6.19,6.18
4101.71,1.99,-4.13,1.99,-4.14,4.15,3.88,6.13,6.13,6.12
4142.73,1.69,-4.38,1.69,-4.38,4.38,4.09,6.07,6.07,6.07
4184.15,1.39,-4.62,1.39,-4.62,4.62,4.30,6.00,6.00,6.01
4226.00,1.08,-4.87,1.08,-4.87,4.86,4.52,5.94,5.94,5.95
4268.26,0.78,-5.11,0.78,-5.10,5.09,4.75,5.87,5.87,5.89
4310.94,0.47,-5.34,0.47,-5.34,5.33,4.99,5.80,5.80,5.81
4354.05,0.16,-5.57,0.16,-5.57,5.57,5.24,5.73,5.73,5.73
4397.59,-0.16,-5.81,-0.15,-5.81,5.81,5.49,5.66,5.66,5.66
4441.56,-0.47,-6.05,-0.47,-6.05,6.05,5.75,5.58,5.58,5.58
4485.98,-0.79,-6.29,-0.79,-6.29,6.30,6.02,5.51,5.50,5.50
4530.84,-1.12,-6.54,-1.12,-6.54,6.55,6.29,5.42,5.42,5.42
4576.15,-1.46,-6.79,-1.46,-6.80,6.80,6.58,5.34,5.34,5.33
4621.91,-1.81,-7.06,-1.81,-7.06,7.06,6.86,5.24,5.24,5.25
4668.13,-2.16,-7.32,-2.16,-7.32,7.32,7.16,5.16,5.16,5.16
4714.81,-2.52,-7.59,-2.52,-7.59,7.59,7.46,5.07,5.07,5.07
4761.96,-2.87,-7.86,-2.87,-7.85,7.86,7.76,4.98,4.98,4.99
4809.58,-3.23,-8.12,-3.23,-8.13,8.13,8.07,4.90,4.89,4.89
4857.67,-3.60,-8.40,-3.60,-8.40,8.41,8.37,4.80,4.80,4.80
4906.25,-3.98,-8.69,-3.98,-8.68,8.69,8.68,4.71,4.71,4.71
4955.31,-4.36,-8.97,-4.36,-8.97,8.97,8.99,4.61,4.61,4.61
5004.87,-4.73,-9.25,-4.73,-9.25,9.25,9.30,4.52,4.53,4.52
5054.91,-5.09,-9.53,-5.10,-9.53,9.54,9.60,4.44,4.44,4.44
5105.46,-5.46,-9.82,-5.46,-9.82,9.82,9.90,4.37,4.36,4.36
5156.52,-5.82,-10.11,-5.82,-10.11,10.11,10.18,4.28,4.28,4.29
5208.08,-6.18,-10.39,-6.18,-10.39,10.40,10.46,4.22,4.21,4.21
5260.16,-6.54,-10.67,-6.54,-10.67,10.69,10.72,4.15,4.15,4.13
5312.77,-6.88,-10.93,-6.88,-10.93,10.97,10.96,4.08,4.08,4.05
5365.89,-7.22,-11.19,-7.22,-11.19,11.23,11.19,4.00,4.00,3.97
5419.55,-7.55,-11.44,-7.55,-11.45,11.45,11.40,3.90,3.90,3.89
5473.75,-7.88,-11.70,-7.87,-11.69,11.64,11.58,3.77,3.77,3.82
5528.49,-8.18,-11.92,-8.18,-11.92,11.80,11.74,3.61,3.61,3.74
5583.77,-8.49,-12.14,-8.49,-12.15,11.91,11.88,3.43,3.42,3.66
5639.61,-8.78,-12.38,-8.79,-12.38,11.99,12.00,3.20,3.20,3.60
5696.00,-9.08,-12.61,-9.08,-12.61,12.03,12.09,2.95,2.95,3.53
5752.96,-9.37,-12.84,-9.37,-12.84,12.05,12.15,2.68,2.68,3.47
5810.49,-9.64,-13.05,-9.64,-13.05,12.04,12.20,2.40,2.40,3.41
5868.60,-9.91,-13.26,-9.91,-13.26,12.02,12.23,2.11,2.11,3.35
5927.28,-10.17,-13.46,-10.17,-13.46,12.01,12.24,1.83,1.83,3.29
5986.56,-10.43,-13.65,-10.43,-13.65,12.00,12.24,1.57,1.57,3.22
6046.42,-10.69,-13.83,-10.69,-13.83,12.00,12.23,1.31,1.31,3.14
6106.89,-10.95,-14.00,-10.95,-14.00,12.00,12.20,1.05,1.05,3.05
6167.96,-11.21,-14.17,-11.21,-14.17,12.00,12.17,0.79,0.79,2.96
6229.64,-11.48,-14.35,-11.48,-14.35,12.00,12.13,0.52,0.52,2.87
6291.93,-11.76,-14.54,-11.75,-14.54,12.00,12.09,0.24,0.25,2.78
6354.85,-12.06,-14.76,-12.04,-14.75,12.00,12.05,-0.06,-0.04,2.70
6418.40,-12.37,-14.98,-12.33,-14.97,12.00,12.01,-0.37,-0.33,2.62
6482.58,-12.69,-15.24,-12.63,-15.19,12.00,11.96,-0.69,-0.63,2.55
6547.41,-13.03,-15.50,-12.93,-15.42,12.00,11.92,-1.03,-0.93,2.47
6612.88,-13.38,-15.77,-13.23,-15.63,12.00,11.88,-1.38,-1.23,2.39
6679.01,-13.74,-16.05,-13.52,-15.84,12.00,11.85,-1.74,-1.52,2.31
6745.80,-14.11,-16.34,-13.79,-16.02,12.00,11.82,-2.11,-1.79,2.23
6813.26,-14.49,-16.63,-14.04,-16.19,12.00,11.79,-2.49,-2.04,2.14
6881.39,-14.87,-16.91,-14.27,-16.32,12.00,11.76,-2.87,-2.27,2.04
6950.21,-15.25,-17.20,-14.48,-16.43,12.00,11.74,-3.25,-2.48,1.95
7019.71,-15.63,-17.49,-14.67,-16.52,12.00,11.73,-3.63,-2.67,1.86
7089.91,-16.00,-17.76,-14.84,-16.58,12.00,11.72,-4.00,-2.84,1.77
7160.81,-16.35,-18.02,-14.99,-16.63,12.00,11.71,-4.35,-2.99,1.67
7232.41,-16.69,-18.25,-15.14,-16.66,12.00,11.71,-4.69,-3.14,1.56
7304.74,-17.01,-18.46,-15.28,-16.69,12.00,11.71,-5.01,-3.28,1.45
7377.79,-17.31,-18.65,-15.42,-16.71,12.00,11.72,-5.31,-3.42,1.34
7451.56,-17.57,-18.80,-15.56,-16.73,12.00,11.72,-5.57,-3.56,1.23
7526.08,-17.80,-18.92,-15.70,-16.76,12.00,11.74,-5.80,-3.70,1.12
7601.34,-18.00,-19.02,-15.84,-16.78,12.00,11.75,-6.00,-3.84,1.02
7677.35,-18.16,-19.08,-15.98,-16.80,12.00,11.77,-6.16,-3.98,0.92
7754.13,-18.29,-19.11,-16.12,-16.81,12.00,11.79,-6.29,-4.12,0.82
7831.67,-18.39,-19.10,-16.25,-16.83,12.00,11.81,-6.39,-4.25,0.72
7909.98,-18.47,-19.08,-16.39,-16.84,12.00,11.83,-6.47,-4.39,0.62
7989.08,-18.53,-19.04,-16.52,-16.84,12.00,11.86,-6.53,-4.52,0.52
8068.98,-18.58,-18.98,-16.64,-16.84,12.00,11.88,-6.58,-4.64,0.41
8149.67,-18.62,-18.91,-16.76,-16.84,12.00,11.91,-6.62,-4.76,0.30
8231.16,-18.65,-18.83,-16.88,-16.83,12.00,11.93,-6.65,-4.88,0.18
8313.47,-18.69,-18.76,-16.99,-16.81,12.00,11.96,-6.69,-4.99,0.07
8396.61,-18.73,-18.69,-17.10,-16.80,12.00,11.98,-6.73,-5.10,-0.04
8480.57,-18.78,-18.63,-17.22,-16.78,12.00,12.01,-6.78,-5.22,-0.15
8565.38,-18.83,-18.55,-17.33,-16.77,12.00,12.03,-6.83,-5.33,-0.28
8651.03,-18.87,-18.46,-17.45,-16.76,12.00,12.05,-6.87,-5.45,-0.41
8737.54,-18.91,-18.36,-17.57,-16.76,12.00,12.07,-6.91,-5.57,-0.54
8824.92,-18.92,-18.25,-17.69,-16.76,12.00,12.09,-6.92,-5.69,-0.67
8913.17,-18.91,-18.11,-17.82,-16.76,12.00,12.11,-6.91,-5.82,-0.80
9002.30,-18.87,-17.95,-17.95,-16.77,12.00,12.12,-6.87,-5.95,-0.92
9092.32,-18.80,-17.73,-18.08,-16.77,12.00,12.14,-6.80,-6.08,-1.07
9183.25,-18.69,-17.46,-18.21,-16.78,12.00,12.15,-6.69,-6.21,-1.22
9275.08,-18.53,-17.16,-18.33,-16.79,12.00,12.16,-6.53,-6.33,-1.37
9367.83,-18.32,-16.81,-18.45,-16.80,12.00,12.17,-6.32,-6.45,-1.51
9461.51,-18.06,-16.40,-18.57,-16.80,12.00,12.17,-6.06,-6.57,-1.66
9556.12,-17.77,-15.94,-18.68,-16.79,12.00,12.17,-5.77,-6.68,-1.82
9651.68,-17.44,-15.44,-18.78,-16.79,12.00,12.17,-5.44,-6.78,-2.00
9748.20,-17.11,-14.94,-18.87,-16.77,12.00,12.17,-5.11,-6.87,-2.17
9845.68,-16.78,-14.42,-18.96,-16.76,12.00,12.17,-4.78,-6.96,-2.35
9944.14,-16.47,-13.94,-19.04,-16.73,12.00,12.16,-4.47,-7.04,-2.52
