frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
454.93,-4.18,-1.27,-4.18,-1.27,1.27,1.41,-2.90,-2.90,-2.90
459.48,-4.19,-1.30,-4.19,-1.30,1.31,1.46,-2.89,-2.89,-2.89
464.07,-4.21,-1.33,-4.21,-1.34,1.34,1.50,-2.88,-2.88,-2.88
468.71,-4.23,-1.37,-4.23,-1.37,1.37,1.54,-2.86,-2.86,-2.86
473.40,-4.25,-1.40,-4.26,-1.41,1.41,1.58,-2.85,-2.85,-2.85
478.13,-4.28,-1.45,-4.28,-1.44,1.44,1.62,-2.83,-2.83,-2.83
482.91,-4.30,-1.48,-4.30,-1.48,1.48,1.65,-2.82,-2.82,-2.82
487.74,-4.32,-1.52,-4.32,-1.52,1.52,1.69,-2.80,-2.80,-2.80
492.62,-4.34,-1.56,-4.34,-1.56,1.55,1.72,-2.79,-2.79,-2.78
497.55,-4.36,-1.59,-4.36,-1.59,1.59,1.75,-2.77,-2.77,-2.77
502.52,-4.38,-1.63,-4.38,-1.63,1.63,1.78,-2.75,-2.75,-2.75
507.55,-4.40,-1.66,-4.40,-1.66,1.67,1.81,-2.74,-2.74,-2.74
512.62,-4.42,-1.70,-4.42,-1.70,1.70,1.84,-2.72,-2.72,-2.72
517.75,-4.44,-1.74,-4.44,-1.74,1.74,1.87,-2.70,-2.70,-2.70
522.93,-4.46,-1.78,-4.46,-1.78,1.78,1.89,-2.68,-2.68,-2.68
528.16,-4.48,-1.81,-4.48,-1.82,1.82,1.92,-2.67,-2.67,-2.67
533.44,-4.50,-1.85,-4.50,-1.85,1.86,1.94,-2.65,-2.65,-2.65
538.77,-4.52,-1.89,-4.52,-1.89,1.89,1.96,-2.63,-2.63,-2.63
544.16,-4.54,-1.93,-4.54,-1.93,1.93,1.98,-2.61,-2.61,-2.61
549.60,-4.56,-1.97,-4.56,-1.97,1.96,2.00,-2.60,-2.60,-2.59
555.10,-4.57,-1.99,-4.57,-2.00,2.00,2.02,-2.58,-2.58,-2.58
560.65,-4.59,-2.03,-4.59,-2.03,2.02,2.04,-2.56,-2.56,-2.56
566.25,-4.60,-2.05,-4.60,-2.05,2.05,2.05,-2.55,-2.55,-2.54
571.92,-4.60,-2.07,-4.60,-2.07,2.07,2.07,-2.53,-2.53,-2.53
577.64,-4.61,-2.09,-4.61,-2.09,2.09,2.08,-2.52,-2.52,-2.52
583.41,-4.61,-2.11,-4.61,-2.10,2.10,2.09,-2.51,-2.51,-2.50
589.25,-4.61,-2.11,-4.61,-2.12,2.12,2.10,-2.49,-2.49,-2.49
595.14,-4.60,-2.13,-4.60,-2.13,2.13,2.11,-2.47,-2.47,-2.47
601.09,-4.59,-2.13,-4.59,-2.13,2.14,2.12,-2.45,-2.45,-2.46
607.10,-4.58,-2.14,-4.58,-2.14,2.14,2.13,-2.44,-2.44,-2.44
613.17,-4.57,-2.15,-4.57,-2.15,2.15,2.14,-2.42,-2.42,-2.42
619.30,-4.56,-2.16,-4.56,-2.16,2.16,2.14,-2.40,-2.40,-2.40
625.50,-4.55,-2.17,-4.55,-2.17,2.16,2.15,-2.39,-2.39,-2.38
631.75,-4.54,-2.16,-4.54,-2.17,2.17,2.15,-2.37,-2.37,-2.37
638.07,-4.52,-2.17,-4.52,-2.17,2.17,2.15,-2.35,-2.35,-2.35
644.45,-4.51,-2.17,-4.51,-2.17,2.17,2.16,-2.34,-2.34,-2.34
650.89,-4.50,-2.18,-4.50,-2.17,2.17,2.16,-2.33,-2.32,-2.32
657.40,-4.48,-2.17,-4.48,-2.18,2.17,2.16,-2.31,-2.31,-2.31
663.98,-4.47,-2.18,-4.47,-2.18,2.17,2.16,-2.30,-2.30,-2.29
670.62,-4.46,-2.17,-4.46,-2.17,2.18,2.15,-2.28,-2.28,-2.28
677.32,-4.45,-2.17,-4.44,-2.17,2.18,2.15,-2.27,-2.26,-2.27
684.10,-4.44,-2.17,-4.44,-2.18,2.18,2.15,-2.25,-2.25,-2.26
690.94,-4.43,-2.19,-4.43,-2.19,2.19,2.14,-2.24,-2.24,-2.24
697.85,-4.43,-2.20,-4.43,-2.20,2.19,2.14,-2.24,-2.24,-2.23
704.83,-4.43,-2.21,-4.43,-2.21,2.20,2.14,-2.23,-2.23,-2.22
711.87,-4.42,-2.21,-4.42,-2.21,2.21,2.13,-2.21,-2.21,-2.21
718.99,-4.41,-2.21,-4.41,-2.21,2.22,2.12,-2.20,-2.20,-2.20
726.18,-4.41,-2.22,-4.41,-2.22,2.23,2.12,-2.18,-2.18,-2.19
733.44,-4.41,-2.23,-4.41,-2.23,2.24,2.11,-2.17,-2.17,-2.18
740.78,-4.41,-2.25,-4.41,-2.24,2.24,2.10,-2.16,-2.16,-2.16
748.19,-4.41,-2.26,-4.41,-2.25,2.25,2.09,-2.16,-2.16,-2.15
755.67,-4.41,-2.25,-4.41,-2.26,2.26,2.08,-2.15,-2.15,-2.15
763.23,-4.40,-2.26,-4.40,-2.26,2.26,2.07,-2.14,-2.14,-2.14
770.86,-4.39,-2.26,-4.39,-2.26,2.26,2.06,-2.13,-2.13,-2.13
778.57,-4.37,-2.25,-4.37,-2.25,2.25,2.05,-2.13,-2.13,-2.12
786.35,-4.35,-2.24,-4.35,-2.23,2.23,2.04,-2.12,-2.12,-2.11
794.22,-4.32,-2.20,-4.32,-2.21,2.20,2.03,-2.12,-2.12,-2.11
802.16,-4.27,-2.17,-4.27,-2.17,2.16,2.02,-2.11,-2.11,-2.10
810.18,-4.22,-2.13,-4.22,-2.13,2.12,2.00,-2.10,-2.10,-2.09
818.28,-4.16,-2.07,-4.16,-2.08,2.08,1.99,-2.09,-2.09,-2.09
826.46,-4.11,-2.02,-4.11,-2.02,2.02,1.98,-2.08,-2.08,-2.08
834.73,-4.05,-1.97,-4.05,-1.97,1.97,1.96,-2.08,-2.08,-2.08
843.08,-4.00,-1.93,-4.00,-1.93,1.92,1.95,-2.08,-2.08,-2.07
851.51,-3.95,-1.88,-3.95,-1.88,1.88,1.94,-2.07,-2.07,-2.07
860.02,-3.90,-1.84,-3.90,-1.84,1.84,1.92,-2.06,-2.06,-2.06
868.62,-3.86,-1.80,-3.86,-1.80,1.81,1.91,-2.05,-2.05,-2.06
877.31,-3.83,-1.78,-3.83,-1.78,1.80,1.90,-2.03,-2.04,-2.05
886.08,-3.82,-1.78,-3.82,-1.78,1.79,1.88,-2.03,-2.03,-2.04
894.94,-3.82,-1.79,-3.82,-1.79,1.80,1.87,-2.03,-2.03,-2.03
903.89,-3.84,-1.80,-3.84,-1.81,1.81,1.85,-2.02,-2.02,-2.03
912.93,-3.86,-1.83,-3.86,-1.84,1.83,1.84,-2.02,-2.02,-2.02
922.06,-3.88,-1.87,-3.88,-1.87,1.86,1.82,-2.02,-2.02,-2.01
931.28,-3.91,-1.90,-3.91,-1.90,1.89,1.81,-2.02,-2.02,-2.01
940.59,-3.92,-1.92,-3.92,-1.92,1.92,1.79,-2.01,-2.01,-2.00
950.00,-3.94,-1.95,-3.94,-1.95,1.94,1.78,-1.99,-1.99,-1.99
959.50,-3.94,-1.96,-3.94,-1.97,1.97,1.76,-1.98,-1.98,-1.98
969.09,-3.95,-1.98,-3.95,-1.98,1.99,1.75,-1.96,-1.96,-1.96
978.78,-3.95,-2.00,-3.95,-1.99,2.00,1.73,-1.95,-1.95,-1.95
988.57,-3.94,-2.00,-3.94,-2.00,2.00,1.72,-1.94,-1.94,-1.94
998.46,-3.92,-2.00,-3.92,-2.00,1.99,1.70,-1.93,-1.93,-1.92
1008.44,-3.89,-1.99,-3.89,-1.99,1.97,1.69,-1.91,-1.92,-1.90
1018.53,-3.85,-1.97,-3.84,-1.96,1.95,1.67,-1.90,-1.90,-1.88
1028.71,-3.78,-1.92,-3.78,-1.92,1.91,1.66,-1.88,-1.87,-1.86
1039.00,-3.70,-1.86,-3.71,-1.86,1.86,1.64,-1.84,-1.85,-1.84
1049.39,-3.62,-1.80,-3.62,-1.80,1.81,1.63,-1.82,-1.82,-1.82
1059.88,-3.54,-1.74,-3.54,-1.74,1.75,1.61,-1.79,-1.79,-1.80
1070.48,-3.45,-1.68,-3.45,-1.68,1.69,1.60,-1.77,-1.77,-1.77
1081.19,-3.37,-1.63,-3.37,-1.62,1.63,1.58,-1.74,-1.74,-1.74
1092.00,-3.28,-1.57,-3.28,-1.57,1.57,1.57,-1.71,-1.71,-1.71
1102.92,-3.20,-1.52,-3.20,-1.52,1.53,1.56,-1.67,-1.67,-1.68
1113.95,-3.13,-1.47,-3.13,-1.48,1.49,1.54,-1.63,-1.63,-1.65
1125.09,-3.06,-1.45,-3.06,-1.45,1.46,1.53,-1.60,-1.60,-1.61
1136.34,-3.00,-1.43,-3.00,-1.43,1.43,1.52,-1.57,-1.57,-1.57
1147.70,-2.95,-1.42,-2.94,-1.42,1.41,1.50,-1.54,-1.53,-1.52
1159.18,-2.88,-1.40,-2.88,-1.40,1.39,1.49,-1.49,-1.49,-1.48
1170.77,-2.82,-1.38,-2.82,-1.38,1.37,1.48,-1.44,-1.44,-1.44
1182.48,-2.75,-1.36,-2.75,-1.36,1.36,1.47,-1.39,-1.39,-1.39
1194.30,-2.68,-1.34,-2.68,-1.34,1.34,1.45,-1.34,-1.34,-1.34
1206.25,-2.61,-1.32,-2.61,-1.32,1.32,1.44,-1.29,-1.29,-1.29
1218.31,-2.54,-1.31,-2.54,-1.30,1.30,1.43,-1.24,-1.24,-1.23
1230.49,-2.47,-1.29,-2.47,-1.28,1.28,1.42,-1.19,-1.18,-1.18
1242.80,-2.39,-1.26,-2.39,-1.26,1.26,1.41,-1.13,-1.13,-1.13
1255.22,-2.32,-1.24,-2.32,-1.24,1.25,1.40,-1.07,-1.07,-1.07
1267.78,-2.24,-1.23,-2.24,-1.23,1.23,1.39,-1.01,-1.01,-1.01
1280.45,-2.17,-1.22,-2.17,-1.22,1.22,1.38,-0.95,-0.95,-0.95
1293.26,-2.10,-1.22,-2.10,-1.21,1.21,1.37,-0.89,-0.89,-0.88
1306.19,-2.02,-1.20,-2.02,-1.20,1.20,1.36,-0.82,-0.82,-0.82
1319.25,-1.94,-1.19,-1.94,-1.19,1.19,1.35,-0.75,-0.75,-0.75
1332.45,-1.87,-1.18,-1.86,-1.18,1.18,1.35,-0.68,-0.68,-0.68
1345.77,-1.79,-1.18,-1.79,-1.18,1.18,1.34,-0.61,-0.61,-0.61
1359.23,-1.71,-1.17,-1.71,-1.17,1.17,1.33,-0.54,-0.54,-0.54
1372.82,-1.63,-1.17,-1.63,-1.17,1.17,1.33,-0.46,-0.46,-0.46
1386.55,-1.56,-1.17,-1.56,-1.16,1.17,1.32,-0.39,-0.39,-0.39
1400.41,-1.48,-1.16,-1.48,-1.16,1.16,1.32,-0.32,-0.32,-0.32
1414.42,-1.41,-1.16,-1.41,-1.17,1.16,1.31,-0.25,-0.25,-0.25
1428.56,-1.34,-1.17,-1.34,-1.17,1.17,1.31,-0.18,-0.18,-0.17
1442.85,-1.27,-1.17,-1.27,-1.17,1.17,1.31,-0.10,-0.10,-0.10
1457.28,-1.21,-1.18,-1.21,-1.18,1.18,1.31,-0.03,-0.03,-0.03
1471.85,-1.14,-1.18,-1.14,-1.18,1.18,1.31,0.04,0.04,0.04
1486.57,-1.08,-1.18,-1.07,-1.19,1.19,1.31,0.12,0.12,0.11
1501.43,-1.01,-1.19,-1.01,-1.20,1.20,1.31,0.20,0.20,0.19
1516.45,-0.94,-1.21,-0.94,-1.21,1.21,1.31,0.28,0.28,0.28
1531.61,-0.87,-1.23,-0.87,-1.23,1.22,1.31,0.36,0.36,0.36
1546.93,-0.79,-1.24,-0.79,-1.24,1.23,1.32,0.44,0.44,0.45
1562.40,-0.72,-1.26,-0.72,-1.25,1.25,1.32,0.53,0.53,0.54
1578.02,-0.64,-1.27,-0.64,-1.26,1.26,1.33,0.62,0.62,0.63
1593.80,-0.56,-1.27,-0.56,-1.27,1.27,1.34,0.71,0.72,0.71
1609.74,-0.48,-1.29,-0.48,-1.29,1.29,1.35,0.81,0.81,0.81
1625.84,-0.40,-1.31,-0.40,-1.30,1.31,1.36,0.91,0.91,0.91
1642.10,-0.32,-1.32,-0.32,-1.33,1.33,1.37,1.02,1.02,1.01
1658.52,-0.24,-1.36,-0.24,-1.36,1.36,1.38,1.12,1.12,1.12
1675.10,-0.17,-1.39,-0.17,-1.39,1.40,1.40,1.22,1.22,1.22
1691.85,-0.11,-1.43,-0.11,-1.43,1.44,1.41,1.33,1.33,1.32
1708.77,-0.04,-1.47,-0.05,-1.48,1.48,1.43,1.44,1.43,1.43
1725.86,0.02,-1.52,0.02,-1.53,1.53,1.45,1.54,1.54,1.54
1743.12,0.08,-1.58,0.08,-1.58,1.57,1.48,1.65,1.65,1.66
1760.55,0.15,-1.62,0.15,-1.62,1.62,1.50,1.76,1.76,1.77
1778.15,0.22,-1.67,0.22,-1.66,1.66,1.53,1.88,1.88,1.89
1795.94,0.31,-1.69,0.30,-1.70,1.69,1.55,2.00,1.99,2.00
1813.90,0.39,-1.73,0.39,-1.73,1.72,1.58,2.11,2.11,2.12
1832.03,0.49,-1.75,0.49,-1.75,1.75,1.62,2.24,2.24,2.24
1850.36,0.59,-1.77,0.59,-1.77,1.77,1.65,2.36,2.36,2.37
1868.86,0.70,-1.79,0.70,-1.79,1.79,1.68,2.49,2.49,2.49
1887.55,0.80,-1.81,0.80,-1.81,1.82,1.72,2.62,2.62,2.61
1906.42,0.91,-1.82,0.91,-1.83,1.84,1.75,2.75,2.75,2.73
1925.49,1.01,-1.85,1.01,-1.85,1.87,1.78,2.87,2.87,2.86
1944.74,1.11,-1.88,1.10,-1.88,1.89,1.81,2.99,2.99,2.99
1964.19,1.20,-1.92,1.20,-1.91,1.90,1.84,3.10,3.11,3.12
1983.83,1.31,-1.93,1.31,-1.93,1.91,1.87,3.22,3.23,3.24
2003.67,1.43,-1.94,1.43,-1.93,1.92,1.89,3.35,3.35,3.37
2023.71,1.55,-1.92,1.55,-1.92,1.92,1.91,3.47,3.47,3.47
2043.94,1.67,-1.90,1.68,-1.91,1.91,1.92,3.58,3.58,3.58
2064.38,1.80,-1.89,1.80,-1.88,1.89,1.92,3.69,3.69,3.69
2085.03,1.93,-1.85,1.93,-1.86,1.86,1.92,3.79,3.79,3.79
2105.88,2.07,-1.83,2.07,-1.83,1.83,1.90,3.90,3.90,3.90
2126.94,2.21,-1.79,2.21,-1.79,1.80,1.88,4.00,4.01,4.00
2148.20,2.35,-1.76,2.35,-1.76,1.76,1.84,4.11,4.11,4.11
2169.69,2.49,-1.72,2.49,-1.72,1.72,1.80,4.22,4.21,4.21
2191.38,2.63,-1.68,2.63,-1.68,1.68,1.74,4.31,4.31,4.31
2213.30,2.77,-1.63,2.78,-1.64,1.64,1.68,4.41,4.41,4.41
2235.43,2.92,-1.60,2.92,-1.59,1.59,1.61,4.51,4.51,4.52
2257.78,3.08,-1.54,3.08,-1.53,1.53,1.53,4.61,4.61,4.62
2280.36,3.24,-1.47,3.24,-1.47,1.47,1.44,4.71,4.71,4.71
2303.17,3.41,-1.40,3.41,-1.40,1.40,1.35,4.81,4.81,4.81
2326.20,3.58,-1.32,3.59,-1.32,1.32,1.26,4.90,4.90,4.91
2349.46,3.76,-1.24,3.76,-1.24,1.23,1.16,4.99,4.99,5.01
2372.95,3.95,-1.14,3.95,-1.14,1.14,1.05,5.08,5.08,5.09
2396.68,4.14,-1.03,4.14,-1.03,1.03,0.94,5.17,5.17,5.17
2420.65,4.32,-0.91,4.32,-0.92,0.93,0.84,5.25,5.25,5.24
2444.86,4.51,-0.81,4.51,-0.81,0.81,0.73,5.33,5.32,5.32
2469.31,4.69,-0.69,4.70,-0.70,0.70,0.61,5.39,5.39,5.39
2494.00,4.88,-0.59,4.88,-0.58,0.58,0.50,5.46,5.46,5.47
2518.94,5.08,-0.46,5.08,-0.46,0.45,0.38,5.53,5.53,5.54
2544.13,5.27,-0.33,5.27,-0.33,0.33,0.27,5.60,5.60,5.60
2569.57,5.47,-0.19,5.46,-0.20,0.20,0.15,5.67,5.66,5.66
2595.27,5.66,-0.07,5.66,-0.07,0.07,0.03,5.73,5.72,5.73
2621.22,5.85,0.06,5.85,0.06,-0.06,-0.08,5.78,5.78,5.79
2647.43,6.04,0.19,6.04,0.19,-0.20,-0.20,5.84,5.84,5.85
2673.90,6.23,0.32,6.23,0.33,-0.33,-0.32,5.91,5.91,5.91
2700.64,6.42,0.46,6.42,0.46,-0.45,-0.44,5.97,5.97,5.96
2727.65,6.60,0.59,6.60,0.59,-0.58,-0.56,6.03,6.03,6.02
2754.93,6.77,0.70,6.77,0.70,-0.69,-0.68,6.08,6.08,6.07
2782.48,6.93,0.81,6.93,0.81,-0.81,-0.79,6.12,6.12,6.12
2810.30,7.08,0.91,7.08,0.91,-0.92,-0.90,6.16,6.16,6.17
2838.40,7.22,1.01,7.22,1.01,-1.02,-1.01,6.19,6.20,6.21
2866.79,7.35,1.12,7.36,1.11,-1.12,-1.11,6.24,6.24,6.24
2895.46,7.48,1.21,7.48,1.21,-1.21,-1.21,6.28,6.28,6.28
2924.41,7.60,1.29,7.60,1.29,-1.29,-1.30,6.32,6.31,6.31
2953.65,7.70,1.37,7.70,1.36,-1.36,-1.38,6.35,6.35,6.34
2983.19,7.79,1.41,7.79,1.42,-1.41,-1.44,6.38,6.38,6.38
3013.02,7.87,1.46,7.87,1.46,-1.46,-1.49,6.41,6.42,6.41
3043.15,7.94,1.49,7.94,1.49,-1.49,-1.53,6.45,6.45,6.45
3073.58,7.99,1.51,7.99,1.50,-1.50,-1.55,6.49,6.48,6.48
3104.32,8.02,1.50,8.02,1.50,-1.50,-1.56,6.51,6.52,6.52
3135.36,8.03,1.48,8.03,1.48,-1.49,-1.54,6.54,6.54,6.55
3166.72,8.02,1.44,8.02,1.45,-1.45,-1.51,6.57,6.57,6.58
3198.38,8.00,1.41,8.00,1.41,-1.41,-1.46,6.59,6.59,6.59
3230.37,7.96,1.35,7.96,1.35,-1.35,-1.39,6.61,6.61,6.61
3262.67,7.90,1.28,7.90,1.28,-1.27,-1.30,6.63,6.63,6.62
3295.30,7.82,1.18,7.82,1.18,-1.18,-1.19,6.64,6.64,6.64
3328.25,7.72,1.07,7.72,1.07,-1.07,-1.07,6.65,6.65,6.65
3361.53,7.60,0.95,7.60,0.95,-0.95,-0.93,6.65,6.65,6.66
3395.15,7.47,0.81,7.47,0.81,-0.81,-0.79,6.66,6.66,6.66
3429.10,7.33,0.67,7.33,0.67,-0.66,-0.63,6.66,6.66,6.66
3463.39,7.16,0.51,7.16,0.51,-0.50,-0.46,6.66,6.66,6.65
3498.03,6.97,0.33,6.97,0.32,-0.32,-0.29,6.65,6.65,6.65
3533.01,6.77,0.12,6.78,0.13,-0.13,-0.10,6.64,6.64,6.65
3568.34,6.56,-0.08,6.56,-0.07,0.07,0.09,6.63,6.63,6.64
3604.02,6.34,-0.27,6.34,-0.28,0.28,0.28,6.61,6.61,6.61
3640.06,6.10,-0.49,6.10,-0.49,0.49,0.48,6.59,6.59,6.59
3676.46,5.85,-0.72,5.85,-0.71,0.71,0.68,6.56,6.57,6.57
3713.22,5.60,-0.94,5.60,-0.94,0.94,0.88,6.54,6.54,6.54
3750.36,5.34,-1.18,5.34,-1.17,1.17,1.09,6.51,6.51,6.52
3787.86,5.07,-1.40,5.07,-1.41,1.41,1.30,6.48,6.48,6.48
3825.74,4.80,-1.64,4.80,-1.64,1.65,1.51,6.45,6.45,6.44
3864.00,4.52,-1.88,4.52,-1.88,1.88,1.72,6.41,6.41,6.40
3902.64,4.24,-2.11,4.25,-2.12,2.12,1.94,6.37,6.37,6.36
3941.66,3.97,-2.36,3.97,-2.36,2.36,2.16,6.32,6.32,6.33
3981.08,3.69,-2.60,3.69,-2.60,2.59,2.38,6.28,6.28,6.29
4020.89,3.42,-2.82,3.42,-2.82,2.81,2.60,6.23,6.23,6.24
4061.10,3.15,-3.03,3.15,-3.03,3.03,2.82,6.18,6.18,6.18
4101.71,2.89,-3.23,2.89,-3.23,3.23,3.05,6.13,6.13,6.12
4142.73,2.64,-3.43,2.64,-3.43,3.43,3.27,6.07,6.07,6.07
4184.15,2.39,-3.61,2.39,-3.62,3.62,3.49,6.01,6.01,6.01
4226.00,2.16,-3.79,2.16,-3.79,3.79,3.70,5.95,5.95,5.95
4268.26,1.93,-3.96,1.93,-3.95,3.95,3.90,5.88,5.88,5.89
4310.94,1.71,-4.10,1.71,-4.10,4.09,4.10,5.81,5.81,5.81
4354.05,1.50,-4.22,1.51,-4.23,4.23,4.28,5.73,5.73,5.73
4397.59,1.31,-4.35,1.31,-4.34,4.35,4.44,5.66,5.66,5.66
4441.56,1.13,-4.45,1.13,-4.45,4.45,4.58,5.58,5.58,5.58
4485.98,0.96,-4.54,0.96,-4.54,4.54,4.70,5.50,5.50,5.50
4530.84,0.80,-4.62,0.80,-4.62,4.62,4.79,5.41,5.42,5.42
4576.15,0.65,-4.68,0.65,-4.68,4.68,4.85,5.33,5.33,5.33
4621.91,0.52,-4.73,0.52,-4.73,4.73,4.89,5.25,5.25,5.25
4668.13,0.40,-4.76,0.39,-4.77,4.77,4.89,5.16,5.16,5.16
4714.81,0.28,-4.79,0.28,-4.79,4.79,4.88,5.07,5.07,5.07
4761.96,0.18,-4.81,0.19,-4.80,4.79,4.84,4.98,4.98,4.99
4809.58,0.10,-4.79,0.10,-4.79,4.79,4.78,4.89,4.89,4.89
4857.67,0.03,-4.77,0.03,-4.77,4.77,4.71,4.80,4.80,4.80
4906.25,-0.03,-4.74,-0.03,-4.73,4.73,4.62,4.71,4.71,4.71
4955.31,-0.07,-4.68,-0.07,-4.68,4.69,4.53,4.62,4.62,4.61
5004.87,-0.10,-4.61,-0.10,-4.62,4.63,4.42,4.53,4.53,4.52
5054.91,-0.11,-4.54,-0.10,-4.54,4.55,4.31,4.44,4.45,4.44
5105.46,-0.09,-4.45,-0.09,-4.46,4.46,4.19,4.36,4.36,4.36
5156.52,-0.06,-4.35,-0.06,-4.35,4.34,4.07,4.28,4.28,4.29
5208.08,-0.01,-4.22,-0.01,-4.22,4.21,3.94,4.20,4.20,4.21
5260.16,0.06,-4.06,0.07,-4.06,4.06,3.81,4.12,4.12,4.13
5312.77,0.16,-3.88,0.16,-3.88,3.88,3.67,4.04,4.04,4.05
5365.89,0.29,-3.68,0.29,-3.68,3.68,3.52,3.96,3.97,3.97
5419.55,0.44,-3.45,0.44,-3.45,3.45,3.36,3.88,3.89,3.89
5473.75,0.61,-3.20,0.61,-3.20,3.19,3.20,3.81,3.81,3.82
5528.49,0.81,-2.92,0.82,-2.92,2.92,3.01,3.73,3.73,3.74
5583.77,1.04,-2.62,1.04,-2.62,2.62,2.81,3.66,3.66,3.66
5639.61,1.29,-2.31,1.29,-2.30,2.30,2.59,3.59,3.59,3.60
5696.00,1.56,-1.97,1.56,-1.97,1.97,2.34,3.53,3.53,3.53
5752.96,1.85,-1.62,1.85,-1.62,1.61,2.07,3.47,3.46,3.47
5810.49,2.16,-1.25,2.15,-1.26,1.25,1.76,3.41,3.40,3.41
5868.60,2.48,-0.87,2.46,-0.89,0.87,1.42,3.35,3.33,3.35
5927.28,2.80,-0.49,2.77,-0.52,0.49,1.05,3.29,3.27,3.29
5986.56,3.12,-0.10,3.08,-0.14,0.11,0.64,3.24,3.19,3.22
6046.42,3.44,0.30,3.37,0.23,-0.25,0.20,3.19,3.12,3.14
6106.89,3.74,0.69,3.63,0.58,-0.60,-0.25,3.14,3.04,3.05
6167.96,4.02,1.06,3.86,0.90,-0.90,-0.71,3.11,2.96,2.96
6229.64,4.27,1.40,4.05,1.17,-1.16,-1.12,3.11,2.88,2.87
6291.93,4.48,1.70,4.16,1.37,-1.35,-1.46,3.13,2.81,2.78
6354.85,4.65,1.95,4.20,1.49,-1.46,-1.67,3.18,2.74,2.70
6418.40,4.75,2.13,4.15,1.52,-1.48,-1.70,3.27,2.68,2.62
6482.58,4.80,2.25,4.00,1.44,-1.39,-1.54,3.41,2.61,2.55
6547.41,4.78,2.32,3.73,1.25,-1.18,-1.21,3.60,2.55,2.47
6612.88,4.69,2.30,3.34,0.93,-0.87,-0.75,3.82,2.47,2.39
6679.01,4.52,2.21,2.83,0.51,-0.44,-0.21,4.08,2.39,2.31
6745.80,4.28,2.05,2.22,-0.02,0.08,0.37,4.35,2.29,2.23
6813.26,3.95,1.81,1.51,-0.63,0.67,0.95,4.62,2.18,2.14
6881.39,3.56,1.52,0.75,-1.30,1.31,1.51,4.87,2.06,2.04
6950.21,3.10,1.15,-0.04,-1.99,1.97,2.03,5.07,1.93,1.95
7019.71,2.57,0.71,-0.83,-2.68,2.63,2.51,5.20,1.80,1.86
7089.91,1.99,0.22,-1.58,-3.33,3.26,2.95,5.25,1.68,1.77
7160.81,1.36,-0.31,-2.27,-3.91,3.84,3.35,5.19,1.56,1.67
7232.41,0.69,-0.87,-2.89,-4.41,4.35,3.71,5.04,1.46,1.56
7304.74,-0.01,-1.46,-3.43,-4.84,4.79,4.04,4.78,1.36,1.45
7377.79,-0.73,-2.07,-3.89,-5.19,5.15,4.33,4.42,1.26,1.34
7451.56,-1.46,-2.69,-4.29,-5.47,5.45,4.60,3.98,1.16,1.23
7526.08,-2.20,-3.32,-4.63,-5.69,5.68,4.83,3.48,1.06,1.12
7601.34,-2.94,-3.95,-4.92,-5.86,5.87,5.05,2.93,0.95,1.02
7677.35,-3.66,-4.58,-5.18,-6.00,6.01,5.24,2.35,0.83,0.92
7754.13,-4.36,-5.18,-5.41,-6.11,6.12,5.42,1.76,0.71,0.82
7831.67,-5.04,-5.76,-5.62,-6.20,6.21,5.58,1.17,0.59,0.72
7909.98,-5.70,-6.31,-5.82,-6.27,6.29,5.72,0.59,0.47,0.62
7989.08,-6.32,-6.84,-6.01,-6.34,6.35,5.85,0.04,0.34,0.52
8068.98,-6.91,-7.32,-6.20,-6.40,6.41,5.97,-0.51,0.21,0.41
8149.67,-7.48,-7.78,-6.37,-6.45,6.45,6.08,-1.03,0.08,0.30
8231.16,-8.02,-8.20,-6.54,-6.48,6.48,6.18,-1.53,-0.05,0.18
8313.47,-8.53,-8.60,-6.69,-6.51,6.50,6.27,-2.03,-0.19,0.07
8396.61,-9.02,-8.97,-6.83,-6.52,6.51,6.36,-2.51,-0.32,-0.04
8480.57,-9.47,-9.32,-6.95,-6.52,6.50,6.43,-2.97,-0.45,-0.15
8565.38,-9.91,-9.63,-7.06,-6.50,6.48,6.50,-3.43,-0.57,-0.28
8651.03,-10.32,-9.91,-7.15,-6.46,6.45,6.57,-3.87,-0.70,-0.41
8737.54,-10.72,-10.18,-7.23,-6.42,6.42,6.63,-4.30,-0.81,-0.54
8824.92,-11.10,-10.42,-7.31,-6.38,6.38,6.68,-4.72,-0.93,-0.67
8913.17,-11.46,-10.66,-7.40,-6.34,6.35,6.74,-5.11,-1.05,-0.80
9002.30,-11.80,-10.88,-7.49,-6.31,6.32,6.78,-5.47,-1.17,-0.92
9092.32,-12.13,-11.05,-7.60,-6.30,6.32,6.83,-5.81,-1.28,-1.07
9183.25,-12.44,-11.22,-7.73,-6.31,6.33,6.87,-6.12,-1.40,-1.22
9275.08,-12.75,-11.38,-7.88,-6.34,6.36,6.91,-6.39,-1.52,-1.37
9367.83,-13.06,-11.55,-8.05,-6.40,6.41,6.95,-6.65,-1.64,-1.51
9461.51,-13.36,-11.69,-8.24,-6.48,6.49,6.99,-6.87,-1.76,-1.66
9556.12,-13.65,-11.82,-8.45,-6.57,6.58,7.03,-7.07,-1.87,-1.82
9651.68,-13.92,-11.92,-8.66,-6.67,6.68,7.06,-7.24,-1.98,-2.00
