frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
411.84,-1.28,1.74,-1.28,1.74,-1.74,-1.88,-3.02,-3.02,-3.02
415.96,-1.23,1.78,-1.23,1.78,-1.78,-1.90,-3.01,-3.01,-3.01
420.12,-1.18,1.82,-1.18,1.82,-1.83,-1.93,-3.00,-3.00,-3.00
424.32,-1.12,1.87,-1.12,1.87,-1.87,-1.96,-2.99,-2.99,-2.99
428.56,-1.06,1.92,-1.06,1.92,-1.92,-1.99,-2.98,-2.98,-2.98
432.85,-0.99,1.98,-0.99,1.98,-1.97,-2.02,-2.97,-2.97,-2.97
437.18,-0.93,2.03,-0.93,2.03,-2.02,-2.05,-2.95,-2.95,-2.96
441.55,-0.87,2.07,-0.87,2.08,-2.07,-2.08,-2.94,-2.94,-2.94
445.96,-0.81,2.12,-0.81,2.12,-2.12,-2.11,-2.93,-2.93,-2.93
450.42,-0.76,2.17,-0.76,2.16,-2.16,-2.15,-2.92,-2.92,-2.92
454.93,-0.71,2.20,-0.70,2.20,-2.20,-2.17,-2.91,-2.91,-2.90
459.48,-0.65,2.24,-0.65,2.24,-2.24,-2.20,-2.90,-2.90,-2.89
464.07,-0.61,2.28,-0.61,2.27,-2.27,-2.23,-2.88,-2.88,-2.88
468.71,-0.56,2.30,-0.56,2.30,-2.30,-2.24,-2.86,-2.86,-2.86
473.40,-0.52,2.33,-0.52,2.33,-2.33,-2.26,-2.85,-2.85,-2.85
478.13,-0.49,2.34,-0.49,2.34,-2.34,-2.26,-2.83,-2.83,-2.83
482.91,-0.46,2.36,-0.46,2.35,-2.35,-2.26,-2.81,-2.81,-2.82
487.74,-0.45,2.35,-0.45,2.35,-2.35,-2.25,-2.80,-2.80,-2.80
492.62,-0.44,2.34,-0.44,2.34,-2.34,-2.24,-2.78,-2.78,-2.78
497.55,-0.45,2.33,-0.45,2.32,-2.32,-2.21,-2.76,-2.76,-2.77
502.52,-0.46,2.29,-0.46,2.29,-2.29,-2.18,-2.75,-2.75,-2.75
507.55,-0.49,2.25,-0.49,2.25,-2.25,-2.15,-2.74,-2.74,-2.74
512.62,-0.52,2.20,-0.52,2.20,-2.20,-2.11,-2.72,-2.72,-2.72
517.75,-0.56,2.14,-0.56,2.15,-2.15,-2.07,-2.71,-2.70,-2.70
522.93,-0.60,2.08,-0.60,2.09,-2.09,-2.02,-2.68,-2.68,-2.68
528.16,-0.64,2.03,-0.64,2.02,-2.02,-1.98,-2.66,-2.66,-2.67
533.44,-0.69,1.96,-0.69,1.96,-1.95,-1.93,-2.65,-2.65,-2.65
538.77,-0.75,1.88,-0.75,1.89,-1.88,-1.89,-2.63,-2.63,-2.63
544.16,-0.80,1.81,-0.80,1.81,-1.81,-1.84,-2.61,-2.61,-2.61
549.60,-0.85,1.74,-0.85,1.74,-1.75,-1.80,-2.60,-2.60,-2.59
555.10,-0.90,1.68,-0.90,1.68,-1.68,-1.75,-2.58,-2.58,-2.58
560.65,-0.95,1.62,-0.95,1.62,-1.62,-1.71,-2.57,-2.57,-2.56
566.25,-0.98,1.56,-0.99,1.56,-1.57,-1.68,-2.55,-2.55,-2.54
571.92,-1.02,1.51,-1.02,1.51,-1.52,-1.64,-2.54,-2.54,-2.53
577.64,-1.05,1.47,-1.05,1.47,-1.47,-1.60,-2.52,-2.52,-2.52
583.41,-1.07,1.43,-1.07,1.44,-1.44,-1.57,-2.50,-2.50,-2.50
589.25,-1.08,1.41,-1.08,1.41,-1.40,-1.54,-2.49,-2.49,-2.49
595.14,-1.10,1.38,-1.10,1.38,-1.37,-1.51,-2.47,-2.47,-2.47
601.09,-1.11,1.36,-1.11,1.35,-1.35,-1.48,-2.45,-2.45,-2.46
607.10,-1.11,1.33,-1.11,1.33,-1.33,-1.45,-2.44,-2.44,-2.44
613.17,-1.12,1.30,-1.12,1.31,-1.31,-1.42,-2.43,-2.43,-2.42
619.30,-1.11,1.29,-1.11,1.29,-1.30,-1.39,-2.41,-2.41,-2.40
625.50,-1.10,1.28,-1.10,1.28,-1.29,-1.37,-2.39,-2.39,-2.38
631.75,-1.09,1.28,-1.09,1.28,-1.28,-1.34,-2.37,-2.37,-2.37
638.07,-1.07,1.28,-1.07,1.28,-1.28,-1.32,-2.35,-2.35,-2.35
644.45,-1.06,1.28,-1.06,1.28,-1.27,-1.30,-2.33,-2.33,-2.34
650.89,-1.06,1.26,-1.06,1.26,-1.26,-1.27,-2.32,-2.32,-2.32
657.40,-1.06,1.25,-1.06,1.25,-1.24,-1.25,-2.30,-2.31,-2.31
663.98,-1.07,1.22,-1.07,1.22,-1.22,-1.23,-2.29,-2.29,-2.29
670.62,-1.08,1.20,-1.08,1.20,-1.20,-1.21,-2.28,-2.28,-2.28
677.32,-1.11,1.17,-1.11,1.16,-1.16,-1.19,-2.27,-2.27,-2.27
684.10,-1.13,1.13,-1.13,1.13,-1.12,-1.17,-2.25,-2.25,-2.26
690.94,-1.17,1.08,-1.17,1.08,-1.08,-1.15,-2.24,-2.24,-2.24
697.85,-1.20,1.03,-1.20,1.03,-1.03,-1.13,-2.23,-2.23,-2.23
704.83,-1.25,0.98,-1.25,0.97,-0.97,-1.11,-2.22,-2.22,-2.22
711.87,-1.29,0.92,-1.29,0.92,-0.92,-1.09,-2.21,-2.21,-2.21
718.99,-1.34,0.86,-1.34,0.86,-0.86,-1.08,-2.20,-2.20,-2.20
726.18,-1.39,0.80,-1.39,0.80,-0.80,-1.06,-2.19,-2.19,-2.19
733.44,-1.44,0.74,-1.44,0.74,-0.74,-1.04,-2.18,-2.18,-2.18
740.78,-1.48,0.68,-1.48,0.69,-0.69,-1.02,-2.17,-2.17,-2.16
748.19,-1.51,0.64,-1.52,0.64,-0.64,-1.01,-2.16,-2.16,-2.15
755.67,-1.55,0.60,-1.55,0.60,-0.60,-0.99,-2.15,-2.15,-2.15
763.23,-1.58,0.56,-1.58,0.56,-0.57,-0.97,-2.15,-2.14,-2.14
770.86,-1.60,0.53,-1.60,0.53,-0.54,-0.96,-2.14,-2.14,-2.13
778.57,-1.61,0.51,-1.61,0.51,-0.52,-0.94,-2.13,-2.13,-2.12
786.35,-1.61,0.50,-1.61,0.51,-0.51,-0.92,-2.12,-2.12,-2.11
794.22,-1.60,0.51,-1.60,0.50,-0.50,-0.91,-2.11,-2.11,-2.11
802.16,-1.59,0.51,-1.59,0.51,-0.51,-0.89,-2.10,-2.10,-2.10
810.18,-1.58,0.51,-1.58,0.51,-0.51,-0.87,-2.10,-2.09,-2.09
818.28,-1.57,0.52,-1.57,0.52,-0.52,-0.86,-2.09,-2.09,-2.09
826.46,-1.55,0.53,-1.55,0.53,-0.54,-0.84,-2.08,-2.09,-2.08
834.73,-1.53,0.55,-1.53,0.55,-0.55,-0.83,-2.08,-2.08,-2.08
843.08,-1.51,0.56,-1.51,0.57,-0.56,-0.81,-2.07,-2.07,-2.07
851.51,-1.48,0.59,-1.49,0.58,-0.58,-0.80,-2.06,-2.06,-2.07
860.02,-1.47,0.60,-1.47,0.60,-0.59,-0.78,-2.05,-2.06,-2.06
868.62,-1.45,0.61,-1.45,0.61,-0.60,-0.77,-2.05,-2.05,-2.06
877.31,-1.44,0.61,-1.44,0.61,-0.61,-0.75,-2.05,-2.05,-2.05
886.08,-1.42,0.62,-1.42,0.62,-0.62,-0.73,-2.05,-2.05,-2.04
894.94,-1.40,0.63,-1.40,0.63,-0.64,-0.72,-2.04,-2.04,-2.03
903.89,-1.38,0.65,-1.38,0.65,-0.66,-0.70,-2.04,-2.03,-2.03
912.93,-1.35,0.67,-1.35,0.67,-0.68,-0.69,-2.03,-2.03,-2.02
922.06,-1.32,0.70,-1.32,0.70,-0.70,-0.67,-2.02,-2.02,-2.01
931.28,-1.28,0.73,-1.28,0.73,-0.73,-0.66,-2.01,-2.01,-2.01
940.59,-1.24,0.76,-1.24,0.76,-0.76,-0.64,-2.00,-2.00,-2.00
950.00,-1.20,0.79,-1.20,0.79,-0.79,-0.63,-1.99,-1.99,-1.99
959.50,-1.15,0.83,-1.15,0.82,-0.83,-0.61,-1.98,-1.98,-1.98
969.09,-1.11,0.85,-1.11,0.86,-0.86,-0.60,-1.97,-1.97,-1.96
978.78,-1.06,0.89,-1.06,0.89,-0.89,-0.58,-1.96,-1.96,-1.95
988.57,-1.02,0.92,-1.02,0.92,-0.92,-0.57,-1.94,-1.94,-1.94
998.46,-0.97,0.95,-0.97,0.95,-0.94,-0.55,-1.91,-1.91,-1.92
1008.44,-0.94,0.97,-0.94,0.97,-0.95,-0.54,-1.89,-1.89,-1.90
1018.53,-0.91,0.98,-0.91,0.97,-0.96,-0.52,-1.86,-1.87,-1.88
1028.71,-0.90,0.97,-0.90,0.96,-0.96,-0.51,-1.86,-1.86,-1.86
1039.00,-0.89,0.95,-0.89,0.95,-0.95,-0.49,-1.85,-1.84,-1.84
1049.39,-0.89,0.93,-0.89,0.94,-0.94,-0.47,-1.83,-1.83,-1.82
1059.88,-0.88,0.92,-0.88,0.92,-0.93,-0.46,-1.80,-1.80,-1.80
1070.48,-0.87,0.91,-0.87,0.91,-0.91,-0.44,-1.77,-1.78,-1.77
1081.19,-0.85,0.89,-0.85,0.89,-0.89,-0.43,-1.75,-1.75,-1.74
1092.00,-0.84,0.87,-0.84,0.87,-0.88,-0.41,-1.72,-1.72,-1.71
1102.92,-0.82,0.86,-0.82,0.86,-0.86,-0.39,-1.69,-1.69,-1.68
1113.95,-0.80,0.85,-0.80,0.85,-0.85,-0.38,-1.65,-1.65,-1.65
1125.09,-0.77,0.84,-0.77,0.84,-0.84,-0.36,-1.61,-1.61,-1.61
1136.34,-0.75,0.83,-0.75,0.82,-0.83,-0.34,-1.57,-1.57,-1.57
1147.70,-0.72,0.81,-0.72,0.81,-0.81,-0.33,-1.53,-1.53,-1.52
1159.18,-0.69,0.79,-0.69,0.79,-0.79,-0.31,-1.48,-1.48,-1.48
1170.77,-0.66,0.78,-0.66,0.77,-0.77,-0.29,-1.43,-1.43,-1.44
1182.48,-0.65,0.75,-0.65,0.75,-0.74,-0.27,-1.38,-1.38,-1.39
1194.30,-0.63,0.71,-0.64,0.71,-0.70,-0.25,-1.33,-1.33,-1.34
1206.25,-0.63,0.66,-0.63,0.66,-0.65,-0.24,-1.28,-1.28,-1.29
1218.31,-0.63,0.60,-0.63,0.60,-0.60,-0.22,-1.23,-1.23,-1.23
1230.49,-0.64,0.54,-0.64,0.54,-0.54,-0.20,-1.18,-1.18,-1.18
1242.80,-0.65,0.48,-0.65,0.48,-0.48,-0.18,-1.13,-1.13,-1.13
1255.22,-0.65,0.42,-0.65,0.42,-0.42,-0.16,-1.08,-1.08,-1.07
1267.78,-0.65,0.36,-0.65,0.36,-0.37,-0.14,-1.02,-1.02,-1.01
1280.45,-0.64,0.31,-0.64,0.31,-0.32,-0.11,-0.96,-0.96,-0.95
1293.26,-0.62,0.26,-0.62,0.26,-0.27,-0.09,-0.90,-0.90,-0.88
1306.19,-0.60,0.22,-0.60,0.22,-0.23,-0.07,-0.83,-0.83,-0.82
1319.25,-0.56,0.19,-0.56,0.19,-0.19,-0.05,-0.75,-0.75,-0.75
1332.45,-0.52,0.16,-0.52,0.16,-0.16,-0.02,-0.68,-0.68,-0.68
1345.77,-0.48,0.13,-0.48,0.13,-0.12,-0.00,-0.60,-0.60,-0.61
1359.23,-0.45,0.09,-0.45,0.09,-0.08,0.02,-0.53,-0.53,-0.54
1372.82,-0.42,0.04,-0.42,0.04,-0.03,0.05,-0.46,-0.46,-0.46
1386.55,-0.40,-0.01,-0.41,-0.01,0.02,0.08,-0.38,-0.38,-0.39
1400.41,-0.39,-0.07,-0.39,-0.07,0.08,0.10,-0.31,-0.31,-0.32
1414.42,-0.39,-0.13,-0.39,-0.14,0.14,0.13,-0.25,-0.25,-0.25
1428.56,-0.38,-0.21,-0.38,-0.21,0.20,0.16,-0.18,-0.18,-0.17
1442.85,-0.38,-0.28,-0.38,-0.28,0.27,0.19,-0.11,-0.11,-0.10
1457.28,-0.37,-0.34,-0.37,-0.34,0.33,0.22,-0.04,-0.04,-0.03
1471.85,-0.35,-0.39,-0.35,-0.39,0.39,0.26,0.03,0.03,0.04
1486.57,-0.33,-0.44,-0.33,-0.45,0.45,0.29,0.11,0.11,0.11
1501.43,-0.31,-0.50,-0.31,-0.50,0.50,0.32,0.20,0.20,0.19
1516.45,-0.28,-0.56,-0.28,-0.55,0.55,0.36,0.28,0.28,0.28
1531.61,-0.24,-0.60,-0.24,-0.60,0.60,0.40,0.36,0.36,0.36
1546.93,-0.20,-0.65,-0.20,-0.65,0.65,0.44,0.44,0.44,0.45
1562.40,-0.16,-0.70,-0.16,-0.70,0.69,0.48,0.53,0.53,0.54
1578.02,-0.12,-0.74,-0.12,-0.74,0.73,0.52,0.62,0.62,0.63
1593.80,-0.07,-0.78,-0.06,-0.78,0.78,0.56,0.71,0.71,0.71
1609.74,-0.01,-0.82,-0.01,-0.82,0.82,0.61,0.81,0.81,0.81
1625.84,0.05,-0.86,0.05,-0.86,0.87,0.66,0.92,0.91,0.91
1642.10,0.11,-0.90,0.10,-0.91,0.92,0.71,1.02,1.02,1.01
1658.52,0.16,-0.96,0.15,-0.96,0.97,0.76,1.13,1.13,1.12
1675.10,0.20,-1.02,0.19,-1.02,1.03,0.81,1.23,1.23,1.22
1691.85,0.23,-1.09,0.23,-1.09,1.10,0.87,1.33,1.33,1.32
1708.77,0.26,-1.17,0.26,-1.17,1.16,0.93,1.42,1.42,1.43
1725.86,0.30,-1.24,0.30,-1.24,1.23,0.99,1.53,1.53,1.54
1743.12,0.34,-1.32,0.34,-1.31,1.29,1.05,1.64,1.64,1.66
1760.55,0.40,-1.37,0.40,-1.37,1.36,1.12,1.76,1.76,1.77
1778.15,0.45,-1.44,0.45,-1.43,1.43,1.19,1.89,1.89,1.89
1795.94,0.51,-1.49,0.51,-1.49,1.50,1.26,2.01,2.01,2.00
1813.90,0.56,-1.56,0.56,-1.56,1.58,1.34,2.14,2.13,2.12
1832.03,0.60,-1.64,0.60,-1.64,1.65,1.41,2.25,2.25,2.24
1850.36,0.63,-1.74,0.63,-1.73,1.73,1.49,2.36,2.36,2.37
1868.86,0.66,-1.83,0.66,-1.82,1.82,1.58,2.48,2.48,2.49
1887.55,0.69,-1.91,0.70,-1.91,1.91,1.66,2.60,2.60,2.61
1906.42,0.73,-2.00,0.73,-2.00,2.00,1.75,2.73,2.73,2.73
1925.49,0.77,-2.09,0.77,-2.09,2.10,1.84,2.87,2.87,2.86
1944.74,0.81,-2.18,0.81,-2.18,2.20,1.94,3.00,3.00,2.99
1964.19,0.83,-2.28,0.83,-2.28,2.30,2.03,3.13,3.13,3.12
1983.83,0.86,-2.38,0.85,-2.39,2.39,2.13,3.25,3.25,3.24
2003.67,0.87,-2.50,0.87,-2.49,2.49,2.23,3.36,3.36,3.37
2023.71,0.88,-2.59,0.88,-2.59,2.58,2.33,3.46,3.46,3.47
2043.94,0.90,-2.68,0.90,-2.68,2.67,2.43,3.57,3.57,3.58
2064.38,0.93,-2.76,0.93,-2.75,2.74,2.53,3.67,3.67,3.69
2085.03,0.98,-2.81,0.98,-2.82,2.81,2.63,3.78,3.78,3.79
2105.88,1.03,-2.87,1.03,-2.87,2.87,2.73,3.89,3.89,3.90
2126.94,1.09,-2.91,1.09,-2.91,2.91,2.83,4.00,4.00,4.00
2148.20,1.15,-2.95,1.15,-2.95,2.96,2.92,4.11,4.11,4.11
2169.69,1.22,-2.99,1.22,-2.98,2.99,3.01,4.21,4.21,4.21
2191.38,1.29,-3.02,1.29,-3.02,3.02,3.09,4.32,4.32,4.31
2213.30,1.37,-3.04,1.37,-3.05,3.05,3.16,4.42,4.42,4.41
2235.43,1.44,-3.08,1.44,-3.08,3.08,3.23,4.52,4.52,4.52
2257.78,1.51,-3.11,1.51,-3.10,3.10,3.29,4.62,4.62,4.62
2280.36,1.59,-3.12,1.59,-3.12,3.12,3.33,4.71,4.71,4.71
2303.17,1.67,-3.14,1.67,-3.14,3.14,3.36,4.81,4.81,4.81
2326.20,1.76,-3.15,1.76,-3.15,3.15,3.38,4.91,4.91,4.91
2349.46,1.85,-3.16,1.85,-3.16,3.15,3.39,5.00,5.00,5.01
2372.95,1.94,-3.15,1.94,-3.15,3.15,3.38,5.09,5.08,5.09
2396.68,2.03,-3.14,2.03,-3.14,3.14,3.35,5.16,5.16,5.17
2420.65,2.12,-3.12,2.12,-3.12,3.12,3.32,5.24,5.24,5.24
2444.86,2.22,-3.10,2.22,-3.09,3.09,3.26,5.32,5.32,5.32
2469.31,2.33,-3.06,2.33,-3.06,3.06,3.20,5.39,5.39,5.39
2494.00,2.44,-3.02,2.44,-3.02,3.02,3.12,5.47,5.47,5.47
2518.94,2.56,-2.98,2.56,-2.98,2.98,3.02,5.54,5.54,5.54
2544.13,2.67,-2.92,2.67,-2.93,2.93,2.92,5.61,5.61,5.60
2569.57,2.79,-2.87,2.79,-2.88,2.88,2.80,5.67,5.67,5.66
2595.27,2.90,-2.82,2.91,-2.82,2.82,2.68,5.72,5.72,5.73
2621.22,3.03,-2.76,3.03,-2.76,2.75,2.55,5.78,5.78,5.79
2647.43,3.17,-2.68,3.17,-2.68,2.68,2.41,5.84,5.84,5.85
2673.90,3.31,-2.60,3.31,-2.59,2.60,2.27,5.91,5.91,5.91
2700.64,3.46,-2.50,3.46,-2.50,2.51,2.12,5.97,5.97,5.96
2727.65,3.61,-2.41,3.61,-2.41,2.41,1.97,6.03,6.02,6.02
2754.93,3.76,-2.31,3.76,-2.31,2.31,1.82,6.07,6.07,6.07
2782.48,3.92,-2.20,3.92,-2.20,2.19,1.67,6.11,6.11,6.12
2810.30,4.09,-2.08,4.09,-2.08,2.07,1.51,6.15,6.16,6.17
2838.40,4.27,-1.94,4.27,-1.94,1.93,1.36,6.20,6.20,6.21
2866.79,4.45,-1.79,4.45,-1.80,1.79,1.21,6.24,6.24,6.24
2895.46,4.64,-1.64,4.64,-1.64,1.64,1.05,6.27,6.27,6.28
2924.41,4.83,-1.48,4.83,-1.48,1.48,0.90,6.31,6.31,6.31
2953.65,5.03,-1.31,5.03,-1.31,1.32,0.75,6.35,6.35,6.34
2983.19,5.24,-1.14,5.23,-1.14,1.15,0.61,6.38,6.38,6.38
3013.02,5.44,-0.97,5.44,-0.97,0.98,0.46,6.42,6.42,6.41
3043.15,5.64,-0.81,5.64,-0.81,0.81,0.32,6.45,6.45,6.45
3073.58,5.84,-0.64,5.84,-0.64,0.64,0.17,6.49,6.49,6.48
3104.32,6.04,-0.48,6.04,-0.48,0.47,0.03,6.52,6.52,6.52
3135.36,6.24,-0.31,6.24,-0.31,0.30,-0.10,6.54,6.54,6.55
3166.72,6.44,-0.14,6.44,-0.13,0.12,-0.24,6.57,6.57,6.58
3198.38,6.64,0.06,6.64,0.05,-0.06,-0.37,6.59,6.59,6.59
3230.37,6.85,0.24,6.85,0.24,-0.24,-0.51,6.60,6.61,6.61
3262.67,7.05,0.44,7.05,0.43,-0.43,-0.64,6.62,6.62,6.62
3295.30,7.26,0.62,7.26,0.62,-0.63,-0.77,6.64,6.64,6.64
3328.25,7.47,0.82,7.47,0.82,-0.82,-0.89,6.65,6.65,6.65
3361.53,7.67,1.02,7.67,1.02,-1.02,-1.02,6.66,6.66,6.66
3395.15,7.87,1.22,7.87,1.21,-1.21,-1.14,6.66,6.66,6.66
3429.10,8.07,1.41,8.07,1.41,-1.41,-1.27,6.66,6.66,6.66
3463.39,8.25,1.60,8.25,1.60,-1.60,-1.39,6.66,6.66,6.65
3498.03,8.44,1.79,8.44,1.78,-1.79,-1.51,6.65,6.65,6.65
3533.01,8.61,1.96,8.61,1.97,-1.97,-1.64,6.64,6.64,6.65
3568.34,8.78,2.14,8.78,2.15,-2.15,-1.76,6.63,6.63,6.64
3604.02,8.94,2.33,8.94,2.32,-2.33,-1.88,6.61,6.61,6.61
3640.06,9.09,2.50,9.09,2.50,-2.50,-2.00,6.59,6.59,6.59
3676.46,9.23,2.66,9.23,2.66,-2.66,-2.12,6.57,6.57,6.57
3713.22,9.36,2.82,9.36,2.82,-2.82,-2.24,6.54,6.54,6.54
3750.36,9.48,2.96,9.48,2.97,-2.97,-2.36,6.51,6.51,6.52
3787.86,9.59,3.11,9.59,3.11,-3.11,-2.48,6.48,6.48,6.48
3825.74,9.69,3.25,9.69,3.25,-3.24,-2.61,6.45,6.45,6.44
3864.00,9.77,3.37,9.77,3.37,-3.36,-2.73,6.41,6.41,6.40
3902.64,9.84,3.48,9.84,3.48,-3.47,-2.85,6.37,6.37,6.36
3941.66,9.89,3.57,9.89,3.57,-3.57,-2.98,6.33,6.33,6.33
3981.08,9.94,3.65,9.94,3.65,-3.66,-3.10,6.28,6.28,6.29
4020.89,9.97,3.73,9.97,3.73,-3.74,-3.23,6.23,6.23,6.24
4061.10,9.99,3.81,9.99,3.81,-3.81,-3.36,6.18,6.18,6.18
4101.71,10.00,3.88,10.00,3.88,-3.87,-3.48,6.13,6.13,6.12
4142.73,10.00,3.94,10.00,3.94,-3.93,-3.61,6.07,6.07,6.07
4184.15,10.00,3.99,10.00,3.99,-3.98,-3.74,6.01,6.01,6.01
4226.00,9.98,4.04,9.98,4.03,-4.04,-3.87,5.95,5.95,5.95
4268.26,9.96,4.07,9.96,4.08,-4.08,-4.00,5.88,5.88,5.89
4310.94,9.93,4.12,9.93,4.12,-4.13,-4.14,5.80,5.81,5.81
4354.05,9.90,4.17,9.90,4.17,-4.17,-4.27,5.73,5.73,5.73
4397.59,9.87,4.21,9.87,4.22,-4.21,-4.40,5.66,5.66,5.66
4441.56,9.84,4.26,9.84,4.26,-4.26,-4.53,5.58,5.58,5.58
4485.98,9.80,4.30,9.80,4.30,-4.30,-4.67,5.50,5.50,5.50
4530.84,9.77,4.35,9.77,4.35,-4.35,-4.80,5.42,5.42,5.42
4576.15,9.74,4.41,9.73,4.40,-4.40,-4.93,5.34,5.34,5.33
4621.91,9.70,4.45,9.70,4.45,-4.45,-5.06,5.25,5.25,5.25
4668.13,9.67,4.51,9.67,4.51,-4.50,-5.18,5.16,5.16,5.16
4714.81,9.63,4.56,9.63,4.56,-4.57,-5.30,5.07,5.07,5.07
4761.96,9.61,4.62,9.61,4.63,-4.64,-5.41,4.97,4.97,4.99
4809.58,9.59,4.70,9.59,4.70,-4.71,-5.52,4.88,4.88,4.89
4857.67,9.58,4.78,9.58,4.78,-4.79,-5.62,4.78,4.79,4.80
4906.25,9.58,4.87,9.58,4.88,-4.88,-5.71,4.70,4.70,4.71
4955.31,9.59,4.98,9.58,4.97,-4.97,-5.79,4.62,4.62,4.61
5004.87,9.59,5.07,9.59,5.07,-5.06,-5.85,4.53,4.53,4.52
5054.91,9.60,5.16,9.59,5.16,-5.15,-5.90,4.45,4.44,4.44
5105.46,9.59,5.24,9.59,5.23,-5.24,-5.93,4.36,4.36,4.36
5156.52,9.59,5.30,9.59,5.31,-5.32,-5.94,4.28,4.28,4.29
5208.08,9.58,5.37,9.58,5.37,-5.38,-5.93,4.20,4.20,4.21
5260.16,9.57,5.44,9.56,5.43,-5.44,-5.89,4.12,4.12,4.13
5312.77,9.53,5.48,9.53,5.48,-5.48,-5.82,4.05,4.05,4.05
5365.89,9.48,5.51,9.48,5.51,-5.51,-5.72,3.97,3.97,3.97
5419.55,9.41,5.52,9.40,5.51,-5.51,-5.59,3.90,3.89,3.89
5473.75,9.31,5.49,9.30,5.49,-5.49,-5.43,3.82,3.81,3.82
5528.49,9.18,5.44,9.18,5.44,-5.43,-5.25,3.75,3.74,3.74
5583.77,9.02,5.36,9.01,5.35,-5.34,-5.02,3.68,3.68,3.66
5639.61,8.83,5.23,8.81,5.22,-5.20,-4.77,3.63,3.61,3.60
5696.00,8.59,5.06,8.57,5.04,-5.02,-4.49,3.57,3.55,3.53
5752.96,8.30,4.83,8.28,4.81,-4.79,-4.19,3.51,3.49,3.47
5810.49,7.97,4.56,7.94,4.53,-4.52,-3.86,3.45,3.42,3.41
5868.60,7.59,4.24,7.55,4.20,-4.20,-3.50,3.38,3.35,3.35
5927.28,7.17,3.88,7.12,3.83,-3.85,-3.13,3.32,3.28,3.29
5986.56,6.71,3.49,6.66,3.44,-3.45,-2.73,3.26,3.21,3.22
6046.42,6.22,3.08,6.15,3.01,-3.01,-2.33,3.21,3.13,3.14
6106.89,5.69,2.64,5.59,2.54,-2.53,-1.90,3.15,3.06,3.05
6167.96,5.11,2.16,5.00,2.04,-2.02,-1.47,3.10,2.98,2.96
6229.64,4.50,1.63,4.37,1.49,-1.46,-1.03,3.04,2.90,2.87
6291.93,3.86,1.08,3.69,0.90,-0.88,-0.58,2.98,2.82,2.78
6354.85,3.18,0.48,2.99,0.28,-0.26,-0.12,2.92,2.73,2.70
6418.40,2.47,-0.15,2.26,-0.37,0.39,0.34,2.86,2.65,2.62
6482.58,1.75,-0.80,1.52,-1.04,1.05,0.81,2.79,2.56,2.55
6547.41,1.00,-1.47,0.77,-1.72,1.71,1.28,2.71,2.47,2.47
6612.88,0.25,-2.14,0.02,-2.38,2.36,1.75,2.61,2.39,2.39
6679.01,-0.50,-2.81,-0.71,-3.03,3.00,2.22,2.50,2.30,2.31
6745.80,-1.25,-3.47,-1.41,-3.64,3.61,2.69,2.37,2.21,2.23
6813.26,-1.99,-4.13,-2.08,-4.22,4.20,3.16,2.20,2.12,2.14
6881.39,-2.73,-4.76,-2.71,-4.76,4.74,3.62,2.02,2.03,2.04
6950.21,-3.45,-5.40,-3.31,-5.26,5.25,4.08,1.80,1.94,1.95
7019.71,-4.16,-6.02,-3.88,-5.73,5.73,4.54,1.57,1.84,1.86
7089.91,-4.84,-6.61,-4.42,-6.17,6.17,4.99,1.32,1.75,1.77
7160.81,-5.51,-7.18,-4.94,-6.58,6.58,5.44,1.07,1.64,1.67
7232.41,-6.15,-7.71,-5.44,-6.96,6.97,5.88,0.82,1.53,1.56
7304.74,-6.77,-8.22,-5.92,-7.33,7.33,6.31,0.57,1.42,1.45
7377.79,-7.36,-8.70,-6.38,-7.67,7.68,6.74,0.31,1.30,1.34
7451.56,-7.94,-9.17,-6.82,-8.00,8.00,7.15,0.06,1.17,1.23
7526.08,-8.49,-9.61,-7.24,-8.30,8.29,7.55,-0.20,1.05,1.12
7601.34,-9.02,-10.04,-7.64,-8.58,8.57,7.93,-0.45,0.93,1.02
7677.35,-9.54,-10.45,-8.02,-8.84,8.83,8.31,-0.70,0.81,0.92
7754.13,-10.02,-10.84,-8.38,-9.08,9.08,8.66,-0.94,0.69,0.82
7831.67,-10.48,-11.20,-8.73,-9.30,9.30,9.00,-1.18,0.57,0.72
7909.98,-10.93,-11.55,-9.06,-9.51,9.51,9.32,-1.41,0.45,0.62
7989.08,-11.35,-11.87,-9.38,-9.71,9.71,9.62,-1.64,0.33,0.52
8068.98,-11.76,-12.17,-9.70,-9.90,9.90,9.90,-1.86,0.20,0.41
8149.67,-12.17,-12.46,-10.00,-10.08,10.08,10.16,-2.09,0.08,0.30
8231.16,-12.56,-12.74,-10.30,-10.25,10.25,10.40,-2.31,-0.05,0.18
8313.47,-12.94,-13.01,-10.59,-10.41,10.41,10.62,-2.52,-0.18,0.07
8396.61,-13.31,-13.27,-10.88,-10.57,10.57,10.81,-2.74,-0.31,-0.04
8480.57,-13.67,-13.52,-11.15,-10.72,10.72,10.99,-2.95,-0.43,-0.15
8565.38,-14.03,-13.75,-11.43,-10.87,10.87,11.14,-3.16,-0.56,-0.28
8651.03,-14.38,-13.97,-11.69,-11.01,11.01,11.28,-3.37,-0.68,-0.41
8737.54,-14.72,-14.18,-11.95,-11.14,11.14,11.39,-3.58,-0.81,-0.54
8824.92,-15.06,-14.39,-12.20,-11.27,11.28,11.49,-3.78,-0.93,-0.67
